Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of heart contraction(GO:0045823)	16990, 208, 36, 3	6.807	0.0481602759534	0.273164618617	36
extrinsic apoptotic signaling pathway via death domain receptors(GO:0008625)	16990, 1204, 33, 4	1.71	0.454176485766	0.782408481783	33
cellular response to leukemia inhibitory factor(GO:1990830)	16990, 1438, 96, 15	1.846	0.0898735728657	0.375579396598	96
response to muscle activity(GO:0014850)	16990, 26, 24, 1	27.228	0.123993063926	0.440803131918	24
formation of primary germ layer(GO:0001704)	16990, 1982, 44, 7	1.364	0.545183028051	0.844791997178	44
negative regulation of cholesterol transport(GO:0032375)	16990, 307, 12, 1	4.612	0.336541076116	0.690893118274	12
response to iron ion(GO:0010039)	16990, 1396, 31, 4	1.57	0.501918499088	0.816169026576	31
cell fate specification(GO:0001708)	16990, 1260, 64, 9	1.896	0.194987101861	0.543073514738	64
positive regulation of cholesterol transport(GO:0032376)	16990, 644, 23, 1	1.147	0.750381252174	0.939441390671	23
positive regulation of lipid transport(GO:0032370)	16990, 59, 60, 1	4.799	0.49302361041	0.809862786705	60
regulation of transcription from RNA polymerase II promoter in response to oxidative stress(GO:0043619)	16990, 0, 11, 0	0.0	1.0	1.0	11
histone lysine methylation(GO:0034968)	16990, 191, 70, 3	3.812	0.193882888051	0.542421714096	70
regulation of neural precursor cell proliferation(GO:2000177)	16990, 132, 80, 3	4.827	0.130076985988	0.453713054825	80
negative regulation of dendrite development(GO:2000171)	16990, 1003, 26, 1	0.652	0.880621704262	1.0	26
regulation of smooth muscle cell migration(GO:0014910)	16990, 102, 59, 3	8.47	0.0336533922694	0.224138825596	59
fatty acid catabolic process(GO:0009062)	16990, 124, 89, 1	1.54	0.827559646062	0.977772181114	89
negative regulation of neural precursor cell proliferation(GO:2000178)	16990, 1982, 21, 3	1.225	0.652321463979	0.898271854771	21
positive regulation of neural precursor cell proliferation(GO:2000179)	16990, 132, 49, 3	7.88	0.0384500899873	0.242709885615	49
necrotic cell death(GO:0070265)	16990, 1999, 23, 5	1.848	0.306946178504	0.663241011305	23
negative regulation of protein localization to nucleus(GO:1900181)	16990, 210, 27, 2	5.993	0.148717393137	0.478162206544	27
necroptotic process(GO:0070266)	16990, 1999, 19, 4	1.789	0.367436537877	0.718735155425	19
potassium ion export across plasma membrane(GO:0097623)	16990, 0, 15, 0	0.0	1.0	1.0	15
myotube differentiation(GO:0014902)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of actin filament-based process(GO:0032970)	16990, 189, 368, 9	2.198	0.171142381633	0.515140710673	368
pyroptosis(GO:0070269)	16990, 1948, 11, 4	3.172	0.083388071273	0.359641351414	11
cornification(GO:0070268)	16990, 891, 112, 3	0.511	0.994328480755	1.0	112
myotube cell development(GO:0014904)	16990, 64, 27, 1	9.832	0.267341948775	0.627283476397	27
positive regulation of endothelial cell apoptotic process(GO:2000353)	16990, 1045, 19, 4	3.423	0.0892722908772	0.374157378937	19
mitochondrial respiratory chain complex I assembly(GO:0032981)	16990, 1963, 58, 10	1.492	0.38465290359	0.729848759453	58
regulation of vacuole organization(GO:0044088)	16990, 725, 40, 2	1.172	0.776096333841	0.950173575746	40
defense response to virus(GO:0051607)	16990, 1898, 190, 25	1.178	0.64539875484	0.896942561999	190
protein complex oligomerization(GO:0051259)	16990, 690, 500, 26	1.28	0.531780343947	0.835903089669	500
regulation of respiratory system process(GO:0044065)	16990, 1699, 16, 3	1.875	0.380880686316	0.725169803663	16
sister chromatid segregation(GO:0000819)	16990, 1500, 34, 13	4.331	2.64763966671e-05	0.00149825256434	34
regulation of excretion(GO:0044062)	16990, 143, 24, 1	4.95	0.391656290818	0.73588545267	24
positive regulation of lymphocyte activation(GO:0051251)	16990, 1871, 264, 60	2.064	7.01418161832e-07	8.43455339603e-05	264
cellular response to organic cyclic compound(GO:0071407)	16990, 200, 360, 12	2.832	0.0142329312376	0.134499802068	360
cellular response to low-density lipoprotein particle stimulus(GO:0071404)	16990, 848, 16, 2	2.504	0.353420864032	0.705375251449	16
regulation of vascular endothelial growth factor production(GO:0010574)	16990, 55, 31, 1	9.965	0.272046464423	0.632469407316	31
modulation by symbiont of host cellular process(GO:0044068)	16990, 1943, 28, 5	1.561	0.447206956593	0.776363387458	28
regulation of membrane depolarization(GO:0003254)	16990, 124, 43, 1	3.186	0.565912846606	0.859230048035	43
respiratory chain complex IV assembly(GO:0008535)	16990, 336, 24, 1	2.107	0.603032873523	0.879159177709	24
cytokine production(GO:0001816)	16990, 924, 92, 11	2.198	0.0729003921071	0.337260471435	92
regulation of cytokine production(GO:0001817)	16990, 1999, 649, 120	1.572	6.41495384882e-06	0.000493719663445	649
cellular response to topologically incorrect protein(GO:0035967)	16990, 1411, 34, 5	1.771	0.371591448226	0.720417116473	34
response to topologically incorrect protein(GO:0035966)	16990, 1411, 76, 13	2.06	0.0596073061209	0.305336679916	76
purine ribonucleoside bisphosphate metabolic process(GO:0034035)	16990, 1214, 24, 4	2.333	0.237443709953	0.596087810476	24
positive regulation of interleukin-6 secretion(GO:2000778)	16990, 1545, 26, 7	2.961	0.034074572182	0.225456131386	26
regulation of double-strand break repair(GO:2000779)	16990, 1213, 76, 15	2.764	0.00243460448726	0.0413796734406	76
negative regulation of cell morphogenesis involved in differentiation(GO:0010771)	16990, 59, 96, 3	8.999	0.0312880994949	0.215609969298	96
positive regulation of cell morphogenesis involved in differentiation(GO:0010770)	16990, 253, 148, 5	2.269	0.320530641021	0.676800870638	148
lymphocyte costimulation(GO:0031294)	16990, 688, 53, 9	4.193	0.00204056675628	0.0380431244097	53
regulation of cellular senescence(GO:2000772)	16990, 1606, 39, 7	1.899	0.234433164575	0.59286199874	39
negative regulation of cellular senescence(GO:2000773)	16990, 1606, 18, 6	3.526	0.0212763647572	0.175081047607	18
negative regulation of cytokine production(GO:0001818)	16990, 1207, 256, 37	2.034	0.000439050744117	0.0123499068959	256
positive regulation of cytokine production(GO:0001819)	16990, 1999, 412, 82	1.692	2.26964613943e-05	0.0013318035934	412
protein localization to nucleus(GO:0034504)	16990, 57, 123, 3	7.27	0.0606528922463	0.308720012386	123
tooth mineralization(GO:0034505)	16990, 192, 13, 3	20.421	0.00166874776601	0.032896216207	13
regulation of dopamine metabolic process(GO:0042053)	16990, 605, 20, 1	1.404	0.680349127443	0.911554123398	20
protein localization to kinetochore(GO:0034501)	16990, 1320, 12, 5	5.363	0.00592575303856	0.0758577267451	12
protein localization to chromosome(GO:0034502)	16990, 1320, 63, 9	1.839	0.21778433048	0.574179876987	63
regulation of dendrite development(GO:0050773)	16990, 1003, 138, 6	0.736	0.981970914737	1.0	138
vasodilation(GO:0042311)	16990, 929, 24, 3	2.286	0.335426950228	0.688971207291	24
regulation of postsynapse assembly(GO:0150052)	16990, 1717, 14, 3	2.12	0.308537974096	0.664214316764	14
cellular response to acid chemical(GO:0071229)	16990, 94, 200, 8	7.23	0.000226296844085	0.0075589431948	200
negative regulation of potassium ion transport(GO:0043267)	16990, 125, 31, 1	4.385	0.446304273174	0.776262180522	31
regulation of potassium ion transport(GO:0043266)	16990, 430, 94, 5	2.102	0.343381934989	0.695294127373	94
regulation of intrinsic apoptotic signaling pathway in response to DNA damage(GO:1902229)	16990, 1763, 39, 8	1.977	0.165888683367	0.508880463646	39
regulation of epidermis development(GO:0045682)	16990, 451, 82, 8	3.675	0.0115874791327	0.117834618664	82
mitochondrial transcription(GO:0006390)	16990, 970, 11, 2	3.185	0.251513007199	0.610690340548	11
pituitary gland development(GO:0021983)	16990, 1856, 26, 4	1.408	0.553610345263	0.851826951715	26
cerebral cortex development(GO:0021987)	16990, 934, 66, 11	3.032	0.00672234572151	0.0831179709513	66
regulation of ion transport(GO:0043269)	16990, 562, 655, 30	1.385	0.310772485995	0.665545706873	655
positive regulation of potassium ion transport(GO:0043268)	16990, 430, 45, 2	1.756	0.620069680114	0.885287967156	45
antigen processing and presentation via MHC class Ib(GO:0002475)	16990, 1675, 16, 4	2.536	0.169167385526	0.51226211469	16
pattern specification process(GO:0007389)	16990, 1809, 368, 64	1.633	0.000867363575282	0.0209649185784	368
regulation of ATPase activity(GO:0043462)	16990, 1612, 79, 12	1.601	0.274877482125	0.635825768438	79
muscle contraction(GO:0006936)	16990, 55, 212, 1	1.457	0.894483542564	1.0	212
positive regulation of dendrite development(GO:1900006)	16990, 660, 66, 2	0.78	0.928098264546	1.0	66
regulation of hematopoietic progenitor cell differentiation(GO:1901532)	16990, 1574, 38, 5	1.42	0.558551153515	0.854526414887	38
regulation of muscle contraction(GO:0006937)	16990, 143, 151, 1	0.787	0.961331770942	1.0	151
oxidoreduction coenzyme metabolic process(GO:0006733)	16990, 1495, 126, 13	1.173	0.723755252184	0.927112476569	126
regulation of transcription by RNA polymerase I(GO:0006356)	16990, 1452, 32, 5	1.828	0.343298079177	0.695294127373	32
humoral immune response(GO:0006959)	16990, 184, 211, 5	2.188	0.368669725582	0.719336464651	211
positive regulation of endothelial cell differentiation(GO:0045603)	16990, 0, 16, 0	0.0	1.0	1.0	16
regulation of endothelial cell differentiation(GO:0045601)	16990, 882, 32, 1	0.602	0.909320172049	1.0	32
positive regulation of fat cell differentiation(GO:0045600)	16990, 53, 61, 1	5.255	0.473756191233	0.796584176691	61
positive regulation of calcium ion transmembrane transporter activity(GO:1901021)	16990, 1924, 38, 2	0.465	0.971194348778	1.0	38
positive regulation of epidermal cell differentiation(GO:0045606)	16990, 120, 23, 2	12.312	0.0488274113902	0.275690969643	23
hindlimb morphogenesis(GO:0035137)	16990, 566, 36, 6	5.003	0.00663625479765	0.0824816164772	36
regulation of epidermal cell differentiation(GO:0045604)	16990, 212, 59, 5	6.792	0.00627078416392	0.0789593503363	59
positive regulation of urine volume(GO:0035810)	16990, 560, 14, 1	2.167	0.519344692913	0.827795847267	14
cellular response to ATP(GO:0071318)	16990, 1956, 18, 1	0.483	0.889640040711	1.0	18
positive regulation of receptor recycling(GO:0001921)	16990, 0, 15, 0	0.0	1.0	1.0	15
positive regulation of renal sodium excretion(GO:0035815)	16990, 0, 14, 0	0.0	1.0	1.0	14
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway(GO:1901028)	16990, 1977, 42, 9	1.842	0.185828527256	0.534270900239	42
sensory organ morphogenesis(GO:0090596)	16990, 349, 51, 9	8.591	9.2321549572e-06	0.000656068077124	51
negative regulation of cell migration(GO:0030336)	16990, 947, 252, 20	1.424	0.350929959664	0.703586023037	252
positive regulation of synaptic transmission(GO:0050806)	16990, 125, 148, 4	3.674	0.14514188982	0.473095402876	148
aortic valve morphogenesis(GO:0003180)	16990, 264, 25, 2	5.148	0.178287916786	0.523533014735	25
DNA damage response, signal transduction by p53 class mediator(GO:0030330)	16990, 1650, 79, 14	1.825	0.107330896142	0.413943692708	79
response to tumor necrosis factor(GO:0034612)	16990, 560, 149, 14	2.851	0.00450383429501	0.0620729024613	149
regulation of p38MAPK cascade(GO:1900744)	16990, 1097, 40, 3	1.162	0.750908120829	0.93961187856	40
cellular response to reactive oxygen species(GO:0034614)	16990, 578, 111, 7	1.854	0.339713075073	0.6938513338	111
regulation of keratinocyte migration(GO:0051547)	16990, 560, 14, 3	6.501	0.0365132022665	0.234797463773	14
response to laminar fluid shear stress(GO:0034616)	16990, 413, 14, 1	2.938	0.448669840792	0.777697649782	14
response to interferon-gamma(GO:0034341)	16990, 1983, 114, 29	2.18	0.000421802395487	0.012296178923	114
negative regulation of T cell mediated immunity(GO:0002710)	16990, 812, 18, 3	3.487	0.152871095446	0.486061462137	18
positive regulation of T cell mediated immunity(GO:0002711)	16990, 1772, 46, 10	2.084	0.0878805378302	0.370469226085	46
positive regulation of proteolysis(GO:0045862)	16990, 1499, 342, 45	1.491	0.0435384547039	0.257589135456	342
regulation of ATP metabolic process(GO:1903578)	16990, 1510, 76, 9	1.332	0.576408086798	0.863534923654	76
regulation of microglial cell activation(GO:1903978)	16990, 1628, 15, 2	1.391	0.573039691795	0.862319604589	15
vesicle localization(GO:0051648)	16990, 1160, 122, 8	0.96	0.911034778093	1.0	122
I-kappaB phosphorylation(GO:0007252)	16990, 1568, 12, 3	2.709	0.196379045356	0.545292536376	12
regulation of glial cell migration(GO:1903975)	16990, 0, 13, 0	0.0	1.0	1.0	13
negative regulation of cytokine production involved in immune response(GO:0002719)	16990, 812, 24, 4	3.487	0.0948090071609	0.386795016492	24
regulation of cell adhesion(GO:0030155)	16990, 713, 657, 61	2.212	1.49660328588e-07	3.26967755872e-05	657
negative regulation of small GTPase mediated signal transduction(GO:0051058)	16990, 428, 54, 3	2.205	0.428054102384	0.760175343158	54
regulation of heart morphogenesis(GO:2000826)	16990, 872, 38, 4	2.051	0.351493474183	0.703586023037	38
organelle localization(GO:0051640)	16990, 1919, 489, 59	1.068	0.816476364954	0.972573381731	489
regulation of filopodium assembly(GO:0051489)	16990, 1013, 43, 5	1.95	0.329283177689	0.684221729169	43
ketone biosynthetic process(GO:0042181)	16990, 1822, 30, 5	1.554	0.454858702142	0.782408481783	30
cellular ketone metabolic process(GO:0042180)	16990, 511, 71, 5	2.341	0.251193564869	0.610690340548	71
secondary alcohol metabolic process(GO:1902652)	16990, 331, 119, 3	1.294	0.800803015625	0.963206427896	119
regulation of cytosolic calcium ion concentration(GO:0051480)	16990, 2, 319, 1	26.63	0.24195044167	0.600272510871	319
negative regulation of cytosolic calcium ion concentration(GO:0051481)	16990, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway(GO:0051482)	16990, 142, 31, 2	7.719	0.109485108294	0.414904027849	31
regulation of transcription by RNA polymerase III(GO:0006359)	16990, 1536, 23, 1	0.481	0.904086350657	1.0	23
negative regulation of bone mineralization(GO:0030502)	16990, 1157, 17, 5	4.319	0.0196567324276	0.165875233293	17
regulation of sulfur metabolic process(GO:0042762)	16990, 1227, 14, 2	1.978	0.429415289654	0.760262951521	14
centrosome cycle(GO:0007098)	16990, 57, 41, 1	7.27	0.357625912864	0.709060445538	41
CD4-positive, alpha-beta T cell activation(GO:0035710)	16990, 1207, 27, 3	1.564	0.541014382104	0.841085135025	27
sphingoid metabolic process(GO:0046519)	16990, 1085, 16, 1	0.979	0.733640958931	0.932068941483	16
mitotic spindle assembly checkpoint(GO:0007094)	16990, 1103, 22, 9	6.301	3.35305311475e-05	0.00173421349268	22
mitotic G2 DNA damage checkpoint(GO:0007095)	16990, 1652, 18, 8	4.571	0.000784300404824	0.0197512300901	18
regulation of exit from mitosis(GO:0007096)	16990, 1473, 19, 2	1.214	0.66015133597	0.900673927905	19
nuclear migration(GO:0007097)	16990, 1138, 19, 2	1.572	0.566932025402	0.859373553136	19
ceramide biosynthetic process(GO:0046513)	16990, 383, 45, 2	1.972	0.573188807197	0.862319604589	45
mitotic cell cycle checkpoint(GO:0007093)	16990, 1652, 101, 25	2.546	0.000113501023198	0.00470637863432	101
regulation of microtubule polymerization or depolymerization(GO:0031110)	16990, 245, 74, 2	1.874	0.644800449091	0.896942561999	74
negative regulation of microtubule polymerization or depolymerization(GO:0031111)	16990, 1990, 34, 3	0.753	0.902928784516	1.0	34
positive regulation of microtubule polymerization or depolymerization(GO:0031112)	16990, 86, 30, 1	6.585	0.354300544183	0.705959245036	30
regulation of microtubule polymerization(GO:0031113)	16990, 1411, 43, 1	0.28	0.987739104209	1.0	43
regulation of microtubule depolymerization(GO:0031114)	16990, 86, 29, 1	6.812	0.342138063984	0.695294127373	29
regulation of defense response to virus(GO:0050688)	16990, 945, 70, 11	2.825	0.0115111244405	0.117555219871	70
positive regulation of mRNA processing(GO:0050685)	16990, 298, 31, 2	3.678	0.28406196327	0.643285331133	31
regulation of mRNA processing(GO:0050684)	16990, 1943, 135, 15	0.972	0.91106930878	1.0	135
negative regulation of defense response to virus(GO:0050687)	16990, 609, 23, 4	4.852	0.0377050328355	0.238633168341	23
negative regulation of mRNA processing(GO:0050686)	16990, 1843, 29, 5	1.589	0.434299016812	0.764633334871	29
regulation of tumor necrosis factor-mediated signaling pathway(GO:0010803)	16990, 1411, 58, 6	1.246	0.68323972675	0.91263068194	58
negative regulation of epithelial cell proliferation(GO:0050680)	16990, 213, 121, 3	1.978	0.567633654952	0.859373553136	121
negative regulation of peptidyl-threonine phosphorylation(GO:0010801)	16990, 931, 17, 1	1.073	0.736983758603	0.933849283162	17
dopamine transport(GO:0015872)	16990, 1330, 11, 1	1.161	0.623929863822	0.888425886615	11
DNA dealkylation(GO:0035510)	16990, 1997, 25, 4	1.361	0.578717220652	0.86474986994	25
regulation of microvillus organization(GO:0032530)	16990, 366, 13, 1	3.571	0.396499899876	0.739015940276	13
endoplasmic reticulum unfolded protein response(GO:0030968)	16990, 1956, 99, 20	1.755	0.0570895226776	0.298142211739	99
response to salt stress(GO:0009651)	16990, 1002, 20, 1	0.848	0.809683359996	0.967385658717	20
positive regulation of transmembrane transport(GO:0034764)	16990, 566, 195, 11	1.693	0.308929849482	0.664214316764	195
regulation of ion transmembrane transport(GO:0034765)	16990, 336, 446, 14	1.587	0.351187327872	0.703586023037	446
negative regulation of ion transmembrane transport(GO:0034766)	16990, 328, 92, 5	2.815	0.168218765571	0.511933141501	92
positive regulation of ion transmembrane transport(GO:0034767)	16990, 468, 148, 8	1.962	0.26253739496	0.622992042308	148
regulation of spindle assembly(GO:0090169)	16990, 111, 28, 2	10.933	0.062649972772	0.314229790441	28
regulation of transmembrane transport(GO:0034762)	16990, 566, 527, 24	1.367	0.412182183432	0.748778749162	527
negative regulation of transmembrane transport(GO:0034763)	16990, 328, 113, 5	2.292	0.295939961426	0.653494514749	113
regulation of oligodendrocyte differentiation(GO:0048713)	16990, 1794, 32, 6	1.776	0.310378337697	0.665208785898	32
positive regulation of peptidyl-lysine acetylation(GO:2000758)	16990, 327, 32, 3	4.871	0.0963564013518	0.391117544728	32
regulation of myoblast proliferation(GO:2000291)	16990, 0, 13, 0	0.0	1.0	1.0	13
DNA methylation involved in gamete generation(GO:0043046)	16990, 1618, 20, 3	1.575	0.498042382323	0.813835116903	20
ATP-dependent chromatin remodeling(GO:0043044)	16990, 1228, 68, 14	2.848	0.00262043708725	0.0433137539164	68
peptide biosynthetic process(GO:0043043)	16990, 217, 223, 4	1.404	0.771083514976	0.947843523392	223
postsynaptic density organization(GO:0097106)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of response to drug(GO:2001024)	16990, 125, 26, 1	5.228	0.392500052242	0.736033236367	26
purinergic receptor signaling pathway(GO:0035587)	16990, 1928, 29, 1	0.304	0.969940082982	1.0	29
negative regulation of oxidative stress-induced neuron death(GO:1903204)	16990, 1686, 18, 5	2.799	0.0904674087746	0.376100463445	18
regulation of oxidative stress-induced neuron death(GO:1903203)	16990, 1686, 24, 6	2.519	0.0977830302284	0.393023063539	24
organelle transport along microtubule(GO:0072384)	16990, 1264, 74, 8	1.453	0.504660004795	0.816185472937	74
regulation of oxidative stress-induced cell death(GO:1903201)	16990, 1686, 60, 10	1.68	0.259778468829	0.621449636981	60
positive regulation of mitotic nuclear division(GO:0045840)	16990, 1660, 52, 10	1.968	0.123739668322	0.440803131918	52
endoplasmic reticulum calcium ion homeostasis(GO:0032469)	16990, 1942, 22, 4	1.591	0.45633477103	0.783745302444	22
regulation of hair follicle development(GO:0051797)	16990, 430, 19, 3	6.239	0.0459627841553	0.266009385117	19
transcription by RNA polymerase III(GO:0006383)	16990, 1806, 37, 5	1.271	0.636373766013	0.894473015464	37
medium-chain fatty acid metabolic process(GO:0051791)	16990, 1658, 11, 2	1.863	0.419853777132	0.754178906432	11
positive regulation of oxidative stress-induced cell death(GO:1903209)	16990, 42, 14, 1	28.895	0.0985744019304	0.393424824874	14
G protein-coupled purinergic receptor signaling pathway(GO:0035588)	16990, 1928, 21, 1	0.42	0.920778215497	1.0	21
negative regulation of tumor necrosis factor-mediated signaling pathway(GO:0010804)	16990, 1153, 21, 2	1.403	0.624864582793	0.889230367821	21
water-soluble vitamin metabolic process(GO:0006767)	16990, 880, 83, 10	2.326	0.0669329002222	0.321947250069	83
vitamin metabolic process(GO:0006766)	16990, 1188, 119, 13	1.562	0.310476865767	0.665208785898	119
regulation of feeding behavior(GO:0060259)	16990, 1686, 28, 2	0.72	0.878394128999	1.0	28
folic acid-containing compound metabolic process(GO:0006760)	16990, 1921, 29, 7	2.135	0.140195628881	0.467115035623	29
trophoblast giant cell differentiation(GO:0060707)	16990, 97, 11, 1	15.923	0.141199730361	0.469689282873	11
cell differentiation involved in embryonic placenta development(GO:0060706)	16990, 97, 22, 1	7.962	0.28954346088	0.64867445125	22
negative regulation of smooth muscle cell differentiation(GO:0051151)	16990, 1875, 16, 1	0.566	0.84732585777	0.989602287408	16
regulation of glial cell proliferation(GO:0060251)	16990, 233, 30, 3	7.292	0.0386749654956	0.243490293238	30
locomotory exploration behavior(GO:0035641)	16990, 1699, 12, 3	2.5	0.226509595883	0.584116879382	12
negative regulation of glial cell proliferation(GO:0060253)	16990, 96, 14, 1	12.641	0.187344679047	0.534859587497	14
positive regulation of glial cell proliferation(GO:0060252)	16990, 882, 16, 4	4.816	0.0323559984831	0.219509665309	16
muscle filament sliding(GO:0030049)	16990, 1311, 38, 2	0.682	0.918622571343	1.0	38
actin filament-based movement(GO:0030048)	16990, 29, 71, 1	8.252	0.377315152024	0.721655746213	71
lymphocyte activation(GO:0046649)	16990, 1121, 335, 35	1.583	0.0460043714944	0.266009385117	335
negative regulation of neuron projection development(GO:0010977)	16990, 704, 147, 9	1.478	0.520534057904	0.8285717458	147
positive regulation of neuron projection development(GO:0010976)	16990, 50, 264, 4	5.148	0.0632625566116	0.31564616571	264
regulation of neuron projection development(GO:0010975)	16990, 59, 473, 5	3.044	0.174664356992	0.519885864562	473
intracellular steroid hormone receptor signaling pathway(GO:0030518)	16990, 278, 77, 1	0.794	0.933113282993	1.0	77
regulation of chromatin binding(GO:0035561)	16990, 1213, 22, 1	0.637	0.863109235846	0.998522125458	22
positive regulation of chromatin binding(GO:0035563)	16990, 1213, 13, 1	1.077	0.669825951684	0.906800683253	13
negative regulation of BMP signaling pathway(GO:0030514)	16990, 1421, 48, 7	1.744	0.322586976697	0.677481662923	48
positive regulation of BMP signaling pathway(GO:0030513)	16990, 1740, 30, 9	2.929	0.0134869525086	0.129744483133	30
hair follicle morphogenesis(GO:0031069)	16990, 1936, 25, 5	1.755	0.348080216705	0.700687244313	25
positive regulation of transforming growth factor beta receptor signaling pathway(GO:0030511)	16990, 395, 28, 2	3.072	0.337754631464	0.691613357745	28
regulation of BMP signaling pathway(GO:0030510)	16990, 192, 83, 5	5.331	0.0181777700537	0.157540673799	83
negative regulation of Rho protein signal transduction(GO:0035024)	16990, 1825, 20, 3	1.396	0.567383273722	0.859373553136	20
C4-dicarboxylate transport(GO:0015740)	16990, 387, 21, 1	2.091	0.588479063315	0.869774860977	21
response to bronchodilator(GO:0097366)	16990, 125, 52, 2	5.228	0.214090474884	0.571452937554	52
positive regulation of natural killer cell mediated immunity(GO:0002717)	16990, 410, 31, 1	1.337	0.75598570775	0.942777094705	31
organelle membrane fusion(GO:0090174)	16990, 1773, 69, 10	1.389	0.493283848472	0.809862786705	69
negative regulation of protein oligomerization(GO:0032460)	16990, 0, 16, 0	0.0	1.0	1.0	16
collagen fibril organization(GO:0030199)	16990, 345, 46, 17	18.2	2.24571008745e-16	3.60062184022e-13	46
protein autoubiquitination(GO:0051865)	16990, 1994, 64, 8	1.065	0.800312492192	0.963098095432	64
neural retina development(GO:0003407)	16990, 219, 15, 1	5.172	0.333175188843	0.686783836554	15
axis specification(GO:0009798)	16990, 752, 67, 7	2.36	0.138277359502	0.465440237371	67
atrial septum morphogenesis(GO:0060413)	16990, 1142, 15, 4	3.967	0.0533607356313	0.289689772445	15
ventricular septum morphogenesis(GO:0060412)	16990, 642, 34, 4	3.113	0.145174389739	0.473095402876	34
cardiac septum morphogenesis(GO:0060411)	16990, 642, 67, 5	1.975	0.359710392593	0.712019336779	67
regulation of protein homooligomerization(GO:0032462)	16990, 665, 20, 2	2.555	0.376910455546	0.721508422527	20
response to growth hormone(GO:0060416)	16990, 1135, 15, 1	0.998	0.715051085104	0.92584890075	15
muscle tissue morphogenesis(GO:0060415)	16990, 28, 77, 3	23.641	0.00249042815241	0.0418157642816	77
retina development in camera-type eye(GO:0060041)	16990, 1196, 58, 8	1.959	0.200452016867	0.551587071584	58
feeding behavior(GO:0007631)	16990, 1084, 86, 6	1.093	0.81765663961	0.972774780244	86
visual behavior(GO:0007632)	16990, 73, 54, 1	4.31	0.510215110715	0.819711110734	54
negative regulation of anion transport(GO:1903792)	16990, 125, 27, 2	10.068	0.0695751588033	0.329062452157	27
negative regulation of astrocyte differentiation(GO:0048712)	16990, 1413, 11, 1	1.093	0.639292370951	0.895229138834	11
chemosensory behavior(GO:0007635)	16990, 0, 16, 0	0.0	1.0	1.0	16
regulation of astrocyte differentiation(GO:0048710)	16990, 1484, 28, 2	0.818	0.84794650236	0.989602287408	28
RNA capping(GO:0036260)	16990, 204, 34, 2	4.899	0.207024575938	0.561109332642	34
mechanosensory behavior(GO:0007638)	16990, 811, 15, 2	2.793	0.309050083603	0.664214316764	15
cotranslational protein targeting to membrane(GO:0006613)	16990, 1552, 94, 7	0.815	0.956660362673	1.0	94
protein targeting to membrane(GO:0006612)	16990, 1552, 153, 13	0.93	0.940575761325	1.0	153
SRP-dependent cotranslational protein targeting to membrane, translocation(GO:0006616)	16990, 1829, 11, 4	3.378	0.0696613872051	0.329146633061	11
enteric nervous system development(GO:0048484)	16990, 1657, 13, 2	1.577	0.50495930887	0.816185472937	13
sympathetic nervous system development(GO:0048485)	16990, 451, 15, 3	7.534	0.0267235490515	0.198197124635	15
positive regulation of tumor necrosis factor superfamily cytokine production(GO:1903557)	16990, 1999, 79, 20	2.152	0.00554051430838	0.072615460009	79
negative regulation of tumor necrosis factor superfamily cytokine production(GO:1903556)	16990, 1710, 55, 12	2.168	0.0451838777425	0.263249334213	55
regulation of tumor necrosis factor superfamily cytokine production(GO:1903555)	16990, 1999, 136, 30	1.875	0.00491596618672	0.0662347264933	136
Notch signaling pathway(GO:0007219)	16990, 1460, 117, 12	1.194	0.705734279306	0.923630745806	117
intermediate filament-based process(GO:0045103)	16990, 1718, 47, 3	0.631	0.955963053889	1.0	47
positive regulation of protein exit from endoplasmic reticulum(GO:0070863)	16990, 616, 13, 1	2.122	0.518886698437	0.827795847267	13
retinol metabolic process(GO:0042572)	16990, 342, 35, 1	1.419	0.751388556476	0.939968519285	35
synaptic vesicle endocytosis(GO:0048488)	16990, 1699, 35, 6	1.714	0.348880519989	0.701587624439	35
positive regulation of cytokine biosynthetic process(GO:0042108)	16990, 105, 60, 2	5.394	0.214684396055	0.572095260402	60
spliceosomal snRNP assembly(GO:0000387)	16990, 1852, 36, 9	2.293	0.0630008819167	0.315332197731	36
macrophage activation involved in immune response(GO:0002281)	16990, 1646, 11, 3	2.815	0.178393058451	0.523533014735	11
regulation of alternative mRNA splicing, via spliceosome(GO:0000381)	16990, 1843, 64, 4	0.576	0.98415382713	1.0	64
alternative mRNA splicing, via spliceosome(GO:0000380)	16990, 1567, 17, 4	2.551	0.17134140708	0.51529442873	17
lymphocyte activation involved in immune response(GO:0002285)	16990, 1750, 94, 15	1.549	0.25028972404	0.609146492269	94
retinal metabolic process(GO:0042574)	16990, 1655, 14, 4	2.933	0.112952759546	0.42251290818	14
pathway-restricted SMAD protein phosphorylation(GO:0060389)	16990, 642, 13, 1	2.036	0.530876187505	0.835574104025	13
vesicle-mediated transport between endosomal compartments(GO:0098927)	16990, 881, 24, 1	0.804	0.831017274636	0.980345443992	24
