Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
negative regulation of substrate adhesion-dependent cell spreading(GO:1900025)	16990, 1466, 13, 2	1.783	0.453544893517	0.905959691785	13
nucleotide-excision repair, DNA incision(GO:0033683)	16990, 644, 40, 2	1.319	0.725652177304	1.0	40
convergent extension(GO:0060026)	16990, 759, 13, 1	1.722	0.583262826818	0.968444288577	13
positive regulation of chondrocyte differentiation(GO:0032332)	16990, 1538, 21, 5	2.63	0.119116812535	0.594974323186	21
hyaluronan catabolic process(GO:0030214)	16990, 1816, 16, 5	2.924	0.0738924991992	0.479084936015	16
cell projection assembly(GO:0030031)	16990, 31, 314, 2	3.491	0.483683595101	0.922435580601	314
small nucleolar ribonucleoprotein complex assembly(GO:0000491)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of lymphocyte differentiation(GO:0045620)	16990, 23, 49, 1	15.075	0.234443448501	0.742378530145	49
negative regulation of T-helper cell differentiation(GO:0045623)	16990, 880, 16, 1	1.207	0.701577140548	1.0	16
regulation of T-helper cell differentiation(GO:0045622)	16990, 1618, 34, 5	1.544	0.478460893112	0.918065064538	34
positive regulation of T-helper cell differentiation(GO:0045624)	16990, 1618, 21, 4	2.0	0.305005129382	0.815173719558	21
negative regulation of multi-organism process(GO:0043901)	16990, 48, 170, 1	2.082	0.80768277318	1.0	170
heterochromatin organization(GO:0070828)	16990, 697, 14, 1	1.741	0.581296644283	0.968408122305	14
detection of mechanical stimulus involved in sensory perception(GO:0050974)	16990, 1695, 28, 5	1.79	0.342882238937	0.846995912277	28
tube morphogenesis(GO:0035239)	16990, 69, 262, 4	3.759	0.155134418254	0.646934025296	262
melanocyte differentiation(GO:0030318)	16990, 1529, 19, 3	1.755	0.435085630254	0.898081914308	19
positive regulation of protein binding(GO:0032092)	16990, 1819, 93, 20	2.009	0.013761607113	0.191864725256	93
ionotropic glutamate receptor signaling pathway(GO:0035235)	16990, 1944, 25, 3	1.049	0.747891486895	1.0	25
negative regulation of cell development(GO:0010721)	16990, 181, 319, 2	0.589	0.994472665209	1.0	319
extrinsic apoptotic signaling pathway(GO:0097191)	16990, 13, 93, 2	28.106	0.0172550882244	0.222239541878	93
cellular carbohydrate biosynthetic process(GO:0034637)	16990, 1022, 56, 10	2.969	0.0113564636627	0.17070184443	56
regulation of cytokine secretion involved in immune response(GO:0002739)	16990, 1098, 16, 4	3.868	0.0592901457175	0.43874707831	16
protein-chromophore linkage(GO:0018298)	16990, 243, 14, 1	4.994	0.337621446002	0.843433558259	14
intrinsic apoptotic signaling pathway(GO:0097193)	16990, 521, 148, 8	1.763	0.363435872027	0.854246250752	148
cell junction assembly(GO:0034329)	16990, 4, 162, 2	52.438	0.00598523931976	0.115618478426	162
maintenance of cell polarity(GO:0030011)	16990, 1171, 17, 1	0.853	0.769357918102	1.0	17
retina vasculature morphogenesis in camera-type eye(GO:0061299)	16990, 570, 11, 1	2.71	0.441517241969	0.900128193027	11
positive regulation of interferon-beta production(GO:0032728)	16990, 637, 30, 1	0.889	0.84270204952	1.0	30
divalent inorganic cation transport(GO:0072511)	16990, 1842, 290, 45	1.431	0.0722335202966	0.477275691153	290
erythrocyte differentiation(GO:0030218)	16990, 1225, 51, 10	2.719	0.0209099015148	0.251144769998	51
positive regulation of telomerase RNA localization to Cajal body(GO:1904874)	16990, 0, 15, 0	0.0	1.0	1.0	15
cellular response to toxic substance(GO:0097237)	16990, 1842, 106, 18	1.566	0.183263603806	0.676173362009	106
antigen processing and presentation of exogenous peptide antigen via MHC class I(GO:0042590)	16990, 0, 30, 0	0.0	1.0	1.0	30
RNA surveillance(GO:0071025)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of steroid biosynthetic process(GO:0010893)	16990, 1994, 17, 3	1.504	0.516223888232	0.937228591507	17
response to cAMP(GO:0051591)	16990, 1926, 99, 16	1.426	0.348380170221	0.848889877793	99
cellular response to drug(GO:0035690)	16990, 1891, 294, 40	1.222	0.460662010647	0.911491080486	294
glucose transmembrane transport(GO:1904659)	16990, 1979, 30, 11	3.148	0.00221243644624	0.0529443746587	30
response to vitamin E(GO:0033197)	16990, 180, 11, 1	8.581	0.224299342294	0.732770535843	11
response to hydroperoxide(GO:0033194)	16990, 1217, 19, 4	2.939	0.13023630711	0.609410998759	19
fatty acid homeostasis(GO:0055089)	16990, 1284, 15, 4	3.529	0.0749180257886	0.479834492734	15
acetylcholine receptor signaling pathway(GO:0095500)	16990, 281, 28, 1	2.159	0.618867330201	0.976945145477	28
response to ATP(GO:0033198)	16990, 1885, 32, 5	1.408	0.541191887212	0.949355571659	32
preassembly of GPI anchor in ER membrane(GO:0016254)	16990, 469, 15, 1	2.415	0.503360581407	0.934213112739	15
positive regulation of neurological system process(GO:0031646)	16990, 153, 57, 1	1.948	0.727174789131	1.0	57
heart trabecula formation(GO:0060347)	16990, 1567, 15, 4	2.891	0.120688028719	0.596306300613	15
response to dopamine(GO:1903350)	16990, 1266, 15, 4	3.579	0.0720026664847	0.477275691153	15
regulation of spindle organization(GO:0090224)	16990, 1171, 42, 4	1.382	0.62478222704	0.979326398929	42
trabecula formation(GO:0060343)	16990, 1988, 24, 6	2.137	0.170410366584	0.668030858411	24
regulation of cellular localization(GO:0060341)	16990, 65, 868, 8	2.409	0.155964569236	0.647181935984	868
positive regulation of type I interferon-mediated signaling pathway(GO:0060340)	16990, 0, 13, 0	0.0	1.0	1.0	13
L-glutamate transmembrane transport(GO:0015813)	16990, 1898, 18, 5	2.487	0.130244180192	0.609410998759	18
regulation of Golgi organization(GO:1903358)	16990, 1323, 16, 3	2.408	0.271393676477	0.786387701117	16
neuromuscular process(GO:0050905)	16990, 216, 82, 1	0.959	0.910265884977	1.0	82
import into nucleus(GO:0051170)	16990, 306, 96, 2	1.157	0.854858580487	1.0	96
bone morphogenesis(GO:0060349)	16990, 773, 33, 3	1.998	0.436459220075	0.898081914308	33
bone development(GO:0060348)	16990, 1523, 40, 3	0.837	0.88534495154	1.0	40
regulation of centrosome duplication(GO:0010824)	16990, 1171, 43, 6	2.025	0.245796920613	0.756021279524	43
regulation of glucose transmembrane transport(GO:0010827)	16990, 1491, 74, 7	1.078	0.807738692412	1.0	74
pentose-phosphate shunt(GO:0006098)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of mitochondrion organization(GO:0010821)	16990, 442, 176, 4	0.874	0.953497185185	1.0	176
positive regulation of smoothened signaling pathway(GO:0045880)	16990, 23, 30, 1	24.623	0.143358673475	0.621392265365	30
negative regulation of mitochondrion organization(GO:0010823)	16990, 863, 52, 3	1.136	0.786575497414	1.0	52
positive regulation of mitochondrion organization(GO:0010822)	16990, 442, 113, 3	1.021	0.892055494799	1.0	113
lens development in camera-type eye(GO:0002088)	16990, 977, 33, 2	1.054	0.791290920375	1.0	33
viral budding(GO:0046755)	16990, 1171, 25, 5	2.902	0.0968684248379	0.54053030565	25
generation of precursor metabolites and energy(GO:0006091)	16990, 210, 353, 10	2.292	0.101704350794	0.549660592491	353
pyruvate metabolic process(GO:0006090)	16990, 273, 68, 4	3.661	0.122865557093	0.59706132323	68
negative regulation of glucose transmembrane transport(GO:0010829)	16990, 1752, 17, 2	1.141	0.672168763611	1.0	17
positive regulation of glucose transmembrane transport(GO:0010828)	16990, 1491, 43, 5	1.325	0.623085207689	0.979326398929	43
gluconeogenesis(GO:0006094)	16990, 1011, 44, 8	3.055	0.0241431979724	0.276497100589	44
central nervous system development(GO:0007417)	16990, 1023, 127, 12	1.569	0.339882472176	0.844270299643	127
regulation of tolerance induction(GO:0002643)	16990, 453, 17, 1	2.206	0.548788013302	0.955949162999	17
cell communication involved in cardiac conduction(GO:0086065)	16990, 445, 23, 3	4.98	0.0803113745015	0.494664037226	23
negative regulation of cell junction assembly(GO:1901889)	16990, 1751, 23, 6	2.531	0.0936729437149	0.533571411772	23
regulation of sensory perception(GO:0051931)	16990, 1944, 40, 7	1.529	0.420649429518	0.888201824399	40
synaptic transmission, GABAergic(GO:0051932)	16990, 0, 13, 0	0.0	1.0	1.0	13
cell differentiation involved in metanephros development(GO:0072202)	16990, 1214, 15, 2	1.866	0.46312215592	0.911491080486	15
cellular modified amino acid catabolic process(GO:0042219)	16990, 1559, 29, 2	0.752	0.872173685655	1.0	29
metanephric epithelium development(GO:0072207)	16990, 0, 11, 0	0.0	1.0	1.0	11
catecholamine transport(GO:0051937)	16990, 1766, 14, 3	2.062	0.322725858982	0.829179240731	14
positive regulation of calcium ion-dependent exocytosis(GO:0045956)	16990, 1093, 25, 2	1.244	0.690022671977	1.0	25
negative regulation of calcium ion-dependent exocytosis(GO:0045955)	16990, 930, 12, 1	1.522	0.587016653227	0.969270126622	12
response to copper ion(GO:0046688)	16990, 351, 41, 2	2.361	0.484053612614	0.922435580601	41
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay(GO:1900151)	16990, 508, 20, 2	3.344	0.278174375728	0.791733028881	20
response to cadmium ion(GO:0046686)	16990, 568, 62, 1	0.482	0.972324971032	1.0	62
response to arsenic-containing substance(GO:0046685)	16990, 1872, 28, 4	1.297	0.618233159562	0.976645929119	28
detection of mechanical stimulus involved in sensory perception of sound(GO:0050910)	16990, 1695, 12, 3	2.506	0.225608822904	0.732770535843	12
response to organophosphorus(GO:0046683)	16990, 1926, 137, 22	1.417	0.276709910268	0.790834621739	137
estrogen biosynthetic process(GO:0006703)	16990, 192, 13, 2	13.614	0.0331430021594	0.324318081466	13
oocyte development(GO:0048599)	16990, 1324, 13, 1	0.987	0.68872559672	1.0	13
cellular response to reactive nitrogen species(GO:1902170)	16990, 1076, 19, 3	2.493	0.268094216708	0.780589093441	19
C21-steroid hormone biosynthetic process(GO:0006700)	16990, 858, 16, 1	1.238	0.693243107615	1.0	16
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902176)	16990, 860, 19, 1	1.04	0.750686722389	1.0	19
mitotic cell cycle(GO:0000278)	16990, 337, 158, 3	0.957	0.928061411844	1.0	158
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902175)	16990, 860, 27, 2	1.463	0.643409350074	0.987176706175	27
regulation of protein targeting to membrane(GO:0090313)	16990, 1816, 36, 8	2.079	0.130538894591	0.609603964062	36
positive regulation of protein deacetylation(GO:0090312)	16990, 1583, 21, 3	1.533	0.519362309134	0.937385631121	21
mesenchymal to epithelial transition(GO:0060231)	16990, 1526, 16, 2	1.392	0.580604719366	0.968042301339	16
positive regulation of interleukin-2 biosynthetic process(GO:0045086)	16990, 1600, 13, 1	0.817	0.735719308702	1.0	13
negative regulation of intracellular protein transport(GO:0090317)	16990, 1698, 41, 7	1.708	0.323839198086	0.829870294509	41
positive regulation of intracellular protein transport(GO:0090316)	16990, 1031, 143, 11	1.268	0.662461385274	0.996073542723	143
embryonic camera-type eye morphogenesis(GO:0048596)	16990, 145, 13, 2	18.027	0.0203197091209	0.246190934186	13
positive regulation of protein targeting to membrane(GO:0090314)	16990, 1816, 30, 7	2.183	0.130535792585	0.609603964062	30
regulation of metal ion transport(GO:0010959)	16990, 250, 366, 9	1.671	0.440927619585	0.900128193027	366
positive regulation of protein depolymerization(GO:1901881)	16990, 49, 19, 1	18.249	0.156579666802	0.647639299249	19
response to lithium ion(GO:0010226)	16990, 1991, 22, 3	1.164	0.684799839588	1.0	22
response to UV-C(GO:0010225)	16990, 1992, 15, 1	0.569	0.846102507271	1.0	15
response to UV-B(GO:0010224)	16990, 1938, 18, 1	0.487	0.887371938788	1.0	18
negative regulation of protein processing(GO:0010955)	16990, 1992, 31, 5	1.376	0.560745534859	0.96310232163	31
negative regulation of response to oxidative stress(GO:1902883)	16990, 870, 44, 4	1.775	0.457961981778	0.908977046699	44
base conversion or substitution editing(GO:0016553)	16990, 188, 21, 3	12.91	0.00837851082894	0.14393084674	21
regulation of nitric-oxide synthase activity(GO:0050999)	16990, 1851, 44, 11	2.295	0.0362756644192	0.33873097506	44
adult behavior(GO:0030534)	16990, 548, 142, 5	1.092	0.863236104511	1.0	142
response to anesthetic(GO:0072347)	16990, 67, 58, 1	4.372	0.513851054721	0.936744535715	58
developmental process involved in reproduction(GO:0003006)	16990, 274, 608, 18	1.836	0.0948164927391	0.535051437088	608
positive regulation of immunoglobulin production(GO:0002639)	16990, 1917, 45, 4	0.788	0.915814545657	1.0	45
peptide metabolic process(GO:0006518)	16990, 169, 358, 2	0.562	0.996202030085	1.0	358
protein N-linked glycosylation(GO:0006487)	16990, 1744, 57, 17	2.906	0.000365382058895	0.0141732879297	57
male genitalia development(GO:0030539)	16990, 1976, 18, 3	1.433	0.548194297386	0.955713871122	18
regulation of lipid catabolic process(GO:0050994)	16990, 957, 52, 7	2.39	0.11973703635	0.594974323186	52
positive regulation of lipid catabolic process(GO:0050996)	16990, 1717, 23, 5	2.151	0.210706337689	0.714445759965	23
blood vessel endothelial cell migration(GO:0043534)	16990, 1446, 30, 6	2.35	0.137003939808	0.613583752769	30
inhibition of cysteine-type endopeptidase activity(GO:0097340)	16990, 1992, 11, 4	3.101	0.0893012549639	0.517385935887	11
response to lipid(GO:0033993)	16990, 620, 739, 41	1.52	0.0569653893038	0.431501610317	739
regulation of translation(GO:0006417)	16990, 568, 335, 10	0.893	0.97299639131	1.0	335
regulation of nucleotide metabolic process(GO:0006140)	16990, 1349, 100, 14	1.763	0.14404415299	0.621392265365	100
receptor clustering(GO:0043113)	16990, 66, 45, 1	5.721	0.423307348159	0.889760408209	45
receptor metabolic process(GO:0043112)	16990, 931, 100, 14	2.555	0.00937161346424	0.154905363447	100
translational initiation(GO:0006413)	16990, 330, 139, 1	0.37	0.995683845802	1.0	139
regulation of cellular amino acid metabolic process(GO:0006521)	16990, 280, 17, 1	3.569	0.428131200234	0.893798208822	17
positive regulation of autophagy of mitochondrion(GO:1903599)	16990, 0, 19, 0	0.0	1.0	1.0	19
negative regulation of vascular permeability(GO:0043116)	16990, 30, 11, 1	51.485	0.0581234776154	0.435785229523	11
positive regulation of leukocyte differentiation(GO:1902107)	16990, 328, 144, 7	2.518	0.135760320937	0.612577057886	144
cellular amino acid metabolic process(GO:0006520)	16990, 472, 312, 17	1.961	0.0586229625368	0.436496052325	312
craniofacial suture morphogenesis(GO:0097094)	16990, 740, 18, 2	2.551	0.363373180649	0.854246250752	18
regulation of cardiac conduction(GO:1903779)	16990, 1851, 53, 10	1.732	0.220610318091	0.728801943694	53
long-term memory(GO:0007616)	16990, 1748, 33, 2	0.589	0.932592100514	1.0	33
mating behavior(GO:0007617)	16990, 1966, 21, 7	2.881	0.0324604850083	0.32330894256	21
learning(GO:0007612)	16990, 1780, 142, 19	1.277	0.522418806361	0.939492428997	142
memory(GO:0007613)	16990, 90, 113, 1	1.671	0.827634631441	1.0	113
behavior(GO:0007610)	16990, 1987, 555, 61	0.94	0.985622364423	1.0	555
RNA modification(GO:0009451)	16990, 224, 159, 4	1.908	0.530767712774	0.945255474811	159
mRNA transcription(GO:0009299)	16990, 590, 25, 1	1.152	0.768509936825	1.0	25
arginine metabolic process(GO:0006525)	16990, 1085, 17, 7	6.448	0.000287835908301	0.0124692705673	17
regulation of glutamate receptor signaling pathway(GO:1900449)	16990, 870, 48, 3	1.221	0.744704853084	1.0	48
C-terminal protein amino acid modification(GO:0018410)	16990, 0, 16, 0	0.0	1.0	1.0	16
ribosomal small subunit biogenesis(GO:0042274)	16990, 0, 17, 0	0.0	1.0	1.0	17
hormone metabolic process(GO:0042445)	16990, 1976, 191, 35	1.576	0.0359969234236	0.33873097506	191
regulation of insulin secretion(GO:0050796)	16990, 1831, 172, 42	2.266	4.67760210927e-06	0.000449985322912	172
regulation of hydrogen peroxide metabolic process(GO:0010310)	16990, 1134, 19, 3	2.366	0.291241809107	0.800698109236	19
pigment metabolic process(GO:0042440)	16990, 454, 63, 2	1.188	0.812118874444	1.0	63
receptor localization to synapse(GO:0097120)	16990, 1445, 34, 2	0.692	0.909850780279	1.0	34
lymphocyte homeostasis(GO:0002260)	16990, 162, 49, 1	2.14	0.688429688773	1.0	49
myeloid cell homeostasis(GO:0002262)	16990, 128, 24, 1	5.531	0.369256972825	0.858657158046	24
cell activation involved in immune response(GO:0002263)	16990, 1001, 599, 52	1.473	0.0383155342927	0.348951461346	599
progesterone metabolic process(GO:0042448)	16990, 858, 13, 2	3.046	0.270519515112	0.784603678943	13
mitochondrial transmembrane transport(GO:1990542)	16990, 988, 80, 8	1.72	0.337003361693	0.843433558259	80
response to ischemia(GO:0002931)	16990, 1876, 41, 8	1.767	0.25064518812	0.765948764205	41
glandular epithelial cell development(GO:0002068)	16990, 8, 16, 1	132.734	0.0313540548244	0.317768441788	16
transforming growth factor beta receptor signaling pathway(GO:0007179)	16990, 1690, 99, 19	1.929	0.0269252830718	0.294648990776	99
regulation of action potential(GO:0098900)	16990, 84, 49, 3	12.383	0.0115936614982	0.173184819275	49
regulation of cardiac muscle cell action potential(GO:0098901)	16990, 84, 28, 2	14.447	0.0404654324918	0.357135284928	28
chondrocyte differentiation(GO:0002062)	16990, 1090, 41, 6	2.281	0.174147816122	0.67148943353	41
chondrocyte development(GO:0002063)	16990, 1988, 21, 4	1.628	0.438042881086	0.898081914308	21
regulation of T cell proliferation(GO:0042129)	16990, 65, 154, 3	5.092	0.135622018658	0.612577057886	154
complement receptor mediated signaling pathway(GO:0002430)	16990, 0, 12, 0	0.0	1.0	1.0	12
columnar/cuboidal epithelial cell development(GO:0002066)	16990, 8, 30, 1	70.792	0.0633447364491	0.449896693355	30
glandular epithelial cell differentiation(GO:0002067)	16990, 1627, 22, 9	4.272	0.000652860641948	0.0213623108012	22
epithelial cell development(GO:0002064)	16990, 1299, 118, 15	1.663	0.188977455471	0.681983297414	118
columnar/cuboidal epithelial cell differentiation(GO:0002065)	16990, 1260, 47, 11	3.156	0.00376291264288	0.0800867690807	47
amino acid transport(GO:0006865)	16990, 1898, 103, 24	2.086	0.0033349581884	0.0736656455998	103
cellular response to virus(GO:0098586)	16990, 722, 31, 2	1.518	0.636545141048	0.984375582913	31
vesicle fusion to plasma membrane(GO:0099500)	16990, 1170, 14, 3	3.112	0.169631953186	0.668030858411	14
regulation of cardiocyte differentiation(GO:1905207)	16990, 39, 48, 1	9.076	0.327165710625	0.833951811398	48
positive regulation of cardiocyte differentiation(GO:1905209)	16990, 1163, 28, 5	2.609	0.140645388247	0.61945578034	28
histone mRNA metabolic process(GO:0008334)	16990, 1133, 29, 1	0.517	0.926609383004	1.0	29
glial cell activation(GO:0061900)	16990, 275, 29, 1	2.13	0.625045112414	0.979326398929	29
extracellular structure organization(GO:0043062)	16990, 841, 367, 20	1.101	0.839861888556	1.0	367
regulation of presynaptic cytosolic calcium ion concentration(GO:0099509)	16990, 1987, 17, 3	1.509	0.513879906615	0.936744535715	17
ketone body metabolic process(GO:1902224)	16990, 18, 12, 1	78.657	0.0425511117123	0.366137472873	12
regulation of chondrocyte differentiation(GO:0032330)	16990, 1538, 47, 9	2.115	0.107720590223	0.56875525683	47
nuclear envelope reassembly(GO:0031468)	16990, 713, 15, 1	1.589	0.612609182989	0.976645929119	15
prostaglandin biosynthetic process(GO:0001516)	16990, 828, 14, 1	1.466	0.637173350541	0.984614682103	14
regulation of short-term neuronal synaptic plasticity(GO:0048172)	16990, 0, 14, 0	0.0	1.0	1.0	14
response to metal ion(GO:0010038)	16990, 865, 355, 19	1.051	0.891711103304	1.0	355
RNA methylation(GO:0001510)	16990, 0, 77, 0	0.0	1.0	1.0	77
aromatic amino acid family catabolic process(GO:0009074)	16990, 67, 28, 2	18.113	0.0276734440413	0.29778359248	28
cytoplasmic sequestering of transcription factor(GO:0042994)	16990, 1287, 17, 2	1.553	0.551645100436	0.957343331924	17
response to inorganic substance(GO:0010035)	16990, 13, 505, 1	2.588	0.830287622606	1.0	505
serine family amino acid biosynthetic process(GO:0009070)	16990, 1701, 21, 4	1.903	0.333085341998	0.839412545077	21
serine family amino acid catabolic process(GO:0009071)	16990, 1701, 13, 2	1.537	0.516792580542	0.937228591507	13
aromatic amino acid family metabolic process(GO:0009072)	16990, 117, 39, 3	11.17	0.015528360065	0.209219641212	39
selective autophagy(GO:0061912)	16990, 1403, 21, 4	2.307	0.237083144045	0.748158393376	21
positive regulation of signaling(GO:0023056)	16990, 1733, 1721, 204	1.162	0.120930930356	0.596306300613	1721
cellular response to extracellular stimulus(GO:0031668)	16990, 1326, 248, 27	1.395	0.276648530605	0.790834621739	248
peptidyl-serine modification(GO:0018209)	16990, 1266, 181, 23	1.705	0.0624797916474	0.449896693355	181
peptidyl-proline modification(GO:0018208)	16990, 1834, 54, 3	0.515	0.983079202339	1.0	54
regulation of establishment of planar polarity(GO:0090175)	16990, 145, 65, 1	1.803	0.75973993338	1.0	65
negative regulation of signaling(GO:0023057)	16990, 974, 1263, 93	1.284	0.0852970239086	0.510629657459	1263
peptidyl-lysine modification(GO:0018205)	16990, 98, 272, 1	0.637	0.986886140191	1.0	272
lipopolysaccharide-mediated signaling pathway(GO:0031663)	16990, 1871, 33, 4	1.101	0.739281304686	1.0	33
peptidyl-methionine modification(GO:0018206)	16990, 957, 13, 2	2.731	0.309429167	0.817751049284	13
regulation of DNA recombination(GO:0000018)	16990, 1917, 103, 6	0.516	0.99830009728	1.0	103
regulation of lipopolysaccharide-mediated signaling pathway(GO:0031664)	16990, 354, 25, 2	3.84	0.254127488519	0.771110890052	25
negative regulation of lipopolysaccharide-mediated signaling pathway(GO:0031665)	16990, 1992, 13, 3	1.968	0.345626174935	0.846995912277	13
segment specification(GO:0007379)	16990, 920, 17, 2	2.173	0.413812412128	0.883829301668	17
pyrimidine nucleoside monophosphate metabolic process(GO:0009129)	16990, 517, 18, 1	1.826	0.601284606744	0.97223630828	18
hepatocyte differentiation(GO:0070365)	16990, 1011, 13, 6	7.756	0.00027551005853	0.0121578291884	13
fatty acid derivative catabolic process(GO:1901569)	16990, 1296, 11, 2	2.384	0.328597317209	0.835387471339	11
non-motile cilium assembly(GO:1905515)	16990, 427, 44, 2	1.809	0.603989503427	0.973494251489	44
positive regulation of nitric-oxide synthase activity(GO:0051000)	16990, 1851, 22, 5	2.086	0.225148870173	0.732770535843	22
macrophage migration(GO:1905517)	16990, 65, 15, 1	17.426	0.147899950882	0.632354456659	15
positive regulation of fertilization(GO:1905516)	16990, 589, 14, 1	2.06	0.532831410231	0.946425067656	14
regulation of gliogenesis(GO:0014013)	16990, 2000, 109, 17	1.325	0.46162523169	0.911491080486	109
embryonic morphogenesis(GO:0048598)	16990, 152, 400, 8	2.236	0.202768258816	0.703627589199	400
peptidyl-lysine dimethylation(GO:0018027)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of calcium ion transmembrane transport(GO:1903169)	16990, 1898, 140, 23	1.471	0.203381074092	0.703627589199	140
peptidyl-lysine trimethylation(GO:0018023)	16990, 1806, 28, 1	0.336	0.959238938384	1.0	28
peptidyl-lysine methylation(GO:0018022)	16990, 98, 85, 1	2.04	0.755551767489	1.0	85
positive regulation of protein oligomerization(GO:0032461)	16990, 1869, 25, 4	1.454	0.527939888174	0.943565920635	25
ventricular septum development(GO:0003281)	16990, 1590, 28, 4	1.527	0.509032449062	0.936744535715	28
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090092)	16990, 40, 223, 2	3.809	0.420396341963	0.888201824399	223
proteolysis involved in cellular protein catabolic process(GO:0051603)	16990, 24, 550, 1	1.287	0.950289046495	1.0	550
postsynaptic cytoskeleton organization(GO:0099188)	16990, 1804, 11, 2	1.712	0.458134165906	0.908977046699	11
platelet-derived growth factor receptor signaling pathway(GO:0048008)	16990, 30, 32, 1	17.698	0.185705323768	0.679896666887	32
insulin-like growth factor receptor signaling pathway(GO:0048009)	16990, 1416, 14, 1	0.857	0.7324607743	1.0	14
late endosome to vacuole transport(GO:0045324)	16990, 1390, 17, 3	2.157	0.323421586996	0.829870294509	17
regulation of morphogenesis of an epithelium(GO:1905330)	16990, 1646, 133, 17	1.319	0.488254276918	0.923185226579	133
positive regulation of immunoglobulin secretion(GO:0051024)	16990, 1461, 12, 1	0.969	0.681611350579	1.0	12
positive regulation of morphogenesis of an epithelium(GO:1905332)	16990, 1214, 33, 6	2.545	0.111295662012	0.576880956787	33
antigen processing and presentation of peptide antigen(GO:0048002)	16990, 73, 134, 1	1.737	0.831214382836	1.0	134
cholesterol catabolic process(GO:0006707)	16990, 0, 12, 0	0.0	1.0	1.0	12
mRNA transport(GO:0051028)	16990, 1026, 146, 4	0.454	0.999114988808	1.0	146
ameboidal-type cell migration(GO:0001667)	16990, 399, 161, 5	1.322	0.755456340609	1.0	161
steroid catabolic process(GO:0006706)	16990, 192, 26, 1	3.403	0.488872159844	0.923185226579	26
ncRNA processing(GO:0034470)	16990, 224, 363, 1	0.209	0.999968803494	1.0	363
cellular macromolecule catabolic process(GO:0044265)	16990, 24, 792, 1	0.894	0.98480950255	1.0	792
cellular carbohydrate metabolic process(GO:0044262)	16990, 1983, 164, 34	1.776	0.0063870992629	0.121053782007	164
negative regulation of monooxygenase activity(GO:0032769)	16990, 0, 11, 0	0.0	1.0	1.0	11
myeloid cell development(GO:0061515)	16990, 1943, 42, 5	1.041	0.791450898099	1.0	42
glucocorticoid biosynthetic process(GO:0006704)	16990, 1881, 11, 1	0.821	0.725914700304	1.0	11
negative regulation of leukocyte differentiation(GO:1902106)	16990, 23, 96, 1	7.695	0.417338382497	0.887158786377	96
negative regulation of epidermis development(GO:0045683)	16990, 1988, 17, 3	1.508	0.5141355829	0.936744535715	17
response to nerve growth factor(GO:1990089)	16990, 427, 46, 2	1.73	0.629957055788	0.982520570149	46
regulation of leukocyte mediated cytotoxicity(GO:0001910)	16990, 995, 77, 6	1.331	0.658660304163	0.994912215212	77
synapse assembly(GO:0007416)	16990, 145, 69, 1	1.698	0.781730396853	1.0	69
negative regulation of platelet-derived growth factor receptor signaling pathway(GO:0010642)	16990, 30, 13, 1	43.564	0.0698778564632	0.467024558393	13
innate immune response(GO:0045087)	16990, 142, 441, 6	1.628	0.617955006297	0.976645929119	441
positive regulation of T cell mediated cytotoxicity(GO:0001916)	16990, 1610, 26, 3	1.218	0.671755342293	1.0	26
protein oxidation(GO:0018158)	16990, 957, 13, 2	2.731	0.309429167	0.817751049284	13
response to cytokine(GO:0034097)	16990, 1356, 546, 60	1.377	0.0706368566905	0.469935381302	546
camera-type eye morphogenesis(GO:0048593)	16990, 891, 17, 3	3.365	0.155218353841	0.646934025296	17
regulation of natural killer cell activation(GO:0032814)	16990, 1871, 32, 2	0.568	0.938151987389	1.0	32
regulation of mast cell activation involved in immune response(GO:0033006)	16990, 1574, 33, 3	0.981	0.805123841143	1.0	33
positive regulation of natural killer cell activation(GO:0032816)	16990, 1610, 20, 1	0.528	0.875935409535	1.0	20
telomere maintenance via recombination(GO:0000722)	16990, 838, 14, 1	1.448	0.638955508703	0.985688260699	14
polysaccharide biosynthetic process(GO:0000271)	16990, 808, 41, 6	3.077	0.0623436167494	0.449896693355	41
regulation of monooxygenase activity(GO:0032768)	16990, 1851, 54, 11	1.87	0.133174367794	0.612398383451	54
regulation of T cell mediated cytotoxicity(GO:0001914)	16990, 995, 33, 3	1.552	0.572709143591	0.966529847063	33
hexose metabolic process(GO:0019318)	16990, 877, 153, 20	2.532	0.00149245791216	0.03898369198	153
protein-lipid complex assembly(GO:0065005)	16990, 957, 30, 9	5.326	0.000208817194465	0.0100441070538	30
positive regulation of myeloid leukocyte mediated immunity(GO:0002888)	16990, 1574, 30, 1	0.36	0.956855672629	1.0	30
regulation of immunoglobulin mediated immune response(GO:0002889)	16990, 33, 54, 1	9.534	0.325707814431	0.832441332312	54
adrenergic receptor signaling pathway(GO:0071875)	16990, 1404, 23, 4	2.105	0.291255677753	0.800698109236	23
