Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
skeletal system development(GO:0001501)	16990, 1999, 171, 38	1.889	0.000946617442909	0.0218838987144	171
response to magnesium ion(GO:0032026)	16990, 1629, 19, 3	1.647	0.46739656702	0.765467309283	19
neurotransmitter uptake(GO:0001504)	16990, 446, 24, 2	3.175	0.315922176173	0.658434338071	24
regulation of neurotransmitter levels(GO:0001505)	16990, 1077, 302, 26	1.358	0.363167599788	0.697243644084	302
response to zinc ion(GO:0010043)	16990, 272, 56, 2	2.231	0.539718572351	0.808928830792	56
response to manganese ion(GO:0010042)	16990, 1568, 19, 2	1.141	0.683439670019	0.885963295093	19
protein K48-linked ubiquitination(GO:0070936)	16990, 1112, 52, 4	1.175	0.75188798119	0.921187261722	52
response to leptin(GO:0044321)	16990, 125, 16, 1	8.495	0.256246650401	0.605305654244	16
cytokine-mediated signaling pathway(GO:0019221)	16990, 13, 610, 2	4.285	0.429096644667	0.740160363287	610
positive regulation of endothelial cell chemotaxis(GO:2001028)	16990, 178, 15, 1	6.363	0.292541967896	0.638442316506	15
mesenchymal cell development(GO:0014031)	16990, 1999, 28, 8	2.428	0.0577432484168	0.314903656332	28
mitochondrial genome maintenance(GO:0000002)	16990, 1109, 12, 3	3.83	0.107656351138	0.423407235466	12
reproduction(GO:0000003)	16990, 594, 13, 1	2.2	0.508591354804	0.795549527304	13
peptidyl-arginine methylation(GO:0018216)	16990, 1587, 16, 3	2.007	0.346427043383	0.680247194539	16
antibacterial humoral response(GO:0019731)	16990, 541, 32, 1	0.981	0.8241557243	0.960594671582	32
peptidyl-tyrosine modification(GO:0018212)	16990, 1213, 191, 21	1.54	0.190713467527	0.541518169307	191
Golgi ribbon formation(GO:0090161)	16990, 422, 12, 1	3.355	0.396634796748	0.723774737231	12
peptidyl-threonine modification(GO:0018210)	16990, 1991, 75, 13	1.479	0.339156990616	0.676077318168	75
regulation of organelle organization(GO:0033043)	16990, 1860, 1267, 175	1.262	0.00989246897899	0.112223527804	1267
presynaptic modulation of chemical synaptic transmission(GO:0099171)	16990, 311, 14, 1	3.902	0.3969716578	0.723774737231	14
presynapse organization(GO:0099172)	16990, 1712, 15, 6	3.97	0.0103529009793	0.116077980677	15
postsynapse organization(GO:0099173)	16990, 18, 41, 1	23.022	0.166469464485	0.510037331856	41
regulation of presynapse organization(GO:0099174)	16990, 1816, 30, 10	3.119	0.00446583546991	0.0648962797894	30
regulation of postsynapse organization(GO:0099175)	16990, 1961, 96, 20	1.805	0.0446227776715	0.276949110452	96
protein localization to microtubule organizing center(GO:1905508)	16990, 1942, 20, 3	1.312	0.606865112599	0.849959311592	20
regulation of trans-synaptic signaling(GO:0099177)	16990, 1978, 426, 80	1.613	0.000177146202339	0.00716027927101	426
N-terminal protein amino acid acetylation(GO:0006474)	16990, 340, 16, 1	3.123	0.462160943913	0.76147507016	16
genitalia development(GO:0048806)	16990, 291, 38, 2	3.073	0.368660659138	0.701446902869	38
acute inflammatory response(GO:0002526)	16990, 523, 64, 3	1.523	0.658170151387	0.874288436391	64
cyclic nucleotide biosynthetic process(GO:0009190)	16990, 1695, 25, 5	2.005	0.258228020391	0.607275603066	25
negative regulation of muscle tissue development(GO:1901862)	16990, 11, 49, 1	31.521	0.137659543177	0.468276098079	49
T cell lineage commitment(GO:0002360)	16990, 1953, 20, 2	0.87	0.798272504265	0.942949593693	20
centrosome duplication(GO:0051298)	16990, 147, 15, 1	7.705	0.260470869869	0.609666610253	15
outflow tract morphogenesis(GO:0003151)	16990, 169, 46, 3	6.556	0.0559571339207	0.310468778941	46
establishment of spindle orientation(GO:0051294)	16990, 1882, 29, 8	2.49	0.0517503334377	0.299876414714	29
protein-DNA complex assembly(GO:0065004)	16990, 73, 190, 1	1.225	0.91743012708	1.0	190
protein heterooligomerization(GO:0051291)	16990, 679, 113, 8	1.771	0.335051229056	0.673758770842	113
protein heterotetramerization(GO:0051290)	16990, 968, 32, 3	1.645	0.535810411533	0.808424950284	32
spinal cord development(GO:0021510)	16990, 1538, 32, 6	2.071	0.209052020643	0.559416310841	32
germ cell development(GO:0007281)	16990, 469, 144, 3	0.755	0.969470599472	1.0	144
regulation of cell activation(GO:0050865)	16990, 32, 527, 4	4.03	0.13624292844	0.466712024042	527
spermatid development(GO:0007286)	16990, 965, 77, 5	1.143	0.790631944049	0.93969351393	77
sperm axoneme assembly(GO:0007288)	16990, 1976, 12, 3	2.15	0.296216899077	0.640961688334	12
protein localization to cell junction(GO:1902414)	16990, 1282, 12, 4	4.418	0.0346105822213	0.243707376752	12
regulation of protein localization to chromosome, telomeric region(GO:1904814)	16990, 1931, 14, 2	1.257	0.618606397525	0.856114553149	14
regulation of synaptic transmission, dopaminergic(GO:0032225)	16990, 927, 16, 2	2.291	0.387559477452	0.717279909909	16
replacement ossification(GO:0036075)	16990, 703, 27, 5	4.476	0.022568793425	0.19042079932	27
response to biotic stimulus(GO:0009607)	16990, 541, 857, 32	1.173	0.718391126339	0.902444846615	857
cyclooxygenase pathway(GO:0019371)	16990, 207, 11, 2	14.923	0.0266338382258	0.211358279202	11
response to external stimulus(GO:0009605)	16990, 1260, 1464, 129	1.188	0.187024866282	0.536108228138	1464
adherens junction organization(GO:0034332)	16990, 496, 81, 8	3.383	0.01792577225	0.165495133441	81
resolution of meiotic recombination intermediates(GO:0000712)	16990, 1204, 18, 1	0.784	0.794883782611	0.942494002	18
regulation of synaptic transmission, GABAergic(GO:0032228)	16990, 434, 32, 3	3.67	0.165471566444	0.507924846582	32
regulation of B cell activation(GO:0050864)	16990, 32, 118, 2	8.999	0.12749587241	0.456291031466	118
ovulation cycle(GO:0042698)	16990, 15, 23, 1	49.246	0.0774249469752	0.367634743288	23
wound healing(GO:0042060)	16990, 1487, 81, 22	3.103	1.45048675015e-05	0.00118684659521	81
muscle cell differentiation(GO:0042692)	16990, 1906, 75, 11	1.307	0.553881863475	0.818254177942	75
negative regulation of lipid catabolic process(GO:0050995)	16990, 1087, 22, 1	0.71	0.851355024706	0.974076514947	22
pentose metabolic process(GO:0019321)	16990, 1656, 15, 4	2.736	0.137970668432	0.468671550252	15
hexose catabolic process(GO:0019320)	16990, 1285, 50, 6	1.587	0.451223570277	0.754204633943	50
peptide cross-linking(GO:0018149)	16990, 1845, 59, 11	1.717	0.205327220233	0.557117367721	59
regulation of skeletal muscle contraction(GO:0014819)	16990, 707, 14, 2	3.433	0.240248042741	0.591701528717	14
low-density lipoprotein receptor particle metabolic process(GO:0032799)	16990, 22, 11, 1	70.207	0.0447845010203	0.277594651943	11
chaperone-mediated protein complex assembly(GO:0051131)	16990, 1570, 18, 2	1.202	0.655477232082	0.872604972075	18
adipose tissue development(GO:0060612)	16990, 1426, 35, 5	1.702	0.403545098788	0.725376792047	35
histone H3-K4 methylation(GO:0051568)	16990, 156, 36, 1	3.025	0.559510374681	0.821696349763	36
positive regulation of CREB transcription factor activity(GO:0032793)	16990, 526, 19, 1	1.7	0.628460232559	0.860487821978	19
regulation of natural killer cell differentiation(GO:0032823)	16990, 1732, 14, 2	1.401	0.564398171407	0.823151972245	14
regulation of neurotransmitter uptake(GO:0051580)	16990, 446, 20, 2	3.809	0.241192553457	0.592813583101	20
regulation of membrane permeability(GO:0090559)	16990, 16, 75, 2	28.317	0.0160510263484	0.155030997462	75
response to monoamine(GO:0071867)	16990, 446, 38, 4	4.01	0.0785233338467	0.371383712687	38
negative regulation of neurotransmitter transport(GO:0051589)	16990, 446, 23, 2	3.313	0.299616646822	0.643230975252	23
regulation of neurotransmitter transport(GO:0051588)	16990, 1278, 144, 18	1.662	0.139400623479	0.471355805534	144
establishment of endothelial intestinal barrier(GO:0090557)	16990, 943, 14, 3	3.861	0.109837519767	0.425719959774	14
autophagosome organization(GO:1905037)	16990, 382, 62, 1	0.717	0.935270331584	1.0	62
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000479)	16990, 349, 11, 1	4.426	0.330117391503	0.669088080483	11
carbohydrate derivative transport(GO:1901264)	16990, 411, 69, 1	0.599	0.958618880561	1.0	69
regulation of lamellipodium morphogenesis(GO:2000392)	16990, 582, 11, 4	10.615	0.00152427745656	0.0311990407067	11
alpha-linolenic acid metabolic process(GO:0036109)	16990, 1778, 13, 4	2.94	0.108857561221	0.423574158756	13
endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888)	16990, 1957, 196, 29	1.285	0.404381329286	0.726315979786	196
negative regulation of hydrolase activity(GO:0051346)	16990, 1782, 441, 66	1.427	0.0225537975714	0.19042079932	441
positive regulation of hydrolase activity(GO:0051345)	16990, 38, 753, 6	3.563	0.0688922066024	0.345178660164	753
cell volume homeostasis(GO:0006884)	16990, 1453, 28, 6	2.506	0.108023491484	0.4235050055	28
regulation of pH(GO:0006885)	16990, 1016, 84, 4	0.796	0.946041844992	1.0	84
intracellular protein transport(GO:0006886)	16990, 22, 860, 1	0.898	0.985558090114	1.0	860
exocytosis(GO:0006887)	16990, 1254, 737, 62	1.14	0.628728129706	0.860609648232	737
negative regulation of cell activation(GO:0050866)	16990, 18, 184, 2	10.26	0.112177833929	0.430626800636	184
positive regulation of endothelial cell proliferation(GO:0001938)	16990, 1991, 92, 11	1.02	0.854007364089	0.975038730389	92
carbohydrate transport(GO:0008643)	16990, 590, 74, 2	0.778	0.934718429608	1.0	74
regulation of lymphocyte migration(GO:2000401)	16990, 636, 59, 4	1.811	0.475782196738	0.771135767559	59
negative regulation of lymphocyte migration(GO:2000402)	16990, 585, 13, 1	2.234	0.504450212711	0.79307695149	13
positive regulation of lymphocyte migration(GO:2000403)	16990, 1568, 36, 5	1.505	0.50624612125	0.793949736946	36
regulation of T cell migration(GO:2000404)	16990, 167, 41, 1	2.481	0.629738512973	0.860766683624	41
positive regulation of T cell migration(GO:2000406)	16990, 167, 30, 1	3.391	0.511803708434	0.796941122116	30
regulation of establishment of protein localization to chromosome(GO:0070202)	16990, 1931, 12, 3	2.2	0.284581546855	0.629061231788	12
regulation of establishment of protein localization(GO:0070201)	16990, 1978, 706, 102	1.241	0.113797933796	0.432702024948	706
positive regulation of reactive oxygen species metabolic process(GO:2000379)	16990, 207, 90, 4	3.648	0.131686260718	0.463160966546	90
protein homotrimerization(GO:0070207)	16990, 798, 32, 2	1.331	0.695121513206	0.89050911257	32
protein trimerization(GO:0070206)	16990, 912, 54, 3	1.035	0.830564634631	0.963986048913	54
negative regulation of endocytosis(GO:0045806)	16990, 1568, 42, 7	1.806	0.278620805566	0.624822042739	42
protein heterotrimerization(GO:0070208)	16990, 1625, 13, 1	0.804	0.739975985512	0.915850204209	13
neuropeptide signaling pathway(GO:0007218)	16990, 684, 104, 6	1.433	0.621371901266	0.857458748275	104
cell cycle arrest(GO:0007050)	16990, 1993, 152, 30	1.683	0.0245449689538	0.200141904818	152
Rab protein signal transduction(GO:0032482)	16990, 1385, 69, 8	1.422	0.521660989565	0.801657942431	69
positive regulation of type I interferon production(GO:0032481)	16990, 1729, 66, 8	1.191	0.702584432872	0.893556616107	66
negative regulation of type I interferon production(GO:0032480)	16990, 2000, 44, 5	0.965	0.840394878659	0.969143938228	44
inositol trisphosphate metabolic process(GO:0032957)	16990, 716, 18, 1	1.318	0.680318414494	0.884892258983	18
intrinsic apoptotic signaling pathway in response to DNA damage(GO:0008630)	16990, 2, 68, 1	124.926	0.051105904463	0.298395338402	68
cellular response to electrical stimulus(GO:0071257)	16990, 385, 12, 1	3.677	0.377662461515	0.710345911682	12
inositol phosphate biosynthetic process(GO:0032958)	16990, 202, 27, 1	3.115	0.515850888815	0.798361922238	27
cerebellum development(GO:0021549)	16990, 503, 45, 7	5.254	0.00245892249787	0.0433798491965	45
leukocyte migration involved in inflammatory response(GO:0002523)	16990, 355, 12, 1	3.988	0.362040752046	0.69628789178	12
leukocyte differentiation(GO:0002521)	16990, 13, 280, 1	4.668	0.639184914293	0.864215044367	280
RNA metabolic process(GO:0016070)	16990, 63, 1581, 4	0.682	0.998821902289	1.0	1581
mRNA metabolic process(GO:0016071)	16990, 1968, 634, 58	0.79	0.999952488414	1.0	634
rRNA metabolic process(GO:0016072)	16990, 1690, 223, 23	1.037	0.876350670799	0.981744721867	223
snRNA metabolic process(GO:0016073)	16990, 54, 99, 1	3.178	0.654357613569	0.872379139173	99
snoRNA metabolic process(GO:0016074)	16990, 1860, 18, 3	1.522	0.508970908689	0.795549527304	18
rRNA catabolic process(GO:0016075)	16990, 1640, 19, 2	1.091	0.701000784883	0.892320823183	19
synaptic vesicle exocytosis(GO:0016079)	16990, 1905, 33, 3	0.811	0.875744217174	0.981744721867	33
nucleotide-sugar transmembrane transport(GO:0015780)	16990, 0, 14, 0	0.0	1.0	1.0	14
glyceraldehyde-3-phosphate metabolic process(GO:0019682)	16990, 1656, 19, 4	2.16	0.253912752386	0.604913491321	19
response to testosterone(GO:0033574)	16990, 1495, 40, 7	1.989	0.204247693631	0.556896368998	40
response to acidic pH(GO:0010447)	16990, 0, 22, 0	0.0	1.0	1.0	22
cellular response to xenobiotic stimulus(GO:0071466)	16990, 1981, 57, 17	2.558	0.00158303826859	0.0321283294175	57
cellular response to pH(GO:0071467)	16990, 1935, 21, 2	0.836	0.815012059942	0.95482656329	21
transferrin transport(GO:0033572)	16990, 1468, 36, 5	1.607	0.451018073428	0.754204633943	36
aorta development(GO:0035904)	16990, 1992, 20, 5	2.132	0.208809720352	0.559416310841	20
negative regulation of TOR signaling(GO:0032007)	16990, 787, 46, 3	1.408	0.664274944496	0.877309852561	46
regulation of TOR signaling(GO:0032006)	16990, 1811, 95, 13	1.284	0.567900006793	0.825755451231	95
aorta morphogenesis(GO:0035909)	16990, 169, 22, 2	9.139	0.07508161984	0.359703776325	22
cellular response to acidic pH(GO:0071468)	16990, 0, 11, 0	0.0	1.0	1.0	11
serotonin receptor signaling pathway(GO:0007210)	16990, 516, 38, 1	0.866	0.870308829422	0.980864911958	38
response to amino acid starvation(GO:1990928)	16990, 547, 48, 5	3.235	0.0908937539964	0.396086275061	48
positive regulation of cellular amide metabolic process(GO:0034250)	16990, 1806, 138, 20	1.363	0.380597760837	0.711218037928	138
histone H2A monoubiquitination(GO:0035518)	16990, 151, 18, 1	6.251	0.321457521143	0.663325043628	18
positive regulation of fatty acid metabolic process(GO:0045923)	16990, 136, 32, 1	3.904	0.478377455578	0.773964198227	32
cell migration involved in gastrulation(GO:0042074)	16990, 0, 13, 0	0.0	1.0	1.0	13
ribonucleoside catabolic process(GO:0042454)	16990, 1628, 22, 4	1.897	0.339840388204	0.676306275242	22
tumor necrosis factor-mediated signaling pathway(GO:0033209)	16990, 5, 73, 1	46.548	0.115287826975	0.434588125196	73
negative regulation of B cell proliferation(GO:0030889)	16990, 0, 15, 0	0.0	1.0	1.0	15
cellular response to inorganic substance(GO:0071241)	16990, 18, 207, 3	13.68	0.0133619673118	0.137331330704	207
cellular response to ammonium ion(GO:0071242)	16990, 526, 39, 1	0.828	0.880922296955	0.984259291139	39
cellular response to arsenic-containing substance(GO:0071243)	16990, 1526, 16, 2	1.392	0.580604719366	0.834450095227	16
regulation of cellular protein localization(GO:1903827)	16990, 1978, 507, 87	1.474	0.00207153720718	0.0384714052762	507
organic acid transmembrane transport(GO:1903825)	16990, 1330, 118, 13	1.407	0.455405555227	0.755752091182	118
positive regulation of exocytosis(GO:0045921)	16990, 248, 84, 3	2.447	0.410511340686	0.728730437404	84
erythrocyte maturation(GO:0043249)	16990, 394, 14, 1	3.08	0.439242589938	0.74727684229	14
proteasome assembly(GO:0043248)	16990, 1822, 13, 2	1.435	0.549780674905	0.815934910921	13
regulation of neuroinflammatory response(GO:0150077)	16990, 355, 25, 1	1.914	0.633375195963	0.862173577741	25
positive regulation of mitotic cell cycle phase transition(GO:1901992)	16990, 167, 78, 3	3.913	0.192353117796	0.54233984339	78
response to calcium ion(GO:0051592)	16990, 1265, 148, 17	1.543	0.247221701153	0.598475468371	148
regulation of protein complex disassembly(GO:0043244)	16990, 1649, 110, 23	2.154	0.0032008120467	0.0511491891847	110
toxin transport(GO:1901998)	16990, 97, 39, 2	8.982	0.0937733182716	0.401637627839	39
positive regulation of protein complex disassembly(GO:0043243)	16990, 16, 36, 1	29.497	0.132035074839	0.463160966546	36
negative regulation of protein complex disassembly(GO:0043242)	16990, 689, 67, 10	3.68	0.00297725117573	0.0493813039837	67
vascular endothelial growth factor signaling pathway(GO:0038084)	16990, 672, 20, 2	2.528	0.381316662163	0.711320004295	20
epithelial cell apoptotic process(GO:1904019)	16990, 1262, 27, 3	1.496	0.567117986353	0.825568131245	27
positive regulation of vasculature development(GO:1904018)	16990, 178, 178, 4	2.145	0.453581925212	0.755271742082	178
glutathione derivative metabolic process(GO:1901685)	16990, 960, 22, 5	4.022	0.0307641637756	0.228710398393	22
establishment or maintenance of cytoskeleton polarity(GO:0030952)	16990, 1785, 16, 1	0.595	0.834374413598	0.966371521649	16
regulation of osteoblast proliferation(GO:0033688)	16990, 1750, 21, 4	1.849	0.350262254293	0.683473202089	21
positive regulation of ruffle assembly(GO:1900029)	16990, 363, 15, 1	3.12	0.452075305818	0.754490844943	15
positive regulation of substrate adhesion-dependent cell spreading(GO:1900026)	16990, 1711, 35, 4	1.135	0.72679017241	0.906838062074	35
regulation of ruffle assembly(GO:1900027)	16990, 1338, 30, 8	3.386	0.00941785421091	0.108372915681	30
regulation of substrate adhesion-dependent cell spreading(GO:1900024)	16990, 1711, 50, 11	2.185	0.0544079591595	0.305726966772	50
negative regulation of substrate adhesion-dependent cell spreading(GO:1900025)	16990, 662, 13, 4	7.897	0.00550179763302	0.0757904664012	13
nucleotide-excision repair, DNA incision(GO:0033683)	16990, 1885, 40, 10	2.253	0.053123371276	0.302394574956	40
convergent extension(GO:0060026)	16990, 1177, 13, 4	4.442	0.03561188809	0.247176308388	13
positive regulation of chondrocyte differentiation(GO:0032332)	16990, 96, 21, 1	8.428	0.273322701862	0.620583573047	21
hyaluronan catabolic process(GO:0030214)	16990, 836, 16, 2	2.54	0.348383678369	0.682029665638	16
cell projection assembly(GO:0030031)	16990, 1687, 314, 51	1.636	0.00392473879257	0.0594760728538	314
small nucleolar ribonucleoprotein complex assembly(GO:0000491)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of lymphocyte differentiation(GO:0045620)	16990, 96, 49, 2	7.224	0.137961463323	0.468671550252	49
negative regulation of T-helper cell differentiation(GO:0045623)	16990, 13, 16, 1	81.683	0.0454636555894	0.280000234808	16
regulation of T-helper cell differentiation(GO:0045622)	16990, 13, 34, 1	38.439	0.106151399428	0.420930116448	34
positive regulation of T-helper cell differentiation(GO:0045624)	16990, 1370, 21, 2	1.181	0.689583265795	0.888878929383	21
negative regulation of multi-organism process(GO:0043901)	16990, 255, 170, 4	1.568	0.677261037069	0.883721825618	170
heterochromatin organization(GO:0070828)	16990, 0, 14, 0	0.0	1.0	1.0	14
detection of mechanical stimulus involved in sensory perception(GO:0050974)	16990, 713, 28, 4	3.404	0.107580670275	0.423407235466	28
tube morphogenesis(GO:0035239)	16990, 1992, 262, 48	1.563	0.0123245459526	0.132006406055	262
melanocyte differentiation(GO:0030318)	16990, 731, 19, 4	4.893	0.0334705018044	0.240647404602	19
positive regulation of protein binding(GO:0032092)	16990, 1662, 93, 14	1.539	0.281752824395	0.626910888303	93
ionotropic glutamate receptor signaling pathway(GO:0035235)	16990, 1568, 25, 3	1.3	0.63289931508	0.862173577741	25
negative regulation of cell development(GO:0010721)	16990, 1621, 319, 62	2.037	9.47852801685e-07	0.000207235089823	319
extrinsic apoptotic signaling pathway(GO:0097191)	16990, 1642, 93, 15	1.669	0.168684281234	0.513502101538	93
cellular carbohydrate biosynthetic process(GO:0034637)	16990, 1945, 56, 13	2.028	0.0529882298831	0.302394574956	56
regulation of cytokine secretion involved in immune response(GO:0002739)	16990, 302, 16, 1	3.516	0.429116713518	0.740160363287	16
protein-chromophore linkage(GO:0018298)	16990, 0, 14, 0	0.0	1.0	1.0	14
intrinsic apoptotic signaling pathway(GO:0097193)	16990, 114, 148, 5	5.035	0.0267196200958	0.211358279202	148
cell junction assembly(GO:0034329)	16990, 1027, 162, 26	2.655	7.12057321732e-05	0.00380555079726	162
maintenance of cell polarity(GO:0030011)	16990, 58, 17, 2	34.462	0.00741707865431	0.0938846008612	17
retina vasculature morphogenesis in camera-type eye(GO:0061299)	16990, 1352, 11, 2	2.285	0.34225437543	0.679143376988	11
positive regulation of interferon-beta production(GO:0032728)	16990, 1729, 30, 4	1.31	0.617318744524	0.855315765166	30
divalent inorganic cation transport(GO:0072511)	16990, 42, 290, 2	2.79	0.584190099401	0.837292722919	290
erythrocyte differentiation(GO:0030218)	16990, 1848, 51, 8	1.442	0.470761850272	0.767061144921	51
positive regulation of telomerase RNA localization to Cajal body(GO:1904874)	16990, 1931, 15, 2	1.173	0.654611724086	0.872379139173	15
cellular response to toxic substance(GO:0097237)	16990, 63, 106, 2	5.088	0.263283372242	0.612968548152	106
antigen processing and presentation of exogenous peptide antigen via MHC class I(GO:0042590)	16990, 1474, 30, 2	0.768	0.872425976222	0.981377208987	30
RNA surveillance(GO:0071025)	16990, 1640, 13, 1	0.797	0.742529991598	0.916564874594	13
positive regulation of steroid biosynthetic process(GO:0010893)	16990, 145, 17, 2	13.785	0.037066362237	0.252798033502	17
response to cAMP(GO:0051591)	16990, 248, 99, 4	2.768	0.255194973236	0.605305654244	99
cellular response to drug(GO:0035690)	16990, 18, 294, 3	9.632	0.0344647172352	0.243429206903	294
glucose transmembrane transport(GO:1904659)	16990, 1034, 30, 3	1.643	0.534924869005	0.808424950284	30
response to vitamin E(GO:0033197)	16990, 1628, 11, 1	0.949	0.679086817128	0.884462293997	11
response to hydroperoxide(GO:0033194)	16990, 0, 19, 0	0.0	1.0	1.0	19
fatty acid homeostasis(GO:0055089)	16990, 0, 15, 0	0.0	1.0	1.0	15
acetylcholine receptor signaling pathway(GO:0095500)	16990, 379, 28, 1	1.601	0.696698112765	0.890563597742	28
response to ATP(GO:0033198)	16990, 1190, 32, 4	1.785	0.422793263123	0.734960461013	32
preassembly of GPI anchor in ER membrane(GO:0016254)	16990, 346, 15, 1	3.274	0.443652028756	0.750339753276	15
positive regulation of neurological system process(GO:0031646)	16990, 1978, 57, 14	2.11	0.0311744890429	0.230283900304	57
heart trabecula formation(GO:0060347)	16990, 1201, 15, 2	1.886	0.459724748548	0.75933169094	15
response to dopamine(GO:1903350)	16990, 1623, 15, 2	1.396	0.571701690475	0.828278653971	15
regulation of spindle organization(GO:0090224)	16990, 1753, 42, 6	1.385	0.552840773932	0.818204345419	42
trabecula formation(GO:0060343)	16990, 1201, 24, 3	1.768	0.459861375407	0.75933169094	24
regulation of cellular localization(GO:0060341)	16990, 1978, 868, 146	1.445	5.4419990908e-05	0.00335589943933	868
positive regulation of type I interferon-mediated signaling pathway(GO:0060340)	16990, 1121, 13, 2	2.332	0.364749370569	0.698425347308	13
L-glutamate transmembrane transport(GO:0015813)	16990, 1918, 18, 2	0.984	0.742233064682	0.916564874594	18
regulation of Golgi organization(GO:1903358)	16990, 431, 16, 2	4.927	0.160428067789	0.500647117336	16
neuromuscular process(GO:0050905)	16990, 1863, 82, 17	1.891	0.0468234716665	0.28508974521	82
import into nucleus(GO:0051170)	16990, 878, 96, 4	0.806	0.948996954897	1.0	96
bone morphogenesis(GO:0060349)	16990, 299, 33, 5	8.61	0.00178404595934	0.0347961924302	33
bone development(GO:0060348)	16990, 1597, 40, 9	2.394	0.0536980467227	0.303817317142	40
regulation of centrosome duplication(GO:0010824)	16990, 1488, 43, 2	0.531	0.964751363194	1.0	43
regulation of glucose transmembrane transport(GO:0010827)	16990, 63, 74, 1	3.644	0.588598279047	0.839994495226	74
pentose-phosphate shunt(GO:0006098)	16990, 1656, 13, 4	3.157	0.0900442750459	0.396086275061	13
regulation of mitochondrion organization(GO:0010821)	16990, 16, 176, 2	12.067	0.0886667518034	0.391991797954	176
positive regulation of smoothened signaling pathway(GO:0045880)	16990, 1564, 30, 6	2.173	0.177767586536	0.524212886555	30
negative regulation of mitochondrion organization(GO:0010823)	16990, 16, 52, 1	20.421	0.192216882477	0.54233984339	52
positive regulation of mitochondrion organization(GO:0010822)	16990, 16, 113, 2	18.794	0.0358161045419	0.247884053314	113
lens development in camera-type eye(GO:0002088)	16990, 1991, 33, 5	1.293	0.616279567896	0.854962348449	33
viral budding(GO:0046755)	16990, 0, 25, 0	0.0	1.0	1.0	25
generation of precursor metabolites and energy(GO:0006091)	16990, 1915, 353, 42	1.056	0.850355697018	0.973735824652	353
pyruvate metabolic process(GO:0006090)	16990, 83, 68, 2	6.021	0.192873795775	0.54233984339	68
negative regulation of glucose transmembrane transport(GO:0010829)	16990, 901, 17, 1	1.109	0.729023985081	0.908211698585	17
positive regulation of glucose transmembrane transport(GO:0010828)	16990, 63, 43, 1	6.272	0.395528367216	0.723380778065	43
gluconeogenesis(GO:0006094)	16990, 28, 44, 1	13.791	0.243187996382	0.594679340416	44
central nervous system development(GO:0007417)	16990, 303, 127, 6	2.649	0.15233252663	0.490869561387	127
regulation of tolerance induction(GO:0002643)	16990, 1648, 17, 2	1.213	0.645299220104	0.867492802879	17
cell communication involved in cardiac conduction(GO:0086065)	16990, 388, 23, 2	3.808	0.251514721507	0.602168839251	23
negative regulation of cell junction assembly(GO:1901889)	16990, 214, 23, 3	10.356	0.0153642251412	0.151422580775	23
regulation of sensory perception(GO:0051931)	16990, 901, 40, 2	0.943	0.842766528837	0.969293200774	40
synaptic transmission, GABAergic(GO:0051932)	16990, 1391, 13, 3	2.819	0.190465559453	0.54145351121	13
cell differentiation involved in metanephros development(GO:0072202)	16990, 303, 15, 1	3.738	0.411356387664	0.728730437404	15
cellular modified amino acid catabolic process(GO:0042219)	16990, 657, 29, 1	0.892	0.84148028771	0.96925491294	29
metanephric epithelium development(GO:0072207)	16990, 1133, 11, 2	2.726	0.290077945421	0.635863086136	11
catecholamine transport(GO:0051937)	16990, 446, 14, 2	5.442	0.135435537282	0.464875816447	14
positive regulation of calcium ion-dependent exocytosis(GO:0045956)	16990, 1582, 25, 1	0.43	0.926008197528	1.0	25
negative regulation of calcium ion-dependent exocytosis(GO:0045955)	16990, 1591, 12, 2	1.78	0.445761372486	0.751433990151	12
response to copper ion(GO:0046688)	16990, 938, 41, 6	2.651	0.106569196888	0.421039217355	41
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay(GO:1900151)	16990, 1737, 20, 4	1.956	0.312265489048	0.655321554241	20
response to cadmium ion(GO:0046686)	16990, 18, 62, 2	30.448	0.0133026130159	0.137182183859	62
response to arsenic-containing substance(GO:0046685)	16990, 1883, 28, 6	1.933	0.239342231139	0.591701528717	28
detection of mechanical stimulus involved in sensory perception of sound(GO:0050910)	16990, 221, 12, 1	6.406	0.280546605183	0.626766916362	12
response to organophosphorus(GO:0046683)	16990, 248, 137, 6	3.0	0.0993705444661	0.412756752057	137
estrogen biosynthetic process(GO:0006703)	16990, 480, 13, 3	8.168	0.020013241976	0.177281204244	13
oocyte development(GO:0048599)	16990, 0, 13, 0	0.0	1.0	1.0	13
cellular response to reactive nitrogen species(GO:1902170)	16990, 0, 19, 0	0.0	1.0	1.0	19
C21-steroid hormone biosynthetic process(GO:0006700)	16990, 125, 16, 1	8.495	0.256246650401	0.605305654244	16
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902176)	16990, 178, 19, 2	10.047	0.0626758957303	0.326195349927	19
mitotic cell cycle(GO:0000278)	16990, 174, 158, 2	1.236	0.869257154791	0.980794490862	158
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902175)	16990, 178, 27, 2	7.07	0.119561975237	0.443890815435	27
