region	EAC_hypoDMRs	ESCC_hypoDMRs
chr6:4848965-4848966	1	0
chr6:142400691-142400692	0	0
chr1:123856701-123856702	0	0
chr5:49642411-49642412	0	0
chr14:40034409-40034410	0	0
chr10:39967626-39967627	0	0
chr1:123107321-123107322	0	0
chr4:42845739-42845740	0	0
chr1:124054611-124054612	0	0
chr2:66364659-66364660	0	0
chr18:27607381-27607382	0	0
chr13:17518302-17518303	0	0
chr3:164200208-164200209	0	0
chr1:123443810-123443811	0	0
chr6:46649462-46649463	0	0
chr3:38496270-38496271	0	0
chr4:140764835-140764836	0	0
chr2:75452851-75452852	0	0
chr18:74225413-74225414	1	0
chr17:64985327-64985328	0	0
chr6:135291792-135291793	0	0
chr7:103914784-103914785	0	0
chr10:40588121-40588122	0	0
chr5:42108731-42108732	0	0
chr15:34080136-34080137	0	0
chr9:115152482-115152483	0	0
chr6:52116330-52116331	0	0
chr2:80639182-80639183	0	0
chr9:89778624-89778625	0	0
chr1:59052356-59052357	1	0
chr3:8487171-8487172	1	0
chr3:111650952-111650953	0	0
chr15:99154369-99154370	1	0
chr6:86355345-86355346	0	0
chr2:214707174-214707175	0	0
chr10:9825548-9825549	0	0
chr5:154482708-154482709	0	0
chr1:143227866-143227867	0	0
chr9:89767128-89767129	0	0
chr3:100521531-100521532	0	0
chr1:81042344-81042345	0	0
chr3:7307641-7307642	0	0
chr17:79115048-79115049	0	0
chr4:94420167-94420168	0	0
chr7:46542287-46542288	0	0
chr1:18531201-18531202	0	0
chr7:65566544-65566545	0	0
chr14:48983494-48983495	0	0
chr9:78967921-78967922	0	0
chr17:21973093-21973094	0	0
chr4:21664562-21664563	0	0
chr1:124402604-124402605	0	0
chr2:49611959-49611960	0	0
chr9:86136414-86136415	1	0
chr13:17486705-17486706	0	0
chr1:123466979-123466980	0	0
chr2:152497989-152497990	0	0
chr20:62703646-62703647	0	0
chr1:215932723-215932724	0	0
chr8:76719282-76719283	0	0
chrX:44693531-44693532	0	0
chr17:60302716-60302717	0	0
chr3:108620554-108620555	0	0
chr3:188918239-188918240	0	0
chr9:91994673-91994674	0	0
chr1:178010985-178010986	0	0
chr4:7402748-7402749	0	0
chr1:124690509-124690510	0	0
chr1:199778503-199778504	0	0
chr6:2926125-2926126	1	0
chr1:68882245-68882246	0	0
chr4:146495358-146495359	0	0
chr5:83265431-83265432	0	0
chr11:94060578-94060579	0	0
chr1:124370114-124370115	0	0
chr1:7572875-7572876	0	0
chr12:119902171-119902172	0	0
chr19:3482009-3482010	0	0
chr12:89939645-89939646	0	0
chr3:5016708-5016709	0	0
chr3:107796904-107796905	0	0
chr5:82357332-82357333	0	0
chr5:114317992-114317993	0	0
chr1:124555308-124555309	0	0
chr13:43473737-43473738	0	0
chr22:36209810-36209811	0	0
chr8:11241298-11241299	0	0
chr22:18733777-18733778	0	0
chr5:17599118-17599119	0	0
chr1:122842806-122842807	0	0
chr1:143656763-143656764	0	0
chr10:41879434-41879435	0	0
chr9:12614708-12614709	0	0
chrX:144904683-144904684	0	0
chr3:4069950-4069951	0	0
chr4:97013947-97013948	0	0
chr1:16654477-16654478	0	0
chr2:8873034-8873035	0	0
chr1:35958818-35958819	0	0
chr7:3164522-3164523	0	0
chr2:182858608-182858609	0	0
chr1:121595566-121595567	0	0
chr5:2803062-2803063	0	0
chr17:43246695-43246696	0	0
chr1:124421042-124421043	0	0
chrX:4710766-4710767	0	0
chr8:71915340-71915341	0	0
chr5:56502247-56502248	1	0
chr1:124097142-124097143	0	0
chr4:37091685-37091686	0	0
chr1:124237693-124237694	0	0
chr3:58647873-58647874	0	0
chr1:123524646-123524647	0	0
chr8:75859676-75859677	0	0
chr3:156276838-156276839	0	0
chr9:78932866-78932867	0	0
chr13:17413988-17413989	0	0
chr4:49112780-49112781	0	0
chr4:125520439-125520440	0	0
chrX:39012323-39012324	0	0
chr20:26469115-26469116	0	0
chr10:46396885-46396886	0	0
chr2:160365906-160365907	0	0
chr13:39970828-39970829	0	0
chr1:106998609-106998610	0	0
chr7:114101782-114101783	0	0
chr1:81142697-81142698	0	0
chr12:35614989-35614990	0	0
chr3:64613269-64613270	0	0
chr19:11922066-11922067	0	0
chr8:129647466-129647467	0	0
chr1:210664106-210664107	0	0
chr11:40614524-40614525	0	0
chr17:1063679-1063680	0	0
chr2:109199526-109199527	0	0
chr4:23476775-23476776	0	0
chr1:101288743-101288744	0	0
chr13:17742892-17742893	0	0
chr15:68991879-68991880	0	0
chr11:122150768-122150769	0	0
chr5:11371330-11371331	0	0
chr7:16982813-16982814	0	0
chr6:32692253-32692254	0	0
chr1:98286828-98286829	0	0
chr5:142058423-142058424	0	0
chr13:17411382-17411383	0	0
chr4:147117704-147117705	0	0
chr1:123926217-123926218	0	0
chr2:15942557-15942558	0	0
chr6:105066452-105066453	0	0
chr10:40128377-40128378	0	0
chr12:108982599-108982600	0	0
chr5:7742417-7742418	0	0
chr6:103092655-103092656	0	0
chr1:123845282-123845283	0	0
chr6:119891462-119891463	0	0
chr5:162946392-162946393	0	0
chr1:124615234-124615235	0	0
chr1:123618791-123618792	0	0
chr10:42086595-42086596	0	0
chr13:16647895-16647896	0	0
chr7:15130862-15130863	0	0
chr15:53792035-53792036	0	0
chr1:124205040-124205041	0	0
chr1:212702173-212702174	0	0
chr1:124763941-124763942	0	0
chr1:124750716-124750717	0	0
chr13:17029288-17029289	0	0
chr1:123262464-123262465	0	0
chr4:100348636-100348637	0	0
chr1:19550534-19550535	0	0
chr1:123491989-123491990	0	0
chr17:26573119-26573120	0	0
chr20:29508847-29508848	0	0
chr4:112938657-112938658	0	0
chr8:76933363-76933364	0	0
chr10:84074681-84074682	0	0
chr5:45624193-45624194	0	0
chr6:130001284-130001285	0	0
chr1:123118583-123118584	0	0
chr13:60759727-60759728	0	0
chr13:17915592-17915593	0	0
chr17:62307378-62307379	0	0
chr5:47307494-47307495	0	0
chr1:123510965-123510966	0	0
chr10:61284400-61284401	0	0
chr13:16629103-16629104	0	0
chr9:117491610-117491611	0	0
chr4:3868501-3868502	0	0
chr13:88405963-88405964	0	0
chr4:49130083-49130084	0	0
chr4:143225222-143225223	1	0
chr13:17389806-17389807	0	0
chr12:12035460-12035461	0	0
chr13:17241769-17241770	0	0
chr4:24667113-24667114	0	0
chr1:123086222-123086223	0	0
chrX:26295619-26295620	0	0
chr1:123120428-123120429	0	0
chr1:124653722-124653723	0	0
chr6:89128491-89128492	0	0
chr1:123891409-123891410	0	0
chr5:139709345-139709346	0	0
chr1:124782213-124782214	0	0
chr3:38084484-38084485	0	0
chr19:18743479-18743480	0	0
chr13:17885525-17885526	0	0
chr1:123646504-123646505	0	0
chr1:123950174-123950175	0	0
chr14:70378918-70378919	1	0
chr1:124774984-124774985	0	0
chr3:91988130-91988131	0	0
chr10:41516473-41516474	0	0
chrX:156030482-156030483	0	0
chr1:123883762-123883763	0	0
chr1:123351205-123351206	0	0
chr1:124526780-124526781	0	0
chr4:135864626-135864627	0	0
chr15:82367996-82367997	0	0
chr1:124221386-124221387	0	0
chr20:31106848-31106849	0	0
chr3:90542720-90542721	0	0
chr7:119545217-119545218	0	0
chr13:18021520-18021521	0	0
chr13:17104428-17104429	0	0
chr3:90616451-90616452	0	0
chr3:90510290-90510291	0	0
chr1:124552989-124552990	0	0
chr9:93963066-93963067	0	0
chr9:115680273-115680274	0	0
chr3:87070156-87070157	0	0
chr1:123775503-123775504	0	0
chr1:123919509-123919510	0	0
chr3:91648588-91648589	0	0
chr9:43652248-43652249	0	0
chr8:85811195-85811196	0	0
chr9:70038396-70038397	0	0
chr4:49142150-49142151	0	0
chr1:123597463-123597464	0	0
chrY:11014381-11014382	0	0
chr10:40926384-40926385	0	0
chr6:60230407-60230408	0	0
chr4:182345104-182345105	0	0
chr1:124038500-124038501	0	0
chr10:41859925-41859926	0	0
chrY:11747736-11747737	0	0
chr2:89833319-89833320	0	0
chr2:89831014-89831015	0	0
