chrom	start	end	num	length
chr7	134626655	134629667	4	3012
chr7	134629667	134630167	3	500
chr7	134630167	134633461	2	3294
chr7	134633461	134633656	1	195
chr7	134687447	134688154	1	707
chr7	134688154	134688375	3	221
chr7	134688375	134689506	4	1131
chr7	134689506	134690046	5	540
chr7	134690046	134692962	6	2916
chr7	134692962	134693268	7	306
chr7	134693268	134737301	8	44033
chr7	134737301	134764810	9	27509
chr7	134764810	134769410	8	4600
chr7	134769410	134821870	9	52460
chr7	134821870	134847109	10	25239
chr7	134847109	134847627	9	518
chr7	134847627	134852883	8	5256
chr7	134852883	134873677	7	20794
chr7	134873677	134943993	6	70316
chr7	134943993	134976807	5	32814
chr7	134976807	134979711	4	2904
chr7	134979711	134986982	3	7271
chr7	134986982	135016066	2	29084
chr7	135016066	135021582	4	5516
chr7	135021582	135025916	5	4334
chr7	135025916	135028970	6	3054
chr7	135028970	135074501	7	45531
chr7	135074501	135082387	6	7886
chr7	135082387	135123593	5	41206
chr7	135123593	135124675	3	1082
chr7	135124675	135125673	2	998
chr7	135125673	135128279	1	2606
chr7	135183500	135217592	1	34092
chr7	135217592	135218265	2	673
chr7	135218265	135232886	3	14621
chr7	135232886	135235126	4	2240
chr7	135235126	135250560	5	15434
chr7	135250560	135272430	6	21870
chr7	135272430	135277276	5	4846
chr7	135277276	135282786	4	5510
chr7	135282786	135297346	5	14560
chr7	135297346	135316980	6	19634
chr7	135316980	135317459	7	479
chr7	135317459	135321183	6	3724
chr7	135321183	135322515	5	1332
chr7	135322515	135346463	4	23948
chr7	135346463	135347159	3	696
chr7	135347159	135348203	2	1044
chr7	135348203	135349745	1	1542
chr7	135524354	135526641	1	2287
chr7	135526641	135527894	2	1253
chr7	135527894	135541126	3	13232
chr7	135541126	135545219	2	4093
chr7	135545219	135546933	1	1714
chr7	135703864	135708982	1	5118
chr7	135708982	135710549	3	1567
chr7	135710549	135711401	4	852
chr7	135711401	135711435	5	34
chr7	135711435	135713792	6	2357
chr7	135713792	135714822	7	1030
chr7	135714822	135716735	8	1913
chr7	135716735	135719912	9	3177
chr7	135719912	135726624	10	6712
chr7	135726624	135745730	9	19106
chr7	135745730	135761460	10	15730
chr7	135761460	135780284	11	18824
chr7	135780284	135814581	12	34297
chr7	135814581	135832378	11	17797
chr7	135832378	135856245	10	23867
chr7	135856245	135877446	9	21201
chr7	135877446	135901685	10	24239
chr7	135901685	135905479	9	3794
chr7	135905479	135906731	8	1252
chr7	135906731	135913933	7	7202
chr7	135913933	135914741	6	808
chr7	135914741	135915949	5	1208
chr7	135915949	135917430	4	1481
chr7	135917430	135919594	3	2164
chr7	135919594	135920325	2	731
chr7	135920325	135920770	1	445
chr7	135988167	135988944	1	777
chr7	135988944	135991889	2	2945
chr7	135991889	135993436	3	1547
chr7	135993436	135993700	4	264
chr7	135993700	135994499	6	799
chr7	135994499	135995030	7	531
chr7	135995030	135996145	8	1115
chr7	135996145	135996305	9	160
chr7	135996305	136009478	10	13173
chr7	136009478	136038488	11	29010
chr7	136038488	137835305	12	1796817
chr7	137835305	137845306	11	10001
chr7	137845306	137845573	10	267
chr7	137845573	137847027	9	1454
chr7	137847027	137847124	8	97
chr7	137847124	137848187	7	1063
chr7	137848187	137848397	6	210
chr7	137848397	137848635	5	238
chr7	137848635	137850141	3	1506
chr7	137850141	137850895	2	754
chr7	137850895	137860984	1	10089
chr7	138016411	138016908	1	497
chr7	138016908	138017344	2	436
chr7	138017344	138017505	3	161
chr7	138017505	138027052	4	9547
chr7	138027052	138027452	5	400
chr7	138027452	138028242	6	790
chr7	138028242	138043247	7	15005
chr7	138043247	138047433	8	4186
chr7	138047433	138047612	7	179
chr7	138047612	138081037	8	33425
chr7	138081037	138088789	9	7752
chr7	138088789	138102797	7	14008
chr7	138102797	138143327	6	40530
chr7	138143327	138145035	5	1708
chr7	138145035	138202732	4	57697
chr7	138202732	138204341	5	1609
chr7	138204341	138210598	6	6257
chr7	138210598	138225764	7	15166
chr7	138225764	138226354	6	590
chr7	138226354	138227196	5	842
chr7	138227196	138231711	4	4515
chr7	138231711	138240666	3	8955
chr7	138240666	138289543	2	48877
chr7	138289543	138312347	3	22804
chr7	138312347	138321758	4	9411
chr7	138321758	138350397	5	28639
chr7	138350397	138360134	4	9737
chr7	138360134	138366043	3	5909
chr7	138366043	138367273	2	1230
chr7	138367273	138367737	1	464
chr7	138603504	138618590	1	15086
chr7	138618590	138620518	2	1928
chr7	138620518	138655419	3	34901
chr7	138655419	138656342	4	923
chr7	138656342	138675557	5	19215
chr7	138675557	138677441	4	1884
chr7	138677441	138739156	3	61715
chr7	138739156	138740157	2	1001
chr7	138740157	138757262	1	17105
chr7	138757262	138758082	2	820
chr7	138758082	138761784	3	3702
chr7	138761784	138764769	4	2985
chr7	138764769	138766356	5	1587
chr7	138766356	138767722	6	1366
chr7	138767722	138780809	7	13087
chr7	138780809	138784084	6	3275
chr7	138784084	138795335	7	11251
chr7	138795335	138799347	6	4012
chr7	138799347	138806163	5	6816
chr7	138806163	138812693	4	6530
chr7	138812693	138827015	3	14322
chr7	138827015	138838398	2	11383
chr7	138838398	138871961	1	33563
chr7	138912950	138964870	1	51920
chr7	138964870	138976456	2	11586
chr7	138976456	138977580	4	1124
chr7	138977580	138990640	5	13060
chr7	138990640	138999161	6	8521
chr7	138999161	139001971	5	2810
chr7	139001971	139002945	4	974
chr7	139002945	139003449	3	504
chr7	139003449	139008957	2	5508
chr7	139008957	139010663	1	1706
chr7	139200749	139222794	1	22045
chr7	139476287	139490044	1	13757
chr7	139490044	139498165	2	8121
chr7	139498165	139511384	1	13219
chr7	139511384	139516212	2	4828
chr7	139516212	139517805	3	1593
chr7	139517805	139517832	4	27
chr7	139517832	139518902	5	1070
chr7	139518902	139529062	6	10160
chr7	139529062	139550759	7	21697
chr7	139550759	139551566	6	807
chr7	139551566	139552471	5	905
chr7	139552471	139552997	4	526
chr7	139552997	139554409	3	1412
chr7	139554409	139558711	2	4302
chr7	139558711	139560595	1	1884
chr7	139964168	139974296	1	10128
chr7	139974296	140002747	2	28451
chr7	140002747	140004120	1	1373
chr7	140515530	140525990	1	10460
chr7	140525990	140530492	2	4502
chr7	140530492	140543934	3	13442
chr7	140543934	140553866	4	9932
chr7	140553866	140567770	5	13904
chr7	140567770	140573260	6	5490
chr7	140573260	140593920	5	20660
chr7	140593920	140605997	6	12077
chr7	140605997	140634215	7	28218
chr7	140634215	140637039	6	2824
chr7	140637039	140637141	5	102
chr7	140637141	140642192	4	5051
chr7	140642192	140643754	3	1562
chr7	140643754	140646487	2	2733
chr7	140646487	140647321	1	834
chr7	140934390	140936013	1	1623
chr7	140936013	140937302	2	1289
chr7	140937302	140937750	3	448
chr7	140937750	140938504	4	754
chr7	140938504	140938668	5	164
chr7	140938668	140943044	6	4376
chr7	140943044	140966409	7	23365
chr7	140966409	140971295	6	4886
chr7	140971295	140993511	5	22216
chr7	140993511	140995680	4	2169
chr7	140995680	141006672	3	10992
chr7	141006672	141020598	4	13926
chr7	141020598	141021780	6	1182
chr7	141021780	141022252	7	472
chr7	141022252	141025824	8	3572
chr7	141025824	141027633	9	1809
chr7	141027633	141052155	10	24522
chr7	141052155	141080332	9	28177
chr7	141080332	141437340	10	357008
chr7	141437340	141459153	11	21813
chr7	141459153	141497485	10	38332
chr7	141497485	141503719	9	6234
chr7	141503719	141533647	8	29928
chr7	141533647	141533835	7	188
chr7	141533835	141535228	6	1393
chr7	141535228	141535297	4	69
chr7	141535297	141536378	3	1081
chr7	141536378	141536614	2	236
chr7	141536614	141551357	1	14743
chr7	141572965	141626001	1	53036
chr7	141804086	141808076	1	3990
chr7	141808076	141810569	2	2493
chr7	141810569	141812138	3	1569
chr7	141812138	141814218	4	2080
chr7	141814218	141818073	5	3855
chr7	141818073	141818306	6	233
chr7	141818306	141824692	8	6386
chr7	141824692	141826272	9	1580
chr7	141826272	141848217	10	21945
chr7	141848217	141880324	9	32107
chr7	141880324	141886971	10	6647
chr7	141886971	141916993	11	30022
chr7	141916993	141917482	10	489
chr7	141917482	141937712	11	20230
chr7	141937712	141956865	10	19153
chr7	141956865	141960438	9	3573
chr7	141960438	141967172	8	6734
chr7	141967172	141967469	7	297
chr7	141967469	141967847	6	378
chr7	141967847	141969711	5	1864
chr7	141969711	141972257	4	2546
chr7	141972257	141998032	3	25775
chr7	141998032	141998362	4	330
chr7	141998362	141999538	5	1176
chr7	141999538	142048196	6	48658
chr7	142048196	142077105	5	28909
chr7	142077105	142080535	4	3430
chr7	142080535	142082093	3	1558
chr7	142082093	142085847	2	3754
chr7	142085847	142107367	1	21520
chr7	142107367	142134115	2	26748
chr7	142134115	142154234	1	20119
chr7	142154234	142160721	2	6487
chr7	142160721	142161258	3	537
chr7	142161258	142162410	4	1152
chr7	142162410	142167564	5	5154
chr7	142167564	142168720	6	1156
chr7	142168720	142198184	7	29464
chr7	142198184	142242242	8	44058
chr7	142242242	142253423	9	11181
chr7	142253423	142269683	10	16260
chr7	142269683	142274492	11	4809
chr7	142274492	142319263	12	44771
chr7	142319263	142665100	11	345837
chr7	142668500	142737906	11	69406
chr7	142737906	142804114	10	66208
chr7	142804114	142839015	11	34901
chr7	142839015	142842075	10	3060
chr7	142842075	142843199	9	1124
chr7	142843199	142844157	8	958
chr7	142844157	142849847	7	5690
chr7	142849847	142864214	6	14367
chr7	142864214	142878092	7	13878
chr7	142878092	142888580	8	10488
chr7	142888580	142900357	7	11777
chr7	142900357	142925801	6	25444
chr7	142925801	142928068	7	2267
chr7	142928068	142940896	8	12828
chr7	142940896	142943163	9	2267
chr7	142943163	142954058	8	10895
chr7	142954058	142961903	9	7845
chr7	142961903	142968090	10	6187
chr7	142968090	142992954	11	24864
chr7	142992954	142993881	10	927
chr7	142993881	142996565	9	2684
chr7	142996565	142997592	8	1027
chr7	142997592	143000659	7	3067
chr7	143000659	143025292	6	24633
chr7	143025292	143026907	7	1615
chr7	143026907	143117950	8	91043
chr7	143117950	143129208	9	11258
chr7	143129208	143155975	10	26767
chr7	143155975	143210206	9	54231
chr7	143210206	143239375	8	29169
chr7	143239375	143239900	7	525
chr7	143239900	143240383	6	483
chr7	143240383	143241324	5	941
chr7	143241324	143242882	4	1558
chr7	143242882	143245829	3	2947
chr7	143245829	143246785	2	956
chr7	143246785	143249329	1	2544
chr7	143331612	143349459	1	17847
chr7	143349459	143353409	2	3950
chr7	143353409	143368921	1	15512
chr7	143419406	143429648	1	10242
chr7	143429648	143430440	2	792
chr7	143430440	143432408	3	1968
chr7	143432408	143434842	4	2434
chr7	143434842	143435188	5	346
chr7	143435188	143445688	7	10500
chr7	143445688	143468623	8	22935
chr7	143468623	143484684	7	16061
chr7	143484684	143485771	8	1087
chr7	143485771	143519521	7	33750
chr7	143519521	143520041	6	520
chr7	143520041	143527328	5	7287
chr7	143527328	143551447	6	24119
chr7	143551447	143729435	5	177988
chr7	143729435	143740061	4	10626
chr7	143740061	143740415	3	354
chr7	143740415	143770699	1	30284
chr7	143912474	143912909	1	435
chr7	143912909	143913590	2	681
chr7	143913590	143914336	3	746
chr7	143914336	143915385	4	1049
chr7	143915385	143916160	5	775
chr7	143916160	143916780	6	620
chr7	143916780	143918543	7	1763
chr7	143918543	143920840	8	2297
chr7	143920840	143927170	9	6330
chr7	143927170	143954763	10	27593
chr7	143954763	143960084	9	5321
chr7	143960084	143991931	8	31847
chr7	143991931	143998012	9	6081
chr7	143998012	144000265	10	2253
chr7	144000265	144128877	11	128612
chr7	144128877	144135942	10	7065
chr7	144135942	144140939	9	4997
chr7	144140939	144142852	8	1913
chr7	144142852	144148499	7	5647
chr7	144148499	144158060	6	9561
chr7	144158060	144163565	5	5505
chr7	144163565	144165680	4	2115
chr7	144165680	144175317	3	9637
chr7	144175317	144176866	2	1549
chr7	144176866	144180800	1	3934
chr7	144377300	144377441	1	141
chr7	144397658	144400229	1	2571
chr7	144400229	144400579	2	350
chr7	144400579	144407048	3	6469
chr7	144407048	144408451	4	1403
chr7	144408451	144408772	5	321
chr7	144408772	144423500	6	14728
chr7	144423500	144440615	7	17115
chr7	144440615	144460067	5	19452
chr7	144460067	144515675	6	55608
chr7	144515675	144516721	5	1046
chr7	144516721	144520130	4	3409
chr7	144520130	144523062	3	2932
chr7	144523062	144582812	4	59750
chr7	144582812	144585090	5	2278
chr7	144585090	144591312	6	6222
chr7	144591312	144591384	7	72
chr7	144591384	144605264	6	13880
chr7	144605264	144613366	7	8102
chr7	144613366	144614534	8	1168
chr7	144614534	144643365	9	28831
chr7	144643365	144661252	8	17887
chr7	144661252	144669881	9	8629
chr7	144669881	144703001	8	33120
chr7	144703001	144719939	7	16938
chr7	144719939	144720415	6	476
chr7	144720415	144721132	5	717
chr7	144721132	144721545	4	413
chr7	144721545	144721917	3	372
chr7	144721917	144723955	2	2038
chr7	144723955	144725611	1	1656
chr7	144768424	144771092	1	2668
chr7	144771092	144790361	2	19269
chr7	144790361	144805318	1	14957
chr7	144848338	144848898	2	560
chr7	144848898	144849339	3	441
chr7	144849339	144851352	4	2013
chr7	144851352	144852208	5	856
chr7	144852208	144852569	6	361
chr7	144852569	144853688	7	1119
chr7	144853688	144859072	10	5384
chr7	144859072	144886053	11	26981
chr7	144886053	144928906	10	42853
chr7	144928906	144941180	11	12274
chr7	144941180	145996400	12	1055220
chr7	146018600	146611685	12	593085
chr7	146611685	146614679	11	2994
chr7	146614679	146637566	10	22887
chr7	146637566	146669957	11	32391
chr7	146669957	146684040	10	14083
chr7	146684040	146724664	11	40624
chr7	146724664	146839808	12	115144
chr7	146839808	146905000	11	65192
chr7	146905000	146936144	10	31144
chr7	146936144	146987903	9	51759
chr7	146987903	146988725	8	822
chr7	146988725	147029714	7	40989
chr7	147029714	147031659	8	1945
chr7	147031659	147038771	9	7112
chr7	147038771	147098228	10	59457
chr7	147098228	147135590	11	37362
chr7	147135590	147156956	12	21366
chr7	147156956	147226430	11	69474
chr7	147226430	147262121	12	35691
chr7	147262121	147328098	11	65977
chr7	147328098	147469735	12	141637
chr7	147469735	147509020	11	39285
chr7	147509020	147866395	12	357375
chr7	147866395	147958538	11	92143
chr7	147958538	147983115	12	24577
chr7	147983115	148022843	11	39728
chr7	148022843	148056883	10	34040
chr7	148056883	148065704	9	8821
chr7	148065704	148083206	10	17502
chr7	148083206	148083858	11	652
chr7	148083858	148254581	12	170723
chr7	148254581	148255895	11	1314
chr7	148255895	148257309	10	1414
chr7	148257309	148274880	8	17571
chr7	148274880	148275194	7	314
chr7	148275194	148285195	6	10001
chr7	148285195	148323191	5	37996
chr7	148323191	148327151	4	3960
chr7	148327151	148331315	3	4164
chr7	148331315	148346521	2	15206
chr7	148346521	148349236	3	2715
chr7	148349236	148423505	4	74269
chr7	148423505	148429513	3	6008
chr7	148429513	148431246	2	1733
chr7	148431246	148452871	1	21625
chr7	148452871	148471337	2	18466
chr7	148471337	148474832	3	3495
chr7	148474832	148476396	4	1564
chr7	148476396	148490606	5	14210
chr7	148490606	148492923	6	2317
chr7	148492923	148506604	7	13681
chr7	148506604	148511608	8	5004
chr7	148511608	148515959	9	4351
chr7	148515959	148521490	8	5531
chr7	148521490	148529592	7	8102
chr7	148529592	148530215	6	623
chr7	148530215	148535297	5	5082
chr7	148535297	148535710	4	413
chr7	148535710	148560573	5	24863
chr7	148560573	148566050	4	5477
chr7	148566050	148581434	5	15384
chr7	148581434	148584326	6	2892
chr7	148584326	148585820	7	1494
chr7	148585820	148586598	8	778
chr7	148586598	148587354	9	756
chr7	148587354	148587607	10	253
chr7	148587607	148611128	11	23521
chr7	148611128	148613486	10	2358
chr7	148613486	148627283	11	13797
chr7	148627283	148632119	10	4836
chr7	148632119	148647906	9	15787
chr7	148647906	148649312	10	1406
chr7	148649312	148655313	11	6001
chr7	148655313	148664539	10	9226
chr7	148664539	148666431	9	1892
chr7	148666431	148669735	8	3304
chr7	148669735	148681909	7	12174
chr7	148681909	148683211	5	1302
chr7	148683211	148683398	4	187
chr7	148683398	148684607	2	1209
chr7	148684607	148686204	1	1597
chr7	148896771	148904110	1	7339
chr7	148904110	148917927	2	13817
chr7	148917927	148926005	1	8078
chr7	148955205	148988188	1	32983
chr7	149298179	149298560	1	381
chr7	149298560	149299877	2	1317
chr7	149299877	149302926	3	3049
chr7	149302926	149304097	4	1171
chr7	149304097	149305884	5	1787
chr7	149305884	149310050	6	4166
chr7	149310050	149319590	7	9540
chr7	149319590	149321004	8	1414
chr7	149321004	149321294	9	290
chr7	149321294	149409880	10	88586
chr7	149409880	149410169	9	289
chr7	149410169	149412655	8	2486
chr7	149412655	149414251	7	1596
chr7	149414251	149415231	6	980
chr7	149415231	149416255	5	1024
chr7	149416255	149416577	4	322
chr7	149416577	149416804	3	227
chr7	149416804	149416909	2	105
chr7	149416909	149418711	1	1802
chr7	149499986	149502590	1	2604
chr7	149502590	149529970	2	27380
chr7	149529970	149531693	1	1723
chr7	149627208	149629902	1	2694
chr7	149629902	149630058	2	156
chr7	149630058	149631415	3	1357
chr7	149631415	149631489	4	74
chr7	149631489	149632555	5	1066
chr7	149632555	149633042	6	487
chr7	149633042	149633527	7	485
chr7	149633527	149634696	8	1169
chr7	149634696	149635110	9	414
chr7	149635110	149656871	10	21761
chr7	149656871	149703864	9	46993
chr7	149703864	149704081	8	217
chr7	149704081	149704181	7	100
chr7	149704181	149705992	6	1811
chr7	149705992	149706727	5	735
chr7	149706727	149707003	4	276
chr7	149707003	149710041	3	3038
chr7	149710041	149710354	2	313
chr7	149710354	149739630	1	29276
chr7	149739630	149741388	2	1758
chr7	149741388	149742838	3	1450
chr7	149742838	149748781	4	5943
chr7	149748781	149758487	5	9706
chr7	149758487	149761075	4	2588
chr7	149761075	149763402	3	2327
chr7	149763402	149782176	2	18774
chr7	149782176	149784806	3	2630
chr7	149784806	149785198	4	392
chr7	149785198	149800059	5	14861
chr7	149800059	149828858	6	28799
chr7	149828858	149838725	5	9867
chr7	149838725	149847079	4	8354
chr7	149847079	149848463	3	1384
chr7	149848463	149852643	2	4180
chr7	149852643	149888028	1	35385
chr7	149888028	149888615	2	587
chr7	149888615	149894822	1	6207
chr7	149894822	149898194	2	3372
chr7	149898194	149906172	3	7978
chr7	149906172	149921844	4	15672
chr7	149921844	149926608	5	4764
chr7	149926608	149939156	6	12548
chr7	149939156	149943405	7	4249
chr7	149943405	149952049	8	8644
chr7	149952049	149962911	7	10862
chr7	149962911	149981898	6	18987
chr7	149981898	149983497	5	1599
chr7	149983497	149985057	4	1560
chr7	149985057	150000543	3	15486
chr7	150000543	150004759	2	4216
chr7	150004759	150033460	1	28701
chr7	150033460	150047050	2	13590
chr7	150047050	150050158	3	3108
chr7	150050158	150070066	2	19908
chr7	150070066	150071969	3	1903
chr7	150071969	150130550	2	58581
chr7	150130550	150135695	3	5145
chr7	150135695	150164946	2	29251
chr7	150164946	150166843	1	1897
chr7	150442069	150444096	1	2027
chr7	150444096	150446302	2	2206
chr7	150446302	150447194	3	892
chr7	150447194	150448226	4	1032
chr7	150448226	150448287	5	61
chr7	150448287	150450771	6	2484
chr7	150450771	150454330	7	3559
chr7	150454330	150471815	8	17485
chr7	150471815	150472980	9	1165
chr7	150472980	150473558	10	578
chr7	150473558	150488155	11	14597
chr7	150488155	150490891	10	2736
chr7	150490891	150499974	9	9083
chr7	150499974	150510106	8	10132
chr7	150510106	150522601	9	12495
chr7	150522601	150526586	10	3985
chr7	150526586	150556683	11	30097
chr7	150556683	150559429	10	2746
chr7	150559429	150563474	9	4045
chr7	150563474	150572679	8	9205
chr7	150572679	150592008	7	19329
chr7	150592008	150602726	8	10718
chr7	150602726	150602928	9	202
chr7	150602928	150614345	10	11417
chr7	150614345	150629541	9	15196
chr7	150629541	150650134	8	20593
chr7	150650134	150663390	7	13256
chr7	150663390	150665226	5	1836
chr7	150665226	150666164	4	938
chr7	150666164	150671475	3	5311
chr7	150671475	150714230	2	42755
chr7	150714230	150714268	3	38
chr7	150714268	150717176	4	2908
chr7	150717176	150718239	5	1063
chr7	150718239	150720474	6	2235
chr7	150720474	150723322	8	2848
chr7	150723322	150732780	9	9458
chr7	150732780	150741508	10	8728
chr7	150741508	150752615	11	11107
chr7	150752615	150753207	10	592
chr7	150753207	150758749	9	5542
chr7	150758749	150759851	8	1102
chr7	150759851	150764453	7	4602
chr7	150764453	150764767	5	314
chr7	150764767	150768227	4	3460
chr7	150768227	150768405	3	178
chr7	150768405	150770553	2	2148
chr7	150770553	150786065	1	15512
chr7	150786065	150825580	2	39515
chr7	150825580	150836051	1	10471
chr7	150836051	150843248	2	7197
chr7	150843248	150846539	3	3291
chr7	150846539	150852071	4	5532
chr7	150852071	150856096	3	4025
chr7	150856096	150857130	4	1034
chr7	150857130	150877695	5	20565
chr7	150877695	150886027	4	8332
chr7	150886027	150887972	3	1945
chr7	150887972	150899255	2	11283
chr7	150899255	150902402	3	3147
chr7	150902402	150903880	4	1478
chr7	150903880	150905012	5	1132
chr7	150905012	150912280	6	7268
chr7	150912280	150914212	7	1932
chr7	150914212	150929205	8	14993
chr7	150929205	150934954	7	5749
chr7	150934954	150935615	6	661
chr7	150935615	150939799	5	4184
chr7	150939799	150957732	4	17933
chr7	150957732	150985137	5	27405
chr7	150985137	150995013	4	9876
chr7	150995013	151001287	3	6274
chr7	151001287	151003767	2	2480
chr7	151003767	151025198	1	21431
chr7	151145714	151148044	1	2330
chr7	151148044	151150580	2	2536
chr7	151150580	151157227	3	6647
chr7	151157227	151172320	4	15093
chr7	151172320	151172923	5	603
chr7	151172923	151174336	6	1413
chr7	151174336	151193358	9	19022
chr7	151193358	151204201	10	10843
chr7	151204201	151204624	9	423
chr7	151204624	151205319	8	695
chr7	151205319	151205411	7	92
chr7	151205411	151205879	6	468
chr7	151205879	151206323	5	444
chr7	151206323	151207027	2	704
chr7	151252888	151255118	1	2230
chr7	151255118	151257180	2	2062
chr7	151257180	151277317	3	20137
chr7	151277317	151279783	4	2466
chr7	151279783	151283490	5	3707
chr7	151283490	151284842	6	1352
chr7	151284842	151295811	7	10969
chr7	151295811	151296152	6	341
chr7	151296152	151303507	5	7355
chr7	151303507	151305070	4	1563
chr7	151305070	151307495	3	2425
chr7	151307495	151316033	2	8538
chr7	151316033	151323852	1	7819
chr7	151386216	151388051	1	1835
chr7	151388051	151392162	2	4111
chr7	151392162	151398606	3	6444
chr7	151398606	151404758	4	6152
chr7	151404758	151408192	5	3434
chr7	151408192	151413940	6	5748
chr7	151413940	151425935	7	11995
chr7	151425935	151432367	6	6432
chr7	151432367	151434991	5	2624
chr7	151434991	151436197	4	1206
chr7	151436197	151437605	3	1408
chr7	151437605	151452943	2	15338
chr7	151452943	151455077	1	2134
chr7	151638694	151655330	1	16636
chr7	151655330	151659560	2	4230
chr7	151659560	151675714	1	16154
chr7	151768456	151794515	1	26059
chr7	151869368	151885307	1	15939
chr7	151885307	151886893	2	1586
chr7	151886893	151887561	4	668
chr7	151887561	151888107	5	546
chr7	151888107	151888583	6	476
chr7	151888583	151889238	7	655
chr7	151889238	151891105	8	1867
chr7	151891105	151901655	9	10550
chr7	151901655	151903763	8	2108
chr7	151903763	151908563	7	4800
chr7	151908563	151909575	6	1012
chr7	151909575	151910269	5	694
chr7	151910269	151910340	4	71
chr7	151910340	151912570	3	2230
chr7	151912570	151923908	2	11338
chr7	151923908	151927838	1	3930
chr7	151927838	151937754	2	9916
chr7	151937754	151938480	3	726
chr7	151938480	151939686	4	1206
chr7	151939686	151941140	5	1454
chr7	151941140	151945459	6	4319
chr7	151945459	151947923	7	2464
chr7	151947923	151948302	8	379
chr7	151948302	151963847	9	15545
chr7	151963847	151969769	8	5922
chr7	151969769	151992746	6	22977
chr7	151992746	152018674	7	25928
chr7	152018674	152019025	6	351
chr7	152019025	152019338	5	313
chr7	152019338	152019727	4	389
chr7	152019727	152020151	3	424
chr7	152020151	152021154	2	1003
chr7	152021154	152022611	1	1457
chr7	152480626	152570412	1	89786
chr7	152582614	152591864	1	9250
chr7	152591864	152598512	2	6648
chr7	152598512	152599516	3	1004
chr7	152599516	152600925	4	1409
chr7	152600925	152610231	5	9306
chr7	152610231	152613508	4	3277
chr7	152613508	152628371	5	14863
chr7	152628371	152629559	4	1188
chr7	152629559	152636527	3	6968
chr7	152636527	152636965	2	438
chr7	152636965	152637877	1	912
chr7	152726208	152729194	1	2986
chr7	152729194	152729814	3	620
chr7	152729814	152744715	4	14901
chr7	152744715	152749592	3	4877
chr7	152749592	152750601	2	1009
chr7	152878724	152880586	1	1862
chr7	152880586	152889566	2	8980
chr7	152889566	152891204	3	1638
chr7	152891204	152892279	5	1075
chr7	152892279	152892630	6	351
chr7	152892630	152900000	8	7370
chr7	152900000	152900685	9	685
chr7	152900685	152910564	10	9879
chr7	152910564	152959298	11	48734
chr7	152959298	154656800	12	1697502
chr7	154656800	154700472	11	43672
chr7	154700472	154832211	12	131739
chr7	154832211	154834685	11	2474
chr7	154834685	154856021	10	21336
chr7	154856021	154856469	9	448
chr7	154856469	154857888	8	1419
chr7	154857888	154858987	9	1099
chr7	154858987	154876081	8	17094
chr7	154876081	154882307	7	6226
chr7	154882307	154892824	6	10517
chr7	154892824	154894097	7	1273
chr7	154894097	154908744	8	14647
chr7	154908744	154910087	6	1343
chr7	154910087	154917663	5	7576
chr7	154917663	154917738	4	75
chr7	154917738	154917895	3	157
chr7	154917895	154920139	2	2244
chr7	154920139	154923740	1	3601
chr7	155014042	155015470	1	1428
chr7	155015470	155016422	2	952
chr7	155016422	155016633	3	211
chr7	155016633	155017098	4	465
chr7	155017098	155017541	5	443
chr7	155017541	155018448	6	907
chr7	155018448	155018580	7	132
chr7	155018580	155019792	8	1212
chr7	155019792	155020624	9	832
chr7	155020624	155020831	10	207
chr7	155020831	155021278	11	447
chr7	155021278	155172929	12	151651
chr7	155172929	155173596	11	667
chr7	155173596	155181383	10	7787
chr7	155181383	155184845	9	3462
chr7	155184845	155186871	8	2026
chr7	155186871	155188937	7	2066
chr7	155188937	155199669	6	10732
chr7	155199669	155216795	5	17126
chr7	155216795	155223041	4	6246
chr7	155223041	155231537	3	8496
chr7	155231537	155237565	4	6028
chr7	155237565	155247272	3	9707
chr7	155247272	155251886	4	4614
chr7	155251886	155260450	5	8564
chr7	155260450	155262195	6	1745
chr7	155262195	155269424	5	7229
chr7	155269424	155272812	6	3388
chr7	155272812	155283029	7	10217
chr7	155283029	155285273	6	2244
chr7	155285273	155285647	5	374
chr7	155285647	155286205	4	558
chr7	155286205	155287751	3	1546
chr7	155287751	155289069	1	1318
chr7	155316452	155316972	1	520
chr7	155316972	155317344	2	372
chr7	155317344	155318418	3	1074
chr7	155318418	155325004	4	6586
chr7	155325004	155339485	5	14481
chr7	155339485	155350235	4	10750
chr7	155350235	155351285	3	1050
chr7	155351285	155358498	4	7213
chr7	155358498	155377938	5	19440
chr7	155377938	155383330	6	5392
chr7	155383330	155385571	7	2241
chr7	155385571	155387080	8	1509
chr7	155387080	155416293	9	29213
chr7	155416293	155419188	10	2895
chr7	155419188	155439787	11	20599
chr7	155439787	155457993	10	18206
chr7	155457993	155467542	8	9549
chr7	155467542	155474837	7	7295
chr7	155474837	155486420	6	11583
chr7	155486420	155490863	7	4443
chr7	155490863	155494688	8	3825
chr7	155494688	155500218	9	5530
chr7	155500218	155530949	10	30731
chr7	155530949	155537452	9	6503
chr7	155537452	155537453	8	1
chr7	155537453	155545954	9	8501
chr7	155545954	155559088	8	13134
chr7	155559088	155564863	7	5775
chr7	155564863	155567326	5	2463
chr7	155567326	155567648	4	322
chr7	155567648	155568184	3	536
chr7	155568184	155588337	2	20153
chr7	155588337	155600553	1	12216
chr7	155830573	155847582	1	17009
chr7	155847582	155864258	2	16676
chr7	155864258	155873931	1	9673
chr7	155905517	155922903	1	17386
