Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
T cell lineage commitment(GO:0002360)	16990, 1168, 20, 1	0.727	0.827771912995	1.0	20
centrosome duplication(GO:0051298)	16990, 0, 15, 0	0.0	1.0	1.0	15
outflow tract morphogenesis(GO:0003151)	16990, 77, 46, 2	9.593	0.0885983674789	0.703568795245	46
establishment of spindle orientation(GO:0051294)	16990, 239, 29, 2	4.903	0.197220929967	0.869389221432	29
protein-DNA complex assembly(GO:0065004)	16990, 1292, 190, 8	0.554	0.999491163738	1.0	190
protein heterooligomerization(GO:0051291)	16990, 364, 113, 3	1.239	0.816318621006	1.0	113
protein heterotetramerization(GO:0051290)	16990, 116, 32, 1	4.577	0.4409755588	1.0	32
spinal cord development(GO:0021510)	16990, 75, 32, 1	7.079	0.341822716305	0.972160282445	32
germ cell development(GO:0007281)	16990, 260, 144, 2	0.908	0.938157458809	1.0	144
regulation of cell activation(GO:0050865)	16990, 511, 527, 15	0.946	0.969062156175	1.0	527
spermatid development(GO:0007286)	16990, 152, 77, 1	1.452	0.826324914481	1.0	77
sperm axoneme assembly(GO:0007288)	16990, 79, 12, 2	35.844	0.00586566751221	0.320175714385	12
protein localization to cell junction(GO:1902414)	16990, 1953, 12, 2	1.45	0.543358469604	1.0	12
regulation of protein localization to chromosome, telomeric region(GO:1904814)	16990, 1587, 14, 1	0.765	0.760124096821	1.0	14
regulation of synaptic transmission, dopaminergic(GO:0032225)	16990, 1117, 16, 2	1.901	0.47115972784	1.0	16
replacement ossification(GO:0036075)	16990, 1743, 27, 3	1.083	0.73457580158	1.0	27
response to biotic stimulus(GO:0009607)	16990, 62, 857, 4	1.279	0.894862145389	1.0	857
cyclooxygenase pathway(GO:0019371)	16990, 0, 11, 0	0.0	1.0	1.0	11
response to external stimulus(GO:0009605)	16990, 272, 1464, 32	1.365	0.322881385338	0.964638836489	1464
adherens junction organization(GO:0034332)	16990, 1041, 81, 9	1.813	0.24807399089	0.921332728579	81
resolution of meiotic recombination intermediates(GO:0000712)	16990, 0, 18, 0	0.0	1.0	1.0	18
regulation of synaptic transmission, GABAergic(GO:0032228)	16990, 446, 32, 6	7.143	0.00116028903603	0.184432087449	32
regulation of B cell activation(GO:0050864)	16990, 423, 118, 2	0.681	0.971327483153	1.0	118
ovulation cycle(GO:0042698)	16990, 75, 23, 1	9.849	0.253035823895	0.92490122268	23
wound healing(GO:0042060)	16990, 271, 81, 3	2.322	0.437518677547	1.0	81
muscle cell differentiation(GO:0042692)	16990, 1992, 75, 12	1.365	0.475864432197	1.0	75
negative regulation of lipid catabolic process(GO:0050995)	16990, 446, 22, 3	5.195	0.072206916738	0.680445503807	22
pentose metabolic process(GO:0019321)	16990, 1296, 15, 1	0.874	0.739671013889	1.0	15
hexose catabolic process(GO:0019320)	16990, 19, 50, 1	17.884	0.209221246738	0.882638301472	50
peptide cross-linking(GO:0018149)	16990, 1866, 59, 18	2.778	0.000389790539472	0.156241041238	59
regulation of skeletal muscle contraction(GO:0014819)	16990, 699, 14, 1	1.736	0.582293597835	1.0	14
low-density lipoprotein receptor particle metabolic process(GO:0032799)	16990, 1538, 11, 1	1.004	0.662428676868	1.0	11
chaperone-mediated protein complex assembly(GO:0051131)	16990, 952, 18, 1	0.991	0.763130355695	1.0	18
adipose tissue development(GO:0060612)	16990, 1740, 35, 6	1.674	0.366811349833	0.99065839006	35
histone H3-K4 methylation(GO:0051568)	16990, 1033, 36, 5	2.284	0.216470851695	0.88868221949	36
positive regulation of CREB transcription factor activity(GO:0032793)	16990, 30, 19, 1	29.807	0.106992239399	0.740478664042	19
regulation of natural killer cell differentiation(GO:0032823)	16990, 1105, 14, 2	2.197	0.398610446645	1.0	14
regulation of neurotransmitter uptake(GO:0051580)	16990, 1190, 20, 6	4.283	0.00952545257902	0.378417240252	20
regulation of membrane permeability(GO:0090559)	16990, 260, 75, 2	1.743	0.677494086195	1.0	75
response to monoamine(GO:0071867)	16990, 456, 38, 3	2.941	0.257465333407	0.929735926191	38
negative regulation of neurotransmitter transport(GO:0051589)	16990, 1190, 23, 5	3.104	0.075034265246	0.681192383083	23
regulation of neurotransmitter transport(GO:0051588)	16990, 1190, 144, 18	1.785	0.0836211436308	0.697811787344	144
establishment of endothelial intestinal barrier(GO:0090557)	16990, 437, 14, 1	2.777	0.460503123433	1.0	14
autophagosome organization(GO:1905037)	16990, 1482, 62, 5	0.925	0.885165201378	1.0	62
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000479)	16990, 0, 11, 0	0.0	1.0	1.0	11
carbohydrate derivative transport(GO:1901264)	16990, 244, 69, 2	2.018	0.605282178941	1.0	69
regulation of lamellipodium morphogenesis(GO:2000392)	16990, 884, 11, 1	1.747	0.54137952431	1.0	11
alpha-linolenic acid metabolic process(GO:0036109)	16990, 1212, 13, 1	1.078	0.669655684611	1.0	13
endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888)	16990, 197, 196, 3	1.32	0.828011819252	1.0	196
negative regulation of hydrolase activity(GO:0051346)	16990, 1066, 441, 41	1.482	0.0723335617773	0.680445503807	441
positive regulation of hydrolase activity(GO:0051345)	16990, 8, 753, 1	2.82	0.833261590295	1.0	753
cell volume homeostasis(GO:0006884)	16990, 1346, 28, 1	0.451	0.933497213764	1.0	28
regulation of pH(GO:0006885)	16990, 549, 84, 5	1.842	0.432559988533	1.0	84
intracellular protein transport(GO:0006886)	16990, 32, 860, 2	1.235	0.942216367415	1.0	860
exocytosis(GO:0006887)	16990, 313, 737, 17	1.252	0.716834053003	1.0	737
negative regulation of cell activation(GO:0050866)	16990, 511, 184, 5	0.903	0.948171106871	1.0	184
positive regulation of endothelial cell proliferation(GO:0001938)	16990, 256, 92, 2	1.443	0.776430894619	1.0	92
carbohydrate transport(GO:0008643)	16990, 1047, 74, 5	1.096	0.812554758128	1.0	74
regulation of lymphocyte migration(GO:2000401)	16990, 1065, 59, 6	1.622	0.451758484513	1.0	59
negative regulation of lymphocyte migration(GO:2000402)	16990, 771, 13, 1	1.695	0.588461070649	1.0	13
positive regulation of lymphocyte migration(GO:2000403)	16990, 1065, 36, 3	1.329	0.6705317369	1.0	36
regulation of T cell migration(GO:2000404)	16990, 1016, 41, 3	1.224	0.724977746546	1.0	41
positive regulation of T cell migration(GO:2000406)	16990, 725, 30, 2	1.562	0.619974497582	1.0	30
regulation of establishment of protein localization to chromosome(GO:0070202)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of establishment of protein localization(GO:0070201)	16990, 456, 706, 30	1.583	0.0893430861722	0.70532703594	706
positive regulation of reactive oxygen species metabolic process(GO:2000379)	16990, 939, 90, 7	1.407	0.589983577846	1.0	90
protein homotrimerization(GO:0070207)	16990, 1486, 32, 5	1.786	0.360660303316	0.984758943625	32
protein trimerization(GO:0070206)	16990, 1486, 54, 7	1.482	0.486077016439	1.0	54
negative regulation of endocytosis(GO:0045806)	16990, 652, 42, 2	1.241	0.754351381837	1.0	42
protein heterotrimerization(GO:0070208)	16990, 0, 13, 0	0.0	1.0	1.0	13
neuropeptide signaling pathway(GO:0007218)	16990, 77, 104, 3	6.365	0.0743396185013	0.681192383083	104
cell cycle arrest(GO:0007050)	16990, 620, 152, 10	1.803	0.259995862209	0.936062947026	152
Rab protein signal transduction(GO:0032482)	16990, 289, 69, 2	1.704	0.679032387903	1.0	69
positive regulation of type I interferon production(GO:0032481)	16990, 868, 66, 1	0.297	0.993551095459	1.0	66
negative regulation of type I interferon production(GO:0032480)	16990, 1074, 44, 1	0.36	0.977202658918	1.0	44
inositol trisphosphate metabolic process(GO:0032957)	16990, 1755, 18, 4	2.151	0.251572269126	0.92490122268	18
intrinsic apoptotic signaling pathway in response to DNA damage(GO:0008630)	16990, 260, 68, 2	1.922	0.627351414466	1.0	68
cellular response to electrical stimulus(GO:0071257)	16990, 0, 12, 0	0.0	1.0	1.0	12
inositol phosphate biosynthetic process(GO:0032958)	16990, 1819, 27, 5	1.73	0.363558538292	0.987091619635	27
cerebellum development(GO:0021549)	16990, 75, 45, 2	10.068	0.0824314055634	0.697811787344	45
leukocyte migration involved in inflammatory response(GO:0002523)	16990, 1599, 12, 1	0.885	0.706195283224	1.0	12
leukocyte differentiation(GO:0002521)	16990, 474, 280, 8	1.024	0.91864269755	1.0	280
RNA metabolic process(GO:0016070)	16990, 5, 1581, 1	2.149	0.918393385487	1.0	1581
mRNA metabolic process(GO:0016071)	16990, 367, 634, 6	0.438	0.999994692503	1.0	634
rRNA metabolic process(GO:0016072)	16990, 294, 223, 2	0.518	0.995650018145	1.0	223
snRNA metabolic process(GO:0016073)	16990, 981, 99, 2	0.35	0.998278141855	1.0	99
snoRNA metabolic process(GO:0016074)	16990, 1824, 18, 1	0.517	0.873007293279	1.0	18
rRNA catabolic process(GO:0016075)	16990, 1910, 19, 3	1.405	0.561843396079	1.0	19
synaptic vesicle exocytosis(GO:0016079)	16990, 702, 33, 1	0.733	0.887598490688	1.0	33
nucleotide-sugar transmembrane transport(GO:0015780)	16990, 244, 14, 1	4.974	0.338622153948	0.969409770897	14
glyceraldehyde-3-phosphate metabolic process(GO:0019682)	16990, 0, 19, 0	0.0	1.0	1.0	19
response to testosterone(GO:0033574)	16990, 467, 40, 3	2.729	0.295951783011	0.95123810768	40
response to acidic pH(GO:0010447)	16990, 313, 22, 1	2.467	0.549863331565	1.0	22
cellular response to xenobiotic stimulus(GO:0071466)	16990, 242, 57, 2	2.463	0.497118505474	1.0	57
cellular response to pH(GO:0071467)	16990, 313, 21, 1	2.585	0.531452234361	1.0	21
transferrin transport(GO:0033572)	16990, 1494, 36, 3	0.948	0.832683769918	1.0	36
aorta development(GO:0035904)	16990, 1409, 20, 2	1.206	0.672411946498	1.0	20
negative regulation of TOR signaling(GO:0032007)	16990, 1992, 46, 6	1.112	0.750133866939	1.0	46
regulation of TOR signaling(GO:0032006)	16990, 30, 95, 1	5.961	0.481016161471	1.0	95
aorta morphogenesis(GO:0035909)	16990, 5, 22, 1	154.455	0.029967018444	0.558195524142	22
cellular response to acidic pH(GO:0071468)	16990, 313, 11, 1	4.935	0.310974584031	0.95725554851	11
serotonin receptor signaling pathway(GO:0007210)	16990, 1194, 38, 2	0.749	0.897934328613	1.0	38
response to amino acid starvation(GO:1990928)	16990, 1639, 48, 1	0.216	0.994755354998	1.0	48
positive regulation of cellular amide metabolic process(GO:0034250)	16990, 66, 138, 1	1.865	0.817176870622	1.0	138
histone H2A monoubiquitination(GO:0035518)	16990, 0, 18, 0	0.0	1.0	1.0	18
positive regulation of fatty acid metabolic process(GO:0045923)	16990, 412, 32, 2	2.577	0.42084528071	1.0	32
cell migration involved in gastrulation(GO:0042074)	16990, 642, 13, 2	4.071	0.190569591499	0.867208831702	13
ribonucleoside catabolic process(GO:0042454)	16990, 1436, 22, 1	0.538	0.883912323816	1.0	22
tumor necrosis factor-mediated signaling pathway(GO:0033209)	16990, 443, 73, 3	1.576	0.651274210671	1.0	73
negative regulation of B cell proliferation(GO:0030889)	16990, 1572, 15, 2	1.441	0.557927612944	1.0	15
cellular response to inorganic substance(GO:0071241)	16990, 911, 207, 13	1.171	0.767094770969	1.0	207
cellular response to ammonium ion(GO:0071242)	16990, 456, 39, 2	1.911	0.56883728959	1.0	39
cellular response to arsenic-containing substance(GO:0071243)	16990, 530, 16, 1	2.004	0.557500251595	1.0	16
regulation of cellular protein localization(GO:1903827)	16990, 488, 507, 19	1.305	0.591114816128	1.0	507
organic acid transmembrane transport(GO:1903825)	16990, 95, 118, 1	1.516	0.850650924091	1.0	118
positive regulation of exocytosis(GO:0045921)	16990, 289, 84, 4	2.799	0.238634704123	0.911702086443	84
erythrocyte maturation(GO:0043249)	16990, 0, 14, 0	0.0	1.0	1.0	14
proteasome assembly(GO:0043248)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of neuroinflammatory response(GO:0150077)	16990, 1904, 25, 5	1.785	0.335210669476	0.969409770897	25
positive regulation of mitotic cell cycle phase transition(GO:1901992)	16990, 779, 78, 8	2.237	0.134150333153	0.775493021259	78
response to calcium ion(GO:0051592)	16990, 394, 148, 6	1.748	0.467596842859	1.0	148
regulation of protein complex disassembly(GO:0043244)	16990, 198, 110, 2	1.56	0.759627080673	1.0	110
toxin transport(GO:1901998)	16990, 0, 39, 0	0.0	1.0	1.0	39
positive regulation of protein complex disassembly(GO:0043243)	16990, 1657, 36, 5	1.424	0.547634191982	1.0	36
negative regulation of protein complex disassembly(GO:0043242)	16990, 198, 67, 2	2.561	0.495893154453	1.0	67
vascular endothelial growth factor signaling pathway(GO:0038084)	16990, 256, 20, 2	6.637	0.116382544246	0.76284828171	20
epithelial cell apoptotic process(GO:1904019)	16990, 419, 27, 3	4.505	0.106167214097	0.739885877834	27
positive regulation of vasculature development(GO:1904018)	16990, 256, 178, 7	2.61	0.123342348364	0.763575741134	178
glutathione derivative metabolic process(GO:1901685)	16990, 1486, 22, 1	0.52	0.888576693316	1.0	22
establishment or maintenance of cytoskeleton polarity(GO:0030952)	16990, 0, 16, 0	0.0	1.0	1.0	16
regulation of osteoblast proliferation(GO:0033688)	16990, 423, 21, 1	1.913	0.614599216638	1.0	21
positive regulation of ruffle assembly(GO:1900029)	16990, 288, 15, 2	7.866	0.0837998086011	0.697811787344	15
positive regulation of substrate adhesion-dependent cell spreading(GO:1900026)	16990, 212, 35, 1	2.29	0.631107790842	1.0	35
regulation of ruffle assembly(GO:1900027)	16990, 361, 30, 3	4.706	0.100753429006	0.726572703923	30
regulation of substrate adhesion-dependent cell spreading(GO:1900024)	16990, 212, 50, 1	1.603	0.761867595978	1.0	50
negative regulation of substrate adhesion-dependent cell spreading(GO:1900025)	16990, 884, 13, 1	1.478	0.613808084865	1.0	13
nucleotide-excision repair, DNA incision(GO:0033683)	16990, 1664, 40, 3	0.766	0.906371782153	1.0	40
convergent extension(GO:0060026)	16990, 423, 13, 1	3.09	0.425496147008	1.0	13
positive regulation of chondrocyte differentiation(GO:0032332)	16990, 1956, 21, 5	2.068	0.228462716564	0.896334148998	21
hyaluronan catabolic process(GO:0030214)	16990, 313, 16, 1	3.393	0.438836878482	1.0	16
cell projection assembly(GO:0030031)	16990, 152, 314, 9	3.204	0.0232030724338	0.526447067957	314
small nucleolar ribonucleoprotein complex assembly(GO:0000491)	16990, 1637, 11, 1	0.944	0.680752631154	1.0	11
negative regulation of lymphocyte differentiation(GO:0045620)	16990, 957, 49, 4	1.449	0.609466610164	1.0	49
negative regulation of T-helper cell differentiation(GO:0045623)	16990, 860, 16, 2	2.469	0.358464918503	0.98148618744	16
regulation of T-helper cell differentiation(GO:0045622)	16990, 1122, 34, 4	1.781	0.4305753519	1.0	34
positive regulation of T-helper cell differentiation(GO:0045624)	16990, 1122, 21, 3	2.163	0.341213999981	0.972160282445	21
negative regulation of multi-organism process(GO:0043901)	16990, 717, 170, 8	1.115	0.840123784839	1.0	170
heterochromatin organization(GO:0070828)	16990, 1922, 14, 1	0.631	0.814318325151	1.0	14
detection of mechanical stimulus involved in sensory perception(GO:0050974)	16990, 152, 28, 1	3.992	0.465037599083	1.0	28
tube morphogenesis(GO:0035239)	16990, 5, 262, 1	12.969	0.371060468264	0.990811740883	262
melanocyte differentiation(GO:0030318)	16990, 2, 19, 1	447.105	0.0114429383757	0.408616250724	19
positive regulation of protein binding(GO:0032092)	16990, 642, 93, 6	1.707	0.449858620728	1.0	93
ionotropic glutamate receptor signaling pathway(GO:0035235)	16990, 666, 25, 3	3.061	0.213425359529	0.884979292528	25
negative regulation of cell development(GO:0010721)	16990, 276, 319, 11	2.123	0.117086417414	0.763054326471	319
extrinsic apoptotic signaling pathway(GO:0097191)	16990, 340, 93, 4	2.149	0.401783487097	1.0	93
cellular carbohydrate biosynthetic process(GO:0034637)	16990, 28, 56, 1	10.835	0.300604089477	0.952883109065	56
regulation of cytokine secretion involved in immune response(GO:0002739)	16990, 450, 16, 1	2.36	0.521237908714	1.0	16
protein-chromophore linkage(GO:0018298)	16990, 0, 14, 0	0.0	1.0	1.0	14
intrinsic apoptotic signaling pathway(GO:0097193)	16990, 260, 148, 3	1.325	0.807076767752	1.0	148
cell junction assembly(GO:0034329)	16990, 437, 162, 10	2.4	0.0659250481243	0.664778787165	162
maintenance of cell polarity(GO:0030011)	16990, 0, 17, 0	0.0	1.0	1.0	17
retina vasculature morphogenesis in camera-type eye(GO:0061299)	16990, 1427, 11, 1	1.082	0.641883637214	1.0	11
positive regulation of interferon-beta production(GO:0032728)	16990, 0, 30, 0	0.0	1.0	1.0	30
divalent inorganic cation transport(GO:0072511)	16990, 65, 290, 2	1.803	0.777839797441	1.0	290
erythrocyte differentiation(GO:0030218)	16990, 152, 51, 1	2.192	0.686127534176	1.0	51
positive regulation of telomerase RNA localization to Cajal body(GO:1904874)	16990, 0, 15, 0	0.0	1.0	1.0	15
cellular response to toxic substance(GO:0097237)	16990, 43, 106, 1	3.728	0.616169884291	1.0	106
antigen processing and presentation of exogenous peptide antigen via MHC class I(GO:0042590)	16990, 52, 30, 1	10.891	0.254147378731	0.92490122268	30
RNA surveillance(GO:0071025)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of steroid biosynthetic process(GO:0010893)	16990, 1743, 17, 1	0.573	0.846516331573	1.0	17
response to cAMP(GO:0051591)	16990, 121, 99, 1	1.418	0.852856974424	1.0	99
cellular response to drug(GO:0035690)	16990, 456, 294, 9	1.141	0.849366250061	1.0	294
glucose transmembrane transport(GO:1904659)	16990, 1600, 30, 3	1.062	0.757938723268	1.0	30
response to vitamin E(GO:0033197)	16990, 1870, 11, 1	0.826	0.723878705383	1.0	11
response to hydroperoxide(GO:0033194)	16990, 1602, 19, 2	1.116	0.691820621761	1.0	19
fatty acid homeostasis(GO:0055089)	16990, 0, 15, 0	0.0	1.0	1.0	15
acetylcholine receptor signaling pathway(GO:0095500)	16990, 1194, 28, 2	1.016	0.780870848541	1.0	28
response to ATP(GO:0033198)	16990, 1072, 32, 3	1.486	0.597798663109	1.0	32
preassembly of GPI anchor in ER membrane(GO:0016254)	16990, 382, 15, 1	2.965	0.461497838961	1.0	15
positive regulation of neurological system process(GO:0031646)	16990, 1586, 57, 10	1.879	0.161741869218	0.822387305431	57
heart trabecula formation(GO:0060347)	16990, 1109, 15, 3	3.064	0.176855593345	0.848649986182	15
response to dopamine(GO:1903350)	16990, 456, 15, 2	4.968	0.155885400501	0.808855206485	15
regulation of spindle organization(GO:0090224)	16990, 203, 42, 1	1.993	0.690110923454	1.0	42
trabecula formation(GO:0060343)	16990, 1109, 24, 4	2.553	0.198458326585	0.869389221432	24
regulation of cellular localization(GO:0060341)	16990, 499, 868, 35	1.373	0.261625175508	0.937563188134	868
positive regulation of type I interferon-mediated signaling pathway(GO:0060340)	16990, 450, 13, 1	2.904	0.439082559115	1.0	13
L-glutamate transmembrane transport(GO:0015813)	16990, 1448, 18, 2	1.304	0.624523807324	1.0	18
regulation of Golgi organization(GO:1903358)	16990, 1712, 16, 1	0.62	0.823869353326	1.0	16
neuromuscular process(GO:0050905)	16990, 646, 82, 5	1.604	0.54150301253	1.0	82
import into nucleus(GO:0051170)	16990, 1203, 96, 7	1.03	0.858181746082	1.0	96
bone morphogenesis(GO:0060349)	16990, 60, 33, 1	8.581	0.305307732886	0.954210653139	33
bone development(GO:0060348)	16990, 369, 40, 3	3.453	0.19873779829	0.869389221432	40
regulation of centrosome duplication(GO:0010824)	16990, 203, 43, 2	3.893	0.291493109899	0.951097882654	43
regulation of glucose transmembrane transport(GO:0010827)	16990, 551, 74, 4	1.667	0.557182777998	1.0	74
pentose-phosphate shunt(GO:0006098)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of mitochondrion organization(GO:0010821)	16990, 488, 176, 6	1.187	0.818447605995	1.0	176
positive regulation of smoothened signaling pathway(GO:0045880)	16990, 1252, 30, 4	1.809	0.403699213175	1.0	30
negative regulation of mitochondrion organization(GO:0010823)	16990, 633, 52, 5	2.581	0.178916163374	0.852910550872	52
positive regulation of mitochondrion organization(GO:0010822)	16990, 488, 113, 3	0.924	0.920692160945	1.0	113
lens development in camera-type eye(GO:0002088)	16990, 493, 33, 2	2.089	0.508220428606	1.0	33
viral budding(GO:0046755)	16990, 203, 25, 1	3.348	0.488734453775	1.0	25
generation of precursor metabolites and energy(GO:0006091)	16990, 69, 353, 3	2.093	0.62073422963	1.0	353
pyruvate metabolic process(GO:0006090)	16990, 1356, 68, 2	0.369	0.995160411138	1.0	68
negative regulation of glucose transmembrane transport(GO:0010829)	16990, 939, 17, 1	1.064	0.738062897253	1.0	17
positive regulation of glucose transmembrane transport(GO:0010828)	16990, 245, 43, 2	3.225	0.36223198694	0.985642984461	43
gluconeogenesis(GO:0006094)	16990, 194, 44, 1	1.99	0.696077632022	1.0	44
central nervous system development(GO:0007417)	16990, 1692, 127, 28	2.214	0.000519291820591	0.16792694411	127
regulation of tolerance induction(GO:0002643)	16990, 718, 17, 2	2.784	0.32629775824	0.96762775409	17
cell communication involved in cardiac conduction(GO:0086065)	16990, 242, 23, 1	3.052	0.511741826969	1.0	23
negative regulation of cell junction assembly(GO:1901889)	16990, 1970, 23, 1	0.375	0.941426836138	1.0	23
regulation of sensory perception(GO:0051931)	16990, 956, 40, 5	2.221	0.23934496244	0.911823667241	40
synaptic transmission, GABAergic(GO:0051932)	16990, 22, 13, 1	59.406	0.0553033221704	0.64819212622	13
cell differentiation involved in metanephros development(GO:0072202)	16990, 1391, 15, 3	2.443	0.255826406635	0.928698125217	15
cellular modified amino acid catabolic process(GO:0042219)	16990, 21, 29, 1	27.898	0.129511160622	0.768368237074	29
metanephric epithelium development(GO:0072207)	16990, 907, 11, 2	3.406	0.229470064719	0.898820041773	11
catecholamine transport(GO:0051937)	16990, 802, 14, 2	3.026	0.277186122387	0.940243475798	14
positive regulation of calcium ion-dependent exocytosis(GO:0045956)	16990, 1942, 25, 6	2.1	0.181210007706	0.857050282269	25
negative regulation of calcium ion-dependent exocytosis(GO:0045955)	16990, 0, 12, 0	0.0	1.0	1.0	12
response to copper ion(GO:0046688)	16990, 802, 41, 2	1.033	0.817990177095	1.0	41
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay(GO:1900151)	16990, 750, 20, 2	2.265	0.422784972832	1.0	20
response to cadmium ion(GO:0046686)	16990, 152, 62, 1	1.803	0.756910761463	1.0	62
response to arsenic-containing substance(GO:0046685)	16990, 530, 28, 1	1.145	0.776380020292	1.0	28
detection of mechanical stimulus involved in sensory perception of sound(GO:0050910)	16990, 152, 12, 1	9.315	0.213243882045	0.884979292528	12
response to organophosphorus(GO:0046683)	16990, 1350, 137, 12	1.102	0.808846028395	1.0	137
estrogen biosynthetic process(GO:0006703)	16990, 0, 13, 0	0.0	1.0	1.0	13
oocyte development(GO:0048599)	16990, 960, 13, 1	1.361	0.626748382367	1.0	13
cellular response to reactive nitrogen species(GO:1902170)	16990, 0, 19, 0	0.0	1.0	1.0	19
C21-steroid hormone biosynthetic process(GO:0006700)	16990, 0, 16, 0	0.0	1.0	1.0	16
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902176)	16990, 422, 19, 1	2.119	0.581161057899	1.0	19
mitotic cell cycle(GO:0000278)	16990, 92, 158, 1	1.169	0.915389838672	1.0	158
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway(GO:1902175)	16990, 422, 27, 1	1.491	0.706424831192	1.0	27
regulation of protein targeting to membrane(GO:0090313)	16990, 313, 36, 3	4.523	0.115731391988	0.760832300847	36
positive regulation of protein deacetylation(GO:0090312)	16990, 999, 21, 2	1.62	0.558614046995	1.0	21
mesenchymal to epithelial transition(GO:0060231)	16990, 1391, 16, 1	0.763	0.777675869114	1.0	16
positive regulation of interleukin-2 biosynthetic process(GO:0045086)	16990, 1862, 13, 3	2.106	0.308671945593	0.956511238346	13
negative regulation of intracellular protein transport(GO:0090317)	16990, 1601, 41, 8	2.071	0.141901026611	0.789241260048	41
positive regulation of intracellular protein transport(GO:0090316)	16990, 313, 143, 4	1.518	0.685106182655	1.0	143
embryonic camera-type eye morphogenesis(GO:0048596)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of protein targeting to membrane(GO:0090314)	16990, 563, 30, 4	4.024	0.0720369388032	0.680445503807	30
regulation of metal ion transport(GO:0010959)	16990, 2, 366, 1	23.21	0.272650689039	0.93881098597	366
positive regulation of protein depolymerization(GO:1901881)	16990, 1657, 19, 4	2.159	0.25420362087	0.92490122268	19
response to lithium ion(GO:0010226)	16990, 1552, 22, 1	0.498	0.894733661056	1.0	22
response to UV-C(GO:0010225)	16990, 1062, 15, 1	1.067	0.703888011804	1.0	15
response to UV-B(GO:0010224)	16990, 1710, 18, 2	1.104	0.690683739241	1.0	18
negative regulation of protein processing(GO:0010955)	16990, 456, 31, 1	1.202	0.77738614057	1.0	31
negative regulation of response to oxidative stress(GO:1902883)	16990, 746, 44, 3	1.553	0.605050006364	1.0	44
base conversion or substitution editing(GO:0016553)	16990, 224, 21, 2	7.224	0.107223817125	0.741015172948	21
regulation of nitric-oxide synthase activity(GO:0050999)	16990, 742, 44, 4	2.082	0.357408692654	0.981445444369	44
adult behavior(GO:0030534)	16990, 535, 142, 9	2.013	0.197572048119	0.869389221432	142
response to anesthetic(GO:0072347)	16990, 555, 58, 4	2.111	0.372495942676	0.991735191497	58
developmental process involved in reproduction(GO:0003006)	16990, 172, 608, 7	1.137	0.900540719202	1.0	608
positive regulation of immunoglobulin production(GO:0002639)	16990, 1660, 45, 2	0.455	0.977891906993	1.0	45
peptide metabolic process(GO:0006518)	16990, 294, 358, 6	0.969	0.950631576449	1.0	358
protein N-linked glycosylation(GO:0006487)	16990, 205, 57, 1	1.454	0.801106094558	1.0	57
male genitalia development(GO:0030539)	16990, 1901, 18, 3	1.49	0.522812713247	1.0	18
regulation of lipid catabolic process(GO:0050994)	16990, 446, 52, 3	2.198	0.429006513885	1.0	52
positive regulation of lipid catabolic process(GO:0050996)	16990, 888, 23, 1	0.832	0.819910853257	1.0	23
blood vessel endothelial cell migration(GO:0043534)	16990, 118, 30, 1	4.799	0.421120714904	1.0	30
inhibition of cysteine-type endopeptidase activity(GO:0097340)	16990, 0, 11, 0	0.0	1.0	1.0	11
response to lipid(GO:0033993)	16990, 16, 739, 2	2.874	0.626975562488	1.0	739
regulation of translation(GO:0006417)	16990, 73, 335, 3	2.084	0.616801088307	1.0	335
regulation of nucleotide metabolic process(GO:0006140)	16990, 1978, 100, 11	0.945	0.911344175218	1.0	100
receptor clustering(GO:0043113)	16990, 116, 45, 4	13.019	0.00193240938707	0.206553092262	45
receptor metabolic process(GO:0043112)	16990, 111, 100, 1	1.531	0.836500959331	1.0	100
translational initiation(GO:0006413)	16990, 445, 139, 2	0.549	0.989731880221	1.0	139
regulation of cellular amino acid metabolic process(GO:0006521)	16990, 0, 17, 0	0.0	1.0	1.0	17
positive regulation of autophagy of mitochondrion(GO:1903599)	16990, 422, 19, 1	2.119	0.581161057899	1.0	19
negative regulation of vascular permeability(GO:0043116)	16990, 1730, 11, 2	1.786	0.438767806832	1.0	11
positive regulation of leukocyte differentiation(GO:1902107)	16990, 412, 144, 3	0.859	0.948253716689	1.0	144
cellular amino acid metabolic process(GO:0006520)	16990, 306, 312, 12	2.135	0.0912714802271	0.708090032084	312
craniofacial suture morphogenesis(GO:0097094)	16990, 1391, 18, 2	1.357	0.610166036839	1.0	18
regulation of cardiac conduction(GO:1903779)	16990, 375, 53, 2	1.71	0.649586604733	1.0	53
long-term memory(GO:0007616)	16990, 30, 33, 1	17.162	0.191168367923	0.868007580214	33
mating behavior(GO:0007617)	16990, 938, 21, 3	2.588	0.264310952829	0.937563188134	21
