Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
hormone metabolic process(GO:0042445)	16990, 1189, 191, 20	1.496	0.253016827277	0.769997352329	191
regulation of insulin secretion(GO:0050796)	16990, 919, 172, 16	1.72	0.154444846559	0.644860861065	172
regulation of hydrogen peroxide metabolic process(GO:0010310)	16990, 955, 19, 2	1.873	0.486025939413	0.960174702581	19
pigment metabolic process(GO:0042440)	16990, 130, 63, 1	2.074	0.720930389443	1.0	63
receptor localization to synapse(GO:0097120)	16990, 756, 34, 7	4.627	0.00394083810037	0.12354938418	34
lymphocyte homeostasis(GO:0002260)	16990, 1730, 49, 4	0.802	0.915376017274	1.0	49
myeloid cell homeostasis(GO:0002262)	16990, 314, 24, 1	2.255	0.587245080306	1.0	24
cell activation involved in immune response(GO:0002263)	16990, 207, 599, 3	0.411	0.999936176836	1.0	599
progesterone metabolic process(GO:0042448)	16990, 1656, 13, 2	1.578	0.504596165659	0.968476938623	13
mitochondrial transmembrane transport(GO:1990542)	16990, 392, 80, 2	1.084	0.861078627789	1.0	80
response to ischemia(GO:0002931)	16990, 1253, 41, 6	1.984	0.255149812256	0.773815004383	41
glandular epithelial cell development(GO:0002068)	16990, 1410, 16, 4	3.012	0.114842999136	0.568892714565	16
transforming growth factor beta receptor signaling pathway(GO:0007179)	16990, 1884, 99, 18	1.64	0.133726026455	0.601855091192	99
regulation of action potential(GO:0098900)	16990, 944, 49, 9	3.306	0.00881805084035	0.182123057504	49
regulation of cardiac muscle cell action potential(GO:0098901)	16990, 45, 28, 2	26.968	0.0136837047921	0.225406233049	28
chondrocyte differentiation(GO:0002062)	16990, 201, 41, 2	4.123	0.270083705937	0.791093028663	41
chondrocyte development(GO:0002063)	16990, 1541, 21, 1	0.525	0.881715271519	1.0	21
regulation of T cell proliferation(GO:0042129)	16990, 138, 154, 1	0.799	0.960310640838	1.0	154
complement receptor mediated signaling pathway(GO:0002430)	16990, 1836, 12, 2	1.542	0.511540754854	0.971360596911	12
columnar/cuboidal epithelial cell development(GO:0002066)	16990, 1410, 30, 6	2.41	0.1262891161	0.586908839074	30
glandular epithelial cell differentiation(GO:0002067)	16990, 717, 22, 1	1.077	0.755659735742	1.0	22
epithelial cell development(GO:0002064)	16990, 166, 118, 4	3.469	0.161656509899	0.655108818088	118
columnar/cuboidal epithelial cell differentiation(GO:0002065)	16990, 65, 47, 1	5.561	0.433376804369	0.931238638712	47
amino acid transport(GO:0006865)	16990, 43, 103, 1	3.836	0.606713544631	1.0	103
cellular response to virus(GO:0098586)	16990, 0, 31, 0	0.0	1.0	1.0	31
vesicle fusion to plasma membrane(GO:0099500)	16990, 833, 14, 1	1.457	0.638146639623	1.0	14
regulation of cardiocyte differentiation(GO:1905207)	16990, 648, 48, 5	2.731	0.148716438522	0.632509759954	48
positive regulation of cardiocyte differentiation(GO:1905209)	16990, 585, 28, 3	3.112	0.213033209873	0.723476952511	28
histone mRNA metabolic process(GO:0008334)	16990, 1069, 29, 1	0.548	0.916650028007	1.0	29
glial cell activation(GO:0061900)	16990, 433, 29, 1	1.353	0.740542776584	1.0	29
extracellular structure organization(GO:0043062)	16990, 211, 367, 15	3.291	0.000940383131004	0.0511782035299	367
regulation of presynaptic cytosolic calcium ion concentration(GO:0099509)	16990, 1283, 17, 3	2.337	0.293453594502	0.813082828085	17
ketone body metabolic process(GO:1902224)	16990, 130, 12, 2	21.782	0.0146426551895	0.233990602863	12
regulation of chondrocyte differentiation(GO:0032330)	16990, 1243, 47, 8	2.327	0.0950667834028	0.536074124463	47
nuclear envelope reassembly(GO:0031468)	16990, 0, 15, 0	0.0	1.0	1.0	15
prostaglandin biosynthetic process(GO:0001516)	16990, 0, 14, 0	0.0	1.0	1.0	14
regulation of short-term neuronal synaptic plasticity(GO:0048172)	16990, 1653, 14, 4	2.937	0.112180194372	0.566220062284	14
response to metal ion(GO:0010038)	16990, 620, 355, 22	1.698	0.0941170926498	0.535450219316	355
RNA methylation(GO:0001510)	16990, 1925, 77, 7	0.802	0.953411146049	1.0	77
aromatic amino acid family catabolic process(GO:0009074)	16990, 328, 28, 1	1.85	0.665909346472	1.0	28
cytoplasmic sequestering of transcription factor(GO:0042994)	16990, 1991, 17, 3	1.506	0.515050653072	0.97267123725	17
response to inorganic substance(GO:0010035)	16990, 620, 505, 30	1.628	0.0637229647105	0.45747382128	505
serine family amino acid biosynthetic process(GO:0009070)	16990, 1878, 21, 3	1.292	0.617790428199	1.0	21
serine family amino acid catabolic process(GO:0009071)	16990, 637, 13, 1	2.052	0.528643891726	0.983295050189	13
aromatic amino acid family metabolic process(GO:0009072)	16990, 620, 39, 2	1.405	0.696850736335	1.0	39
selective autophagy(GO:0061912)	16990, 306, 21, 3	7.932	0.0271688365477	0.322824573186	21
positive regulation of signaling(GO:0023056)	16990, 87, 1721, 18	2.043	0.0355488478789	0.3622668608	1721
cellular response to extracellular stimulus(GO:0031668)	16990, 19, 248, 2	7.211	0.201046249588	0.703808195429	248
peptidyl-serine modification(GO:0018209)	16990, 826, 181, 12	1.364	0.56485545907	0.999584971038	181
peptidyl-proline modification(GO:0018208)	16990, 1468, 54, 3	0.643	0.959482584701	1.0	54
regulation of establishment of planar polarity(GO:0090175)	16990, 1285, 65, 11	2.238	0.0547923780269	0.438884876893	65
negative regulation of signaling(GO:0023057)	16990, 454, 1263, 50	1.482	0.0433682494416	0.386744676996	1263
peptidyl-lysine modification(GO:0018205)	16990, 1017, 272, 17	1.044	0.888865356323	1.0	272
lipopolysaccharide-mediated signaling pathway(GO:0031663)	16990, 167, 33, 1	3.083	0.543120231882	0.988309002851	33
peptidyl-methionine modification(GO:0018206)	16990, 1279, 13, 1	1.022	0.681063578462	1.0	13
regulation of DNA recombination(GO:0000018)	16990, 343, 103, 1	0.481	0.984777795681	1.0	103
regulation of lipopolysaccharide-mediated signaling pathway(GO:0031664)	16990, 1198, 25, 1	0.567	0.898060396783	1.0	25
negative regulation of lipopolysaccharide-mediated signaling pathway(GO:0031665)	16990, 0, 13, 0	0.0	1.0	1.0	13
segment specification(GO:0007379)	16990, 1824, 17, 6	3.288	0.0275299834349	0.324983804503	17
pyrimidine nucleoside monophosphate metabolic process(GO:0009129)	16990, 161, 18, 1	5.863	0.334395391615	0.851367765329	18
hepatocyte differentiation(GO:0070365)	16990, 0, 13, 0	0.0	1.0	1.0	13
fatty acid derivative catabolic process(GO:1901569)	16990, 112, 11, 1	13.791	0.156825364326	0.647537216917	11
non-motile cilium assembly(GO:1905515)	16990, 1438, 44, 6	1.611	0.425089709781	0.92202244484	44
positive regulation of nitric-oxide synthase activity(GO:0051000)	16990, 0, 22, 0	0.0	1.0	1.0	22
macrophage migration(GO:1905517)	16990, 638, 15, 2	3.551	0.239881985175	0.754138789994	15
positive regulation of fertilization(GO:1905516)	16990, 1756, 14, 1	0.691	0.78746387171	1.0	14
regulation of gliogenesis(GO:0014013)	16990, 115, 109, 3	4.066	0.191215302634	0.692579522341	109
embryonic morphogenesis(GO:0048598)	16990, 1410, 400, 53	1.597	0.00631631621603	0.154927650554	400
peptidyl-lysine dimethylation(GO:0018027)	16990, 1689, 12, 3	2.515	0.224337476862	0.733900029153	12
regulation of calcium ion transmembrane transport(GO:1903169)	16990, 98, 140, 3	3.715	0.238716777345	0.752936196084	140
peptidyl-lysine trimethylation(GO:0018023)	16990, 1350, 28, 3	1.348	0.631670211358	1.0	28
peptidyl-lysine methylation(GO:0018022)	16990, 1766, 85, 10	1.132	0.75578481212	1.0	85
positive regulation of protein oligomerization(GO:0032461)	16990, 940, 25, 1	0.723	0.856887101572	1.0	25
ventricular septum development(GO:0003281)	16990, 154, 28, 1	3.94	0.468560456289	0.956205258697	28
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090092)	16990, 595, 223, 19	2.433	0.00409881900982	0.124780502767	223
proteolysis involved in cellular protein catabolic process(GO:0051603)	16990, 68, 550, 3	1.363	0.873448821794	1.0	550
postsynaptic cytoskeleton organization(GO:0099188)	16990, 1323, 11, 3	3.502	0.119212679564	0.577455174927	11
platelet-derived growth factor receptor signaling pathway(GO:0048008)	16990, 124, 32, 1	4.282	0.456375592277	0.947826683442	32
insulin-like growth factor receptor signaling pathway(GO:0048009)	16990, 21, 14, 1	57.789	0.0592816440748	0.450465573459	14
late endosome to vacuole transport(GO:0045324)	16990, 271, 17, 1	3.688	0.419927202445	0.91907857102	17
regulation of morphogenesis of an epithelium(GO:1905330)	16990, 166, 133, 4	3.078	0.217029096793	0.729496824301	133
positive regulation of immunoglobulin secretion(GO:0051024)	16990, 433, 12, 1	3.27	0.402145584386	0.909672755012	12
positive regulation of morphogenesis of an epithelium(GO:1905332)	16990, 66, 33, 1	7.801	0.323690244685	0.839778898024	33
antigen processing and presentation of peptide antigen(GO:0048002)	16990, 258, 134, 3	1.474	0.745898709	1.0	134
cholesterol catabolic process(GO:0006707)	16990, 581, 12, 1	2.437	0.475063100278	0.959856551686	12
mRNA transport(GO:0051028)	16990, 1697, 146, 5	0.343	0.999977686966	1.0	146
ameboidal-type cell migration(GO:0001667)	16990, 1180, 161, 18	1.61	0.182205736282	0.682995473103	161
steroid catabolic process(GO:0006706)	16990, 581, 26, 1	1.125	0.778630718228	1.0	26
ncRNA processing(GO:0034470)	16990, 250, 363, 2	0.374	0.999745837592	1.0	363
cellular macromolecule catabolic process(GO:0044265)	16990, 68, 792, 3	0.946	0.975408831627	1.0	792
cellular carbohydrate metabolic process(GO:0044262)	16990, 29, 164, 1	3.572	0.666858070289	1.0	164
negative regulation of monooxygenase activity(GO:0032769)	16990, 654, 11, 1	2.362	0.481422870907	0.960051413375	11
myeloid cell development(GO:0061515)	16990, 1619, 42, 6	1.499	0.484995183935	0.960174702581	42
glucocorticoid biosynthetic process(GO:0006704)	16990, 1756, 11, 1	0.88	0.702778394387	1.0	11
negative regulation of leukocyte differentiation(GO:1902106)	16990, 621, 96, 6	1.71	0.451392139724	0.9456374476	96
negative regulation of epidermis development(GO:0045683)	16990, 0, 17, 0	0.0	1.0	1.0	17
response to nerve growth factor(GO:1990089)	16990, 418, 46, 8	7.069	0.000135832999413	0.0143684482266	46
regulation of leukocyte mediated cytotoxicity(GO:0001910)	16990, 1963, 77, 7	0.787	0.958869618391	1.0	77
synapse assembly(GO:0007416)	16990, 1229, 69, 13	2.605	0.00896121834792	0.182400599855	69
negative regulation of platelet-derived growth factor receptor signaling pathway(GO:0010642)	16990, 127, 13, 1	10.291	0.203779730603	0.709761407819	13
innate immune response(GO:0045087)	16990, 987, 441, 14	0.546	0.999994208356	1.0	441
positive regulation of T cell mediated cytotoxicity(GO:0001916)	16990, 1655, 26, 4	1.579	0.474941585684	0.959856551686	26
protein oxidation(GO:0018158)	16990, 1894, 13, 1	0.69	0.785777827988	1.0	13
response to cytokine(GO:0034097)	16990, 36, 546, 3	2.593	0.509608135479	0.968476938623	546
camera-type eye morphogenesis(GO:0048593)	16990, 636, 17, 2	3.143	0.292468367442	0.81175582654	17
regulation of natural killer cell activation(GO:0032814)	16990, 532, 32, 1	0.998	0.820662156397	1.0	32
regulation of mast cell activation involved in immune response(GO:0033006)	16990, 36, 33, 1	14.301	0.217951389951	0.730046090294	33
positive regulation of natural killer cell activation(GO:0032816)	16990, 532, 20, 1	1.597	0.653322637749	1.0	20
telomere maintenance via recombination(GO:0000722)	16990, 0, 14, 0	0.0	1.0	1.0	14
polysaccharide biosynthetic process(GO:0000271)	16990, 0, 41, 0	0.0	1.0	1.0	41
regulation of monooxygenase activity(GO:0032768)	16990, 654, 54, 2	0.962	0.867367471489	1.0	54
regulation of T cell mediated cytotoxicity(GO:0001914)	16990, 1655, 33, 5	1.555	0.467346779589	0.955892065369	33
hexose metabolic process(GO:0019318)	16990, 53, 153, 2	4.19	0.35673786822	0.871182456438	153
protein-lipid complex assembly(GO:0065005)	16990, 188, 30, 1	3.012	0.543731212136	0.988309002851	30
positive regulation of myeloid leukocyte mediated immunity(GO:0002888)	16990, 0, 30, 0	0.0	1.0	1.0	30
regulation of immunoglobulin mediated immune response(GO:0002889)	16990, 576, 54, 1	0.546	0.955734804932	1.0	54
adrenergic receptor signaling pathway(GO:0071875)	16990, 67, 23, 1	11.025	0.233731096001	0.748998382256	23
cellular response to epinephrine stimulus(GO:0071872)	16990, 27, 13, 1	48.405	0.064455319736	0.458624390429	13
response to epinephrine(GO:0071871)	16990, 27, 16, 1	39.329	0.08279256632	0.509248393861	16
positive regulation of neuron death(GO:1901216)	16990, 1069, 83, 10	1.915	0.172303232119	0.671075746147	83
regulation of neuron death(GO:1901214)	16990, 1323, 294, 28	1.223	0.57243845506	1.0	294
polysaccharide catabolic process(GO:0000272)	16990, 688, 17, 2	2.905	0.313465319809	0.831184227277	17
cell-cell adhesion via plasma-membrane adhesion molecules(GO:0098742)	16990, 1980, 256, 55	1.844	8.269510997e-05	0.0113646708273	256
female pregnancy(GO:0007565)	16990, 161, 89, 3	3.557	0.235370851215	0.751955116248	89
regulation of myeloid leukocyte mediated immunity(GO:0002886)	16990, 36, 56, 1	8.428	0.354292120689	0.869905615373	56
ovarian follicle development(GO:0001541)	16990, 1924, 37, 6	1.432	0.509425398497	0.968476938623	37
regulation of hydrolase activity(GO:0051336)	16990, 78, 1258, 8	1.385	0.766784297324	1.0	1258
cellular amino acid biosynthetic process(GO:0008652)	16990, 370, 84, 5	2.733	0.177241154762	0.676611074926	84
sex differentiation(GO:0007548)	16990, 693, 18, 3	4.086	0.109984425595	0.565339484431	18
dosage compensation(GO:0007549)	16990, 1697, 19, 1	0.527	0.871981802051	1.0	19
endocytosis(GO:0006897)	16990, 1223, 371, 33	1.236	0.514453196813	0.972349661475	371
regulation of phosphoprotein phosphatase activity(GO:0043666)	16990, 541, 113, 8	2.223	0.156680576452	0.647537216917	113
regulation of lipid transport(GO:0032368)	16990, 84, 105, 2	3.853	0.363927010461	0.874370090069	105
phospholipid biosynthetic process(GO:0008654)	16990, 685, 261, 12	1.14	0.821370624104	1.0	261
intracellular sterol transport(GO:0032366)	16990, 1674, 12, 1	0.846	0.719556116183	1.0	12
intracellular lipid transport(GO:0032365)	16990, 392, 26, 3	5.001	0.0851215786416	0.516311214711	26
proteasomal protein catabolic process(GO:0010498)	16990, 68, 313, 3	2.395	0.526262848067	0.983295050189	313
proteasomal ubiquitin-independent protein catabolic process(GO:0010499)	16990, 0, 23, 0	0.0	1.0	1.0	23
regulation of transferase activity(GO:0051338)	16990, 26, 939, 3	2.088	0.679975739551	1.0	939
regulation of lyase activity(GO:0051339)	16990, 190, 50, 1	1.788	0.734952330562	1.0	50
regulation of DNA-templated transcription, initiation(GO:2000142)	16990, 0, 36, 0	0.0	1.0	1.0	36
regulation of canonical Wnt signaling pathway(GO:0060828)	16990, 1551, 228, 37	1.778	0.00494879878113	0.136871447963	228
cell aggregation(GO:0098743)	16990, 858, 20, 2	1.98	0.470148455963	0.958124465825	20
endocrine hormone secretion(GO:0060986)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of muscle system process(GO:0090257)	16990, 148, 213, 8	4.312	0.00662989299511	0.156322476992	213
regulation of clathrin-dependent endocytosis(GO:2000369)	16990, 1819, 17, 5	2.747	0.0933194945484	0.533729808297	17
regulation of response to nutrient levels(GO:0032107)	16990, 1744, 25, 5	1.948	0.27539693617	0.795113603228	25
negative regulation of response to extracellular stimulus(GO:0032105)	16990, 1121, 15, 3	3.031	0.180414765071	0.680649930048	15
peptidyl-tyrosine autophosphorylation(GO:0038083)	16990, 287, 32, 1	1.85	0.673404077174	1.0	32
positive regulation of response to external stimulus(GO:0032103)	16990, 35, 296, 2	3.28	0.507518725968	0.968476938623	296
chondroitin sulfate biosynthetic process(GO:0030206)	16990, 1791, 26, 4	1.459	0.527985563331	0.983295050189	26
keratinocyte differentiation(GO:0030216)	16990, 619, 72, 2	0.762	0.937953490258	1.0	72
dermatan sulfate metabolic process(GO:0030205)	16990, 596, 13, 2	4.386	0.175136483496	0.674464760301	13
nucleotide phosphorylation(GO:0046939)	16990, 1519, 58, 4	0.771	0.935577146556	1.0	58
chondroitin sulfate metabolic process(GO:0030204)	16990, 1791, 39, 7	1.703	0.318182646655	0.836317458545	39
cell-cell junction assembly(GO:0007043)	16990, 65, 102, 1	2.563	0.714060809341	1.0	102
forebrain cell migration(GO:0021885)	16990, 930, 37, 4	1.975	0.374816127752	0.883709100181	37
forebrain neuron development(GO:0021884)	16990, 1155, 20, 3	2.206	0.327946919511	0.843993944809	20
positive regulation of transcription elongation from RNA polymerase II promoter(GO:0032968)	16990, 0, 18, 0	0.0	1.0	1.0	18
positive regulation of response to oxidative stress(GO:1902884)	16990, 476, 18, 1	1.983	0.584120260827	1.0	18
cell cycle(GO:0007049)	16990, 343, 466, 8	0.85	0.984618019676	1.0	466
regulation of double-strand break repair via homologous recombination(GO:0010569)	16990, 343, 46, 1	1.077	0.844889297299	1.0	46
cellular response to ionizing radiation(GO:0071479)	16990, 1130, 69, 6	1.307	0.660645485231	1.0	69
cellular response to radiation(GO:0071478)	16990, 1130, 168, 13	1.163	0.758273766677	1.0	168
regulation of activated T cell proliferation(GO:0046006)	16990, 138, 38, 1	3.24	0.549743874525	0.991476579102	38
regulation of system process(GO:0044057)	16990, 665, 523, 49	2.394	3.97594527208e-07	0.00032586904829	523
negative regulation of glycoprotein biosynthetic process(GO:0010561)	16990, 609, 12, 1	2.325	0.488296984513	0.960789875794	12
positive regulation of multicellular organismal process(GO:0051240)	16990, 654, 1660, 96	1.502	0.000717708652519	0.0426194891187	1660
cellular response to osmotic stress(GO:0071470)	16990, 286, 33, 2	3.6	0.297392202742	0.814932968988	33
regulation of cell cycle process(GO:0010564)	16990, 615, 698, 16	0.633	0.999970578308	1.0	698
regulation of cellular ketone metabolic process(GO:0010565)	16990, 686, 121, 7	1.433	0.601529819127	1.0	121
regulation of ketone biosynthetic process(GO:0010566)	16990, 1656, 14, 3	2.198	0.291578600984	0.811043500407	14
cellular hyperosmotic response(GO:0071474)	16990, 286, 11, 1	5.401	0.296453280306	0.814932968988	11
regulation of cell morphogenesis involved in differentiation(GO:0010769)	16990, 1857, 295, 57	1.768	0.000220180030779	0.0189118919294	295
complement activation, lectin pathway(GO:0001867)	16990, 0, 11, 0	0.0	1.0	1.0	11
peptidyl-threonine dephosphorylation(GO:0035970)	16990, 357, 16, 1	2.974	0.476643985767	0.959856551686	16
regulation of fibroblast migration(GO:0010762)	16990, 573, 30, 3	2.965	0.235652331181	0.752148449224	30
positive regulation of fibroblast migration(GO:0010763)	16990, 573, 11, 2	5.391	0.123655150022	0.583535584647	11
negative regulation of sodium ion transport(GO:0010766)	16990, 403, 18, 3	7.026	0.033763604763	0.35381903902	18
central nervous system neuron differentiation(GO:0021953)	16990, 1195, 79, 9	1.62	0.358051685422	0.871182456438	79
positive regulation of sodium ion transport(GO:0010765)	16990, 1504, 34, 8	2.658	0.0424969034748	0.38471963785	34
regulation of tyrosine phosphorylation of STAT protein(GO:0042509)	16990, 21, 78, 1	10.372	0.333866917172	0.851367765329	78
negative regulation of ryanodine-sensitive calcium-release channel activity(GO:0060315)	16990, 1954, 12, 1	0.725	0.769436559232	1.0	12
negative regulation of transcription elongation from RNA polymerase II promoter(GO:0034244)	16990, 0, 11, 0	0.0	1.0	1.0	11
fluid transport(GO:0042044)	16990, 9, 27, 1	69.918	0.061746166446	0.454032476947	27
regulation of tumor necrosis factor secretion(GO:1904467)	16990, 597, 23, 1	1.237	0.735981686935	1.0	23
regulation of stress-activated protein kinase signaling cascade(GO:0070302)	16990, 323, 229, 8	1.838	0.349907811237	0.863548779912	229
negative regulation of stress-activated protein kinase signaling cascade(GO:0070303)	16990, 323, 44, 5	5.977	0.0089650817989	0.182400599855	44
positive regulation of tumor necrosis factor secretion(GO:1904469)	16990, 597, 15, 1	1.897	0.562174155191	0.998567215216	15
lens fiber cell differentiation(GO:0070306)	16990, 923, 13, 1	1.416	0.620448500688	1.0	13
positive regulation of stress-activated protein kinase signaling cascade(GO:0070304)	16990, 10, 164, 1	10.36	0.389241715816	0.901214248463	164
regulation of cellular amide metabolic process(GO:0034248)	16990, 25, 399, 2	3.407	0.511976289268	0.971360596911	399
positive regulation of ion transport(GO:0043270)	16990, 118, 263, 8	4.38	0.00618527574092	0.154433490936	263
negative regulation of ion transport(GO:0043271)	16990, 140, 142, 8	6.837	0.000306992166375	0.0234386082582	142
anoikis(GO:0043276)	16990, 1159, 11, 1	1.333	0.592279397328	1.0	11
secondary palate development(GO:0062009)	16990, 342, 14, 1	3.548	0.412874451615	0.914183348338	14
retinoic acid metabolic process(GO:0042573)	16990, 1189, 25, 5	2.858	0.100938385272	0.550127737693	25
response to alkaloid(GO:0043279)	16990, 30, 90, 3	18.878	0.00477664320547	0.135950614309	90
cellular response to environmental stimulus(GO:0104004)	16990, 1249, 299, 21	0.955	0.954347484769	1.0	299
pigmentation(GO:0043473)	16990, 894, 36, 4	2.112	0.331144353276	0.847425308681	36
regulation of carbohydrate catabolic process(GO:0043470)	16990, 8, 51, 1	41.642	0.112773143382	0.566220062284	51
L-ascorbic acid metabolic process(GO:0019852)	16990, 476, 11, 1	3.245	0.395269661391	0.90551057037	11
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains(GO:0002460)	16990, 576, 71, 1	0.415	0.983826820027	1.0	71
regulation of cellular response to heat(GO:1900034)	16990, 646, 45, 4	2.338	0.289602387196	0.810637788339	45
regulation of cellular response to hypoxia(GO:1900037)	16990, 646, 12, 2	4.383	0.167923770315	0.662603228233	12
regulation of cation transmembrane transport(GO:1904062)	16990, 737, 306, 24	1.808	0.0376605638832	0.370035156211	306
RNA splicing(GO:0008380)	16990, 250, 356, 6	1.145	0.882069453777	1.0	356
regulation of mitophagy(GO:1901524)	16990, 68, 16, 1	15.616	0.163043006277	0.655108818088	16
negative T cell selection(GO:0043383)	16990, 1223, 12, 2	2.315	0.351045446535	0.86546827157	12
positive regulation of keratinocyte differentiation(GO:0045618)	16990, 0, 15, 0	0.0	1.0	1.0	15
regulation of lymphocyte differentiation(GO:0045619)	16990, 595, 163, 4	0.701	0.984166994531	1.0	163
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus(GO:1901522)	16990, 1822, 21, 5	2.22	0.18829190139	0.687760774776	21
regulation of response to reactive oxygen species(GO:1901031)	16990, 804, 34, 3	1.865	0.476021067235	0.959856551686	34
response to fluid shear stress(GO:0034405)	16990, 478, 33, 2	2.154	0.494991449364	0.960789875794	33
nucleobase-containing small molecule biosynthetic process(GO:0034404)	16990, 905, 139, 12	1.621	0.305748927503	0.822684213332	139
regulation of keratinocyte differentiation(GO:0045616)	16990, 0, 39, 0	0.0	1.0	1.0	39
chromatin organization involved in regulation of transcription(GO:0034401)	16990, 32, 65, 1	8.168	0.37166921448	0.882717618453	65
production of miRNAs involved in gene silencing by miRNA(GO:0035196)	16990, 1769, 15, 4	2.561	0.162036843063	0.655108818088	15
secretory granule organization(GO:0033363)	16990, 105, 33, 2	9.807	0.0780588522765	0.498623186179	33
stabilization of membrane potential(GO:0030322)	16990, 728, 17, 2	2.746	0.330482209646	0.847345111086	17
regulation of lysosomal lumen pH(GO:0035751)	16990, 597, 11, 1	2.587	0.45444697294	0.945863236625	11
lung development(GO:0030324)	16990, 36, 76, 1	6.21	0.449782718269	0.944327749836	76
adrenal gland development(GO:0030325)	16990, 539, 22, 1	1.433	0.698010372106	1.0	22
embryonic limb morphogenesis(GO:0030326)	16990, 201, 81, 2	2.087	0.607221103358	1.0	81
monosaccharide catabolic process(GO:0046365)	16990, 1380, 60, 4	0.821	0.92308613443	1.0	60
sulfur compound transport(GO:0072348)	16990, 17, 42, 1	23.796	0.162485479645	0.655108818088	42
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules(GO:0016339)	16990, 601, 46, 4	2.458	0.266126889403	0.78887401294	46
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules(GO:0016338)	16990, 1742, 21, 2	0.929	0.773342416984	1.0	21
negative regulation of innate immune response(GO:0045824)	16990, 1214, 50, 3	0.84	0.899626135374	1.0	50
leukocyte adhesion to vascular endothelial cell(GO:0061756)	16990, 747, 19, 1	1.197	0.711588490104	1.0	19
pyrimidine-containing compound biosynthetic process(GO:0072528)	16990, 161, 55, 1	1.919	0.727118623786	1.0	55
pyrimidine-containing compound catabolic process(GO:0072529)	16990, 146, 38, 1	3.062	0.566306543943	1.0	38
cellular response to unfolded protein(GO:0034620)	16990, 68, 26, 1	9.61	0.266006382143	0.78887401294	26
cellular protein-containing complex assembly(GO:0034622)	16990, 977, 775, 38	0.853	0.998234920059	1.0	775
seminiferous tubule development(GO:0072520)	16990, 66, 12, 1	21.452	0.12176532997	0.581718071146	12
regulation of T cell cytokine production(GO:0002724)	16990, 1662, 28, 1	0.365	0.951180659373	1.0	28
positive regulation of T cell cytokine production(GO:0002726)	16990, 0, 18, 0	0.0	1.0	1.0	18
cellular protein-containing complex localization(GO:0034629)	16990, 1989, 23, 3	1.114	0.711884410241	1.0	23
arachidonate transport(GO:1903963)	16990, 333, 24, 1	2.126	0.600891927723	1.0	24
negative regulation of anion transmembrane transport(GO:1903960)	16990, 446, 13, 2	5.861	0.120101523878	0.578846021897	13
pyrimidine-containing compound metabolic process(GO:0072527)	16990, 167, 99, 3	3.083	0.305010363643	0.822365386279	99
negative regulation of transcription from RNA polymerase II promoter in response to stress(GO:0097201)	16990, 1610, 12, 1	0.879	0.708154872058	1.0	12
activation of cysteine-type endopeptidase activity(GO:0097202)	16990, 133, 14, 1	9.125	0.22748036458	0.738811987597	14
negative regulation of blood vessel diameter(GO:0097756)	16990, 16, 38, 1	27.944	0.140517356336	0.61822592699	38
regulation of stem cell proliferation(GO:0072091)	16990, 759, 60, 4	1.492	0.614610993955	1.0	60
positive regulation of blood vessel diameter(GO:0097755)	16990, 3, 49, 1	115.578	0.0497802108896	0.413836566973	49
axon ensheathment in central nervous system(GO:0032291)	16990, 317, 13, 3	12.368	0.00748744440066	0.165204621868	13
nerve growth factor signaling pathway(GO:0038180)	16990, 701, 12, 3	6.059	0.0396184284237	0.373152191936	12
tongue development(GO:0043586)	16990, 556, 11, 6	16.668	3.08876936171e-06	0.000931738389385	11
positive regulation of nitric-oxide synthase biosynthetic process(GO:0051770)	16990, 1891, 13, 4	2.765	0.128523964199	0.591013640342	13
neural precursor cell proliferation(GO:0061351)	16990, 1583, 53, 10	2.025	0.109887173855	0.565339484431	53
response to vitamin A(GO:0033189)	16990, 1679, 18, 1	0.562	0.854736472235	1.0	18
positive regulation of mast cell activation involved in immune response(GO:0033008)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of glycoprotein metabolic process(GO:1903019)	16990, 817, 15, 2	2.773	0.311659206353	0.828221426828	15
ciliary basal body-plasma membrane docking(GO:0097711)	16990, 1750, 95, 11	1.124	0.764077591167	1.0	95
negative regulation of macroautophagy(GO:0016242)	16990, 1785, 31, 5	1.535	0.4678962214	0.955892065369	31
skin development(GO:0043588)	16990, 620, 36, 2	1.522	0.656577193683	1.0	36
T cell chemotaxis(GO:0010818)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of T cell chemotaxis(GO:0010819)	16990, 0, 16, 0	0.0	1.0	1.0	16
aldehyde catabolic process(GO:0046185)	16990, 500, 12, 1	2.832	0.435802087488	0.931648018141	12
cytosolic calcium ion transport(GO:0060401)	16990, 27, 82, 2	15.348	0.0491559297098	0.411916414467	82
neuron differentiation(GO:0030182)	16990, 751, 240, 15	1.414	0.465456147481	0.955892065369	240
B cell differentiation(GO:0030183)	16990, 609, 97, 4	1.15	0.820935863091	1.0	97
phenol-containing compound biosynthetic process(GO:0046189)	16990, 1959, 33, 5	1.314	0.602187789099	1.0	33
