Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
ciliary basal body-plasma membrane docking(GO:0097711)	16990, 1742, 95, 9	0.924	0.917040215752	1.0	95
negative regulation of macroautophagy(GO:0016242)	16990, 852, 31, 4	2.573	0.215654246842	0.58753394135	31
skin development(GO:0043588)	16990, 1125, 36, 7	2.937	0.0426337291332	0.263800344983	36
T cell chemotaxis(GO:0010818)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of T cell chemotaxis(GO:0010819)	16990, 452, 16, 3	7.048	0.0326326673813	0.225198178054	16
aldehyde catabolic process(GO:0046185)	16990, 1782, 12, 2	1.589	0.497007177309	0.850135565767	12
cytosolic calcium ion transport(GO:0060401)	16990, 266, 82, 2	1.558	0.735642002528	0.973703366032	82
neuron differentiation(GO:0030182)	16990, 688, 240, 32	3.293	7.10733412702e-08	7.7696084434e-06	240
B cell differentiation(GO:0030183)	16990, 590, 97, 3	0.891	0.922407323551	1.0	97
phenol-containing compound biosynthetic process(GO:0046189)	16990, 307, 33, 1	1.677	0.702448797935	0.958246942163	33
regulation of proteasomal protein catabolic process(GO:0061136)	16990, 29, 180, 1	3.255	0.699580600343	0.957853952259	180
negative regulation of cell-substrate adhesion(GO:0010812)	16990, 1968, 61, 16	2.264	0.00886402101403	0.100899802224	61
purine nucleotide transport(GO:0015865)	16990, 1872, 17, 1	0.534	0.863917442304	1.0	17
regulation of defense response to virus by virus(GO:0050690)	16990, 1278, 29, 3	1.375	0.622183424926	0.921940306907	29
regulation of hormone levels(GO:0010817)	16990, 731, 520, 37	1.654	0.0238348950629	0.18949726488	520
tRNA wobble base modification(GO:0002097)	16990, 0, 22, 0	0.0	1.0	1.0	22
embryonic forelimb morphogenesis(GO:0035115)	16990, 536, 33, 7	6.724	0.000482840615626	0.0119100685188	33
embryonic hindlimb morphogenesis(GO:0035116)	16990, 603, 28, 4	4.025	0.0690702327128	0.348980660462	28
sleep(GO:0030431)	16990, 1277, 11, 1	1.21	0.614120070113	0.917504879449	11
genitalia morphogenesis(GO:0035112)	16990, 106, 14, 1	11.449	0.198435337166	0.567140310376	14
regulation of receptor internalization(GO:0002090)	16990, 10, 54, 1	31.463	0.141636171789	0.484757728173	54
response to cocaine(GO:0042220)	16990, 1389, 33, 4	1.483	0.54730737486	0.881040318969	33
iron ion transmembrane transport(GO:0034755)	16990, 559, 15, 1	2.026	0.545012676327	0.878773893564	15
3'-UTR-mediated mRNA stabilization(GO:0070935)	16990, 467, 19, 1	1.915	0.604753296444	0.910727412616	19
tRNA wobble uridine modification(GO:0002098)	16990, 0, 18, 0	0.0	1.0	1.0	18
lipid homeostasis(GO:0055088)	16990, 277, 126, 4	1.947	0.495883311705	0.850035185067	126
translational elongation(GO:0006414)	16990, 1783, 119, 9	0.721	0.988558709922	1.0	119
carbohydrate metabolic process(GO:0005975)	16990, 1759, 458, 50	1.054	0.855969939328	1.0	458
L-phenylalanine metabolic process(GO:0006558)	16990, 1484, 11, 1	1.041	0.652433792712	0.934297665784	11
positive regulation of calcium ion transport(GO:0051928)	16990, 1550, 117, 18	1.686	0.115371056342	0.445730747794	117
negative regulation of calcium ion transport(GO:0051926)	16990, 6, 59, 1	47.994	0.105705486408	0.425873533076	59
methionine metabolic process(GO:0006555)	16990, 0, 19, 0	0.0	1.0	1.0	19
sulfation(GO:0051923)	16990, 935, 17, 2	2.138	0.420291108158	0.789379238673	17
lysine metabolic process(GO:0006553)	16990, 1369, 11, 1	1.128	0.631148391268	0.92527392929	11
purine nucleobase metabolic process(GO:0006144)	16990, 1056, 22, 2	1.463	0.607991396641	0.914113763899	22
purinergic nucleotide receptor signaling pathway(GO:0035590)	16990, 526, 23, 2	2.809	0.35171316973	0.726068818198	23
tRNA metabolic process(GO:0006399)	16990, 895, 182, 5	0.522	0.998870487154	1.0	182
regulation of protein targeting to mitochondrion(GO:1903214)	16990, 852, 44, 2	0.906	0.863843014453	1.0	44
cartilage morphogenesis(GO:0060536)	16990, 1085, 28, 7	3.915	0.00799182509287	0.0932687286261	28
muscle tissue development(GO:0060537)	16990, 708, 106, 14	3.169	0.00143025902164	0.0272709604584	106
skeletal muscle organ development(GO:0060538)	16990, 401, 16, 3	7.944	0.0247364290276	0.19213645563	16
decidualization(GO:0046697)	16990, 932, 22, 3	2.486	0.287081841512	0.667437085009	22
ethanol oxidation(GO:0006069)	16990, 985, 12, 2	2.875	0.288831566412	0.66920993952	12
positive regulation of nervous system development(GO:0051962)	16990, 603, 510, 54	2.983	2.32006736366e-11	6.19973556622e-09	510
RNA processing(GO:0006396)	16990, 257, 810, 2	0.163	0.999999999055	1.0	810
mRNA processing(GO:0006397)	16990, 404, 425, 4	0.396	0.999974599021	1.0	425
fat-soluble vitamin metabolic process(GO:0006775)	16990, 876, 35, 8	4.433	0.00225994829641	0.0380107924699	35
spliceosomal tri-snRNP complex assembly(GO:0000244)	16990, 0, 12, 0	0.0	1.0	1.0	12
spliceosomal complex assembly(GO:0000245)	16990, 1793, 26, 1	0.364	0.94774490192	1.0	26
anatomical structure homeostasis(GO:0060249)	16990, 1359, 291, 33	1.418	0.179657124239	0.540587079854	291
regulation of systemic arterial blood pressure(GO:0003073)	16990, 1817, 42, 4	0.891	0.86671659149	1.0	42
protein localization to microtubule(GO:0035372)	16990, 1849, 11, 1	0.835	0.719991805989	0.966014110686	11
porphyrin-containing compound metabolic process(GO:0006778)	16990, 1527, 37, 6	1.804	0.314345329492	0.69327602675	37
dsRNA processing(GO:0031050)	16990, 1508, 19, 1	0.593	0.849804497365	1.0	19
cardiovascular system development(GO:0072358)	16990, 1044, 12, 2	2.712	0.308080159158	0.6866846921	12
chromatin remodeling at centromere(GO:0031055)	16990, 1988, 33, 3	0.777	0.891887996146	1.0	33
pre-miRNA processing(GO:0031054)	16990, 1853, 14, 2	1.31	0.597345432	0.906387645975	14
negative regulation of histone modification(GO:0031057)	16990, 529, 41, 2	1.567	0.661229793016	0.940980859291	41
regulation of histone modification(GO:0031056)	16990, 21, 142, 2	11.395	0.0900077455519	0.396301513057	142
regulation of bone mineralization(GO:0030500)	16990, 1686, 69, 12	1.753	0.172737006283	0.533317361136	69
positive regulation of bone mineralization(GO:0030501)	16990, 1686, 36, 11	3.079	0.00338392046573	0.0513459225241	36
negative regulation of smooth muscle contraction(GO:0045986)	16990, 1647, 15, 3	2.063	0.326823993011	0.70516909991	15
tricarboxylic acid metabolic process(GO:0072350)	16990, 0, 38, 0	0.0	1.0	1.0	38
negative regulation of nucleotide metabolic process(GO:0045980)	16990, 1909, 26, 3	1.027	0.760141759356	0.983664746436	26
positive regulation of nucleotide metabolic process(GO:0045981)	16990, 6, 47, 1	60.248	0.083008538259	0.382859013888	47
regulation of pri-miRNA transcription by RNA polymerase II(GO:1902893)	16990, 20, 39, 1	21.782	0.169437208161	0.527067089528	39
negative regulation of heart rate(GO:0010459)	16990, 1202, 11, 1	1.285	0.600238286563	0.908193192315	11
C21-steroid hormone metabolic process(GO:0008207)	16990, 1315, 29, 7	3.119	0.0289898595284	0.210318588735	29
negative regulation by host of viral transcription(GO:0043922)	16990, 322, 12, 1	4.397	0.344555149892	0.71978696861	12
guanosine-containing compound metabolic process(GO:1901068)	16990, 1026, 46, 4	1.44	0.610493620781	0.91507457649	46
regulation of tumor necrosis factor biosynthetic process(GO:0042534)	16990, 1475, 22, 2	1.047	0.737203507993	0.974697326401	22
positive regulation of tumor necrosis factor biosynthetic process(GO:0042535)	16990, 1475, 13, 2	1.772	0.455970883863	0.819895308928	13
benzene-containing compound metabolic process(GO:0042537)	16990, 1977, 23, 6	2.242	0.142897609365	0.486647808634	23
dentate gyrus development(GO:0021542)	16990, 1224, 16, 3	2.603	0.242053244233	0.621498665972	16
negative regulation of tyrosine phosphorylation of STAT protein(GO:0042532)	16990, 277, 11, 1	5.576	0.291590977359	0.671399043128	11
bone resorption(GO:0045453)	16990, 1207, 22, 1	0.64	0.862549511506	1.0	22
modification of morphology or physiology of other organism involved in symbiotic interaction(GO:0051817)	16990, 1912, 106, 15	1.257	0.577864800468	0.892641641535	106
negative regulation of fat cell differentiation(GO:0045599)	16990, 1958, 45, 12	2.314	0.0242639883635	0.189972655438	45
regulation of protein tyrosine kinase activity(GO:0061097)	16990, 285, 88, 7	4.742	0.00599527688768	0.0756884037526	88
chondrocyte morphogenesis involved in endochondral bone morphogenesis(GO:0003414)	16990, 664, 18, 4	5.686	0.0205542885505	0.170753243398	18
disruption of cells of other organism involved in symbiotic interaction(GO:0051818)	16990, 1243, 12, 2	2.278	0.355890701769	0.728354349327	12
cAMP biosynthetic process(GO:0006171)	16990, 1866, 12, 4	3.035	0.0974991571487	0.409845006622	12
regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043122)	16990, 1958, 228, 32	1.218	0.520979419905	0.865419753957	228
positive regulation of I-kappaB kinase/NF-kappaB signaling(GO:0043123)	16990, 1958, 182, 22	1.049	0.851516355821	1.0	182
regulation of sodium ion transmembrane transport(GO:1902305)	16990, 6, 62, 1	45.672	0.111422910643	0.438232941561	62
mesenchymal cell differentiation(GO:0048762)	16990, 214, 82, 4	3.873	0.111972358602	0.438232941561	82
cell-substrate adhesion(GO:0031589)	16990, 948, 149, 12	1.443	0.46546994251	0.827387444003	149
negative regulation of sodium ion transmembrane transport(GO:1902306)	16990, 675, 13, 1	1.936	0.545893825133	0.879648006329	13
sensory perception of smell(GO:0007608)	16990, 271, 139, 2	0.902	0.937630296198	1.0	139
amide biosynthetic process(GO:0043604)	16990, 18, 336, 1	2.809	0.785368211108	0.988144665282	336
hemidesmosome assembly(GO:0031581)	16990, 480, 12, 4	11.799	0.00115063941033	0.0239592015744	12
histone phosphorylation(GO:0016572)	16990, 1623, 29, 2	0.722	0.881120001106	1.0	29
protein import into nucleus(GO:0006606)	16990, 574, 77, 2	0.769	0.939145548533	1.0	77
sensory perception(GO:0007600)	16990, 1102, 546, 51	1.44	0.0568655238858	0.31046897831	546
protein targeting(GO:0006605)	16990, 413, 313, 2	0.263	0.999984586976	1.0	313
establishment of protein localization(GO:0045184)	16990, 26, 1439, 3	1.362	0.911340007108	1.0	1439
maintenance of protein location(GO:0045185)	16990, 640, 104, 6	1.532	0.558892174321	0.883776602587	104
regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter(GO:1900402)	16990, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of flagellated sperm motility(GO:1902093)	16990, 1581, 11, 3	2.931	0.16532794931	0.52283197645	11
regulation of pseudopodium assembly(GO:0031272)	16990, 1247, 14, 2	1.946	0.434512385341	0.804119774152	14
intrinsic apoptotic signaling pathway in response to oxidative stress(GO:0008631)	16990, 1618, 17, 2	1.235	0.637386197246	0.928368028527	17
regulation of glycogen metabolic process(GO:0070873)	16990, 33, 34, 1	15.143	0.210447768239	0.580621798981	34
regulation of cyclase activity(GO:0031279)	16990, 6, 49, 1	57.789	0.0864258933056	0.390405704192	49
positive regulation of glycogen metabolic process(GO:0070875)	16990, 668, 18, 1	1.413	0.661933848391	0.941359487825	18
positive regulation of exosomal secretion(GO:1903543)	16990, 957, 15, 1	1.184	0.687831536509	0.953261168201	15
regulation of establishment of planar polarity involved in neural tube closure(GO:0090178)	16990, 1955, 14, 10	6.208	1.79094403153e-06	0.000113347905154	14
cellular amide metabolic process(GO:0043603)	16990, 18, 600, 1	1.573	0.928375911741	1.0	600
negative regulation of defense response(GO:0031348)	16990, 43, 191, 2	4.137	0.374767027122	0.745196114286	191
transition metal ion homeostasis(GO:0055076)	16990, 81, 130, 3	4.84	0.145583964831	0.489716473257	130
SMAD protein signal transduction(GO:0060395)	16990, 1771, 56, 11	1.884	0.130909684113	0.465971753462	56
growth hormone receptor signaling pathway(GO:0060396)	16990, 90, 19, 1	9.936	0.236179439768	0.61573068037	19
growth hormone receptor signaling pathway via JAK-STAT(GO:0060397)	16990, 90, 13, 1	14.521	0.163785725144	0.521037921921	13
regulation of SMAD protein signal transduction(GO:0060390)	16990, 1488, 21, 5	2.719	0.109618338357	0.435755543384	21
positive regulation of SMAD protein signal transduction(GO:0060391)	16990, 1488, 12, 4	3.806	0.0519046680128	0.293609579212	12
negative regulation of gluconeogenesis(GO:0045721)	16990, 1295, 17, 3	2.315	0.296659893203	0.677556546204	17
positive regulation of protein import(GO:1904591)	16990, 799, 32, 5	3.323	0.0705587060571	0.353199334848	32
regulation of odontogenesis of dentin-containing tooth(GO:0042487)	16990, 1333, 15, 4	3.399	0.0831380965899	0.382859013888	15
regulation of ventricular cardiac muscle cell action potential(GO:0098911)	16990, 1084, 15, 3	3.135	0.16895087046	0.526983453203	15
regulation of synaptic plasticity(GO:0048167)	16990, 689, 177, 17	2.368	0.00924319790805	0.102676250967	177
negative regulation of CD4-positive, alpha-beta T cell differentiation(GO:0043371)	16990, 611, 20, 2	2.781	0.342133121449	0.717063317722	20
epithelial cell maturation(GO:0002070)	16990, 1945, 15, 3	1.747	0.418611751536	0.787763116154	15
phospholipid efflux(GO:0033700)	16990, 571, 12, 1	2.48	0.470253188521	0.830736025015	12
mRNA cis splicing, via spliceosome(GO:0045292)	16990, 1251, 27, 2	1.006	0.783566988403	0.987931117751	27
regulation of autophagy of mitochondrion(GO:1903146)	16990, 92, 40, 1	4.617	0.464200368356	0.826046530445	40
osteoblast development(GO:0002076)	16990, 119, 18, 1	7.932	0.271610712011	0.650039670532	18
regulation of cell morphogenesis(GO:0022604)	16990, 1714, 475, 89	1.857	1.50842272848e-07	1.51156527583e-05	475
positive regulation of peptidase activity(GO:0010952)	16990, 37, 180, 3	7.653	0.0543616722928	0.300206249975	180
digestive system process(GO:0022600)	16990, 726, 70, 5	1.672	0.493012359006	0.84853039778	70
regulation of nucleobase-containing compound transport(GO:0032239)	16990, 0, 16, 0	0.0	1.0	1.0	16
ovulation cycle process(GO:0022602)	16990, 710, 44, 6	3.263	0.0507132775015	0.291511609441	44
regulation of anatomical structure morphogenesis(GO:0022603)	16990, 1638, 999, 164	1.703	1.33928538289e-10	2.68415112154e-08	999
regulation of cellular response to vascular endothelial growth factor stimulus(GO:1902547)	16990, 1970, 18, 6	2.875	0.0509763160784	0.29195658035	18
4-hydroxyproline metabolic process(GO:0019471)	16990, 1651, 15, 1	0.686	0.793957192266	0.990131044619	15
regulation of cellular response to insulin stimulus(GO:1900076)	16990, 270, 67, 1	0.939	0.900048348779	1.0	67
regulation of DNA binding(GO:0051101)	16990, 276, 124, 8	3.971	0.00890335826421	0.101002719931	124
negative regulation of binding(GO:0051100)	16990, 37, 163, 2	5.634	0.255552125117	0.633341308995	163
DNA replication(GO:0006260)	16990, 1161, 152, 9	0.866	0.960717910664	1.0	152
cellular amino acid catabolic process(GO:0009063)	16990, 6, 117, 1	24.202	0.20885514137	0.579350190305	117
lipoprotein localization(GO:0044872)	16990, 573, 21, 1	1.412	0.689475929584	0.953530540914	21
mitochondrial protein processing(GO:0034982)	16990, 0, 11, 0	0.0	1.0	1.0	11
aerobic respiration(GO:0009060)	16990, 0, 36, 0	0.0	1.0	1.0	36
aspartate family amino acid biosynthetic process(GO:0009067)	16990, 1651, 22, 2	0.936	0.774989013814	0.984920738314	22
aspartate family amino acid metabolic process(GO:0009066)	16990, 1651, 53, 6	1.165	0.727863129117	0.969006822876	53
glutamine family amino acid catabolic process(GO:0009065)	16990, 6, 26, 1	108.91	0.0428687637294	0.263884103688	26
glutamine family amino acid metabolic process(GO:0009064)	16990, 6, 73, 1	38.79	0.131650045413	0.466988730409	73
regulation of amyloid precursor protein biosynthetic process(GO:0042984)	16990, 1590, 11, 3	2.914	0.167137593107	0.526463759884	11
serine family amino acid metabolic process(GO:0009069)	16990, 357, 45, 1	1.058	0.848715396009	1.0	45
aspartate family amino acid catabolic process(GO:0009068)	16990, 1651, 20, 2	1.029	0.729399849198	0.970247033917	20
regulation of long-term neuronal synaptic plasticity(GO:0048169)	16990, 1781, 26, 6	2.201	0.158049487868	0.510469726978	26
regulation of neuronal synaptic plasticity(GO:0048168)	16990, 1781, 51, 11	2.058	0.0789287885748	0.374405791957	51
amyloid precursor protein metabolic process(GO:0042982)	16990, 310, 17, 2	6.448	0.116803127593	0.447537677346	17
peptidyl-L-cysteine S-palmitoylation(GO:0018230)	16990, 1769, 22, 1	0.437	0.914977024687	1.0	22
positive regulation of gliogenesis(GO:0014015)	16990, 1958, 64, 12	1.627	0.237615230396	0.61713182835	64
T cell selection(GO:0045058)	16990, 676, 26, 3	2.9	0.237011121829	0.616689980274	26
negative regulation of cell killing(GO:0031342)	16990, 1792, 20, 4	1.896	0.331039532333	0.708336190561	20
cochlea development(GO:0090102)	16990, 1638, 28, 5	1.852	0.320539497761	0.698939054715	28
cochlea morphogenesis(GO:0090103)	16990, 1046, 24, 7	4.737	0.00254753539606	0.0411196149499	24
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090100)	16990, 1748, 100, 15	1.458	0.33898969616	0.714522540986	100
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090101)	16990, 1719, 112, 28	2.471	6.29346151587e-05	0.00246110161718	112
cellular response to nutrient(GO:0031670)	16990, 788, 58, 6	2.23	0.20689884788	0.576917946843	58
transcytosis(GO:0045056)	16990, 0, 18, 0	0.0	1.0	1.0	18
response to endogenous stimulus(GO:0009719)	16990, 384, 1013, 40	1.747	0.00729404441899	0.0877492171662	1013
regulation of macrophage migration(GO:1905521)	16990, 1722, 32, 1	0.308	0.971129976357	1.0	32
positive regulation of macrophage migration(GO:1905523)	16990, 1722, 17, 1	0.58	0.843683592617	1.0	17
peptide secretion(GO:0002790)	16990, 726, 166, 11	1.551	0.405933420891	0.776666569009	166
negative regulation of myeloid leukocyte differentiation(GO:0002762)	16990, 114, 47, 1	3.171	0.576923139233	0.892628419308	47
regulation of dopamine receptor signaling pathway(GO:0060159)	16990, 852, 11, 2	3.626	0.210510036757	0.580621798981	11
negative regulation of cardiac muscle tissue development(GO:0055026)	16990, 1944, 30, 7	2.039	0.167706378044	0.526463759884	30
hyaluronan metabolic process(GO:0030212)	16990, 1374, 31, 7	2.792	0.0490421792912	0.285584603378	31
positive regulation of cardiac muscle tissue development(GO:0055025)	16990, 10, 44, 1	38.614	0.114986635821	0.445318613765	44
hormone biosynthetic process(GO:0042446)	16990, 1315, 61, 9	1.906	0.187797537983	0.550633179674	61
regulation of excitatory synapse assembly(GO:1904889)	16990, 643, 14, 4	7.549	0.00656083497376	0.0818096238725	14
positive regulation of multi-organism process(GO:0043902)	16990, 778, 160, 13	1.774	0.188365209417	0.550782612181	160
regulation of symbiosis, encompassing mutualism through parasitism(GO:0043903)	16990, 102, 200, 2	1.666	0.781781182741	0.987302819876	200
regulation of multi-organism process(GO:0043900)	16990, 728, 371, 22	1.384	0.398027642996	0.767990168607	371
negative regulation of amyloid-beta formation(GO:1902430)	16990, 39, 11, 1	39.604	0.0728703560528	0.360603305159	11
cellular respiration(GO:0045333)	16990, 1113, 55, 1	0.278	0.992454103065	1.0	55
complement activation, alternative pathway(GO:0006957)	16990, 0, 13, 0	0.0	1.0	1.0	13
cellular glucose homeostasis(GO:0001678)	16990, 782, 79, 8	2.2	0.145678059685	0.489716473257	79
immune response(GO:0006955)	16990, 43, 927, 4	1.705	0.735124846496	0.97355465629	927
long-chain fatty acid metabolic process(GO:0001676)	16990, 623, 108, 5	1.263	0.754297727539	0.979263716454	108
cellular response to biotic stimulus(GO:0071216)	16990, 406, 185, 5	1.131	0.86191401278	1.0	185
ephrin receptor signaling pathway(GO:0048013)	16990, 981, 79, 10	2.192	0.0888645354384	0.394315881419	79
acrosome assembly(GO:0001675)	16990, 1638, 15, 3	2.074	0.324470884107	0.703786382183	15
regulation of peptidyl-threonine phosphorylation(GO:0010799)	16990, 1970, 43, 12	2.407	0.0183077189211	0.156787595306	43
inositol phosphate-mediated signaling(GO:0048016)	16990, 1222, 24, 1	0.579	0.888989467447	1.0	24
cellular carbohydrate catabolic process(GO:0044275)	16990, 393, 33, 1	1.31	0.769375501864	0.984763587519	33
sensory organ development(GO:0007423)	16990, 719, 118, 20	4.005	1.7555978991e-06	0.000112592345262	118
regulation of proton transport(GO:0010155)	16990, 1539, 18, 1	0.613	0.837095679504	1.0	18
brain development(GO:0007420)	16990, 560, 205, 13	1.924	0.12845970085	0.463186777427	205
sulfur compound catabolic process(GO:0044273)	16990, 1951, 56, 8	1.244	0.640789457286	0.929072225785	56
peripheral nervous system development(GO:0007422)	16990, 711, 25, 7	6.691	0.000382646053693	0.0103984605552	25
DNA catabolic process, endonucleolytic(GO:0000737)	16990, 2, 24, 1	353.958	0.0152355453262	0.142021265541	24
response to increased oxygen levels(GO:0036296)	16990, 277, 26, 3	7.077	0.0396740017614	0.251425492058	26
interstrand cross-link repair(GO:0036297)	16990, 648, 49, 3	1.605	0.597950049642	0.906484303014	49
NLS-bearing protein import into nucleus(GO:0006607)	16990, 1912, 22, 1	0.404	0.928317121457	1.0	22
cellular response to increased oxygen levels(GO:0036295)	16990, 277, 14, 1	4.381	0.369273060674	0.738576726377	14
regulation of cell-cell adhesion mediated by cadherin(GO:2000047)	16990, 87, 16, 2	24.411	0.0135918673726	0.132341866523	16
monovalent inorganic cation transport(GO:0015672)	16990, 178, 387, 5	1.233	0.857662427873	1.0	387
NADP metabolic process(GO:0006739)	16990, 1472, 29, 6	2.388	0.128338996884	0.463098705935	29
cytoplasmic pattern recognition receptor signaling pathway(GO:0002753)	16990, 1055, 35, 2	0.92	0.838343931003	1.0	35
extracellular matrix assembly(GO:0085029)	16990, 1252, 17, 7	5.588	0.000650706644704	0.015494549312	17
cranial nerve development(GO:0021545)	16990, 897, 24, 5	3.946	0.0344646835069	0.233157704175	24
trans-synaptic signaling(GO:0099537)	16990, 819, 327, 34	2.157	0.00036219976864	0.0100704097524	327
positive regulation of monooxygenase activity(GO:0032770)	16990, 1958, 28, 5	1.55	0.453937511334	0.817461411275	28
response to stimulus involved in regulation of muscle adaptation(GO:0014874)	16990, 1909, 15, 1	0.593	0.833410245848	1.0	15
positive regulation of cell cycle arrest(GO:0071158)	16990, 376, 80, 3	1.694	0.618862239357	0.920868095494	80
RNA biosynthetic process(GO:0032774)	16990, 1248, 628, 44	0.954	0.977553453925	1.0	628
receptor catabolic process(GO:0032801)	16990, 799, 26, 3	2.454	0.30384234745	0.682616390115	26
xenobiotic glucuronidation(GO:0052697)	16990, 390, 11, 1	3.96	0.351507019835	0.725954815546	11
response to epidermal growth factor(GO:0070849)	16990, 21, 47, 1	17.214	0.210707012486	0.580621798981	47
response to growth factor(GO:0070848)	16990, 1750, 295, 56	1.843	8.27364606424e-05	0.00308497965651	295
regulation of nuclear-transcribed mRNA poly(A) tail shortening(GO:0060211)	16990, 1107, 14, 1	1.096	0.682472665183	0.949304083149	14
cellular lipid catabolic process(GO:0044242)	16990, 849, 186, 10	1.076	0.861249933531	1.0	186
oxygen transport(GO:0015671)	16990, 73, 14, 1	16.624	0.151993071564	0.500059284696	14
inositol lipid-mediated signaling(GO:0048017)	16990, 415, 73, 5	2.804	0.157508985721	0.510336065446	73
epithelial cell morphogenesis(GO:0003382)	16990, 730, 32, 4	2.909	0.164223234049	0.521101517208	32
tissue homeostasis(GO:0001894)	16990, 1464, 149, 21	1.636	0.109156651973	0.435341324463	149
response to mechanical stimulus(GO:0009612)	16990, 92, 192, 5	4.809	0.033900817097	0.230640636827	192
nucleobase-containing small molecule catabolic process(GO:0034656)	16990, 1060, 50, 5	1.603	0.491112943524	0.848510509464	50
positive regulation of immunoglobulin mediated immune response(GO:0002891)	16990, 1958, 39, 5	1.112	0.742385003469	0.976926256888	39
negative regulation of immunoglobulin mediated immune response(GO:0002890)	16990, 590, 11, 1	2.618	0.451054323479	0.814260226161	11
keratinocyte proliferation(GO:0043616)	16990, 1383, 11, 5	5.584	0.00452747135366	0.0627583204931	11
positive regulation of heart contraction(GO:0045823)	16990, 1852, 36, 7	1.784	0.272362395582	0.650452038096	36
extrinsic apoptotic signaling pathway via death domain receptors(GO:0008625)	16990, 518, 33, 2	1.988	0.529218004469	0.869972180963	33
cellular response to leukemia inhibitory factor(GO:1990830)	16990, 357, 96, 7	3.47	0.0291927736619	0.211442367285	96
response to muscle activity(GO:0014850)	16990, 1945, 24, 6	2.184	0.157976223807	0.510469726978	24
formation of primary germ layer(GO:0001704)	16990, 1719, 44, 8	1.797	0.245683186983	0.62262177523	44
negative regulation of cholesterol transport(GO:0032375)	16990, 1607, 12, 1	0.881	0.70762043874	0.961058773292	12
response to iron ion(GO:0010039)	16990, 81, 31, 1	6.766	0.351186543718	0.725604499692	31
cell fate specification(GO:0001708)	16990, 502, 64, 11	5.817	2.79795373569e-05	0.00119098738661	64
positive regulation of cholesterol transport(GO:0032376)	16990, 571, 23, 1	1.294	0.727843260305	0.969006822876	23
positive regulation of lipid transport(GO:0032370)	16990, 81, 60, 2	6.992	0.151324240334	0.498882519539	60
regulation of transcription from RNA polymerase II promoter in response to oxidative stress(GO:0043619)	16990, 1945, 11, 3	2.382	0.243989581227	0.621759045168	11
histone lysine methylation(GO:0034968)	16990, 522, 70, 2	0.93	0.893284971039	1.0	70
regulation of neural precursor cell proliferation(GO:2000177)	16990, 852, 80, 16	3.988	2.31826301821e-05	0.00100787540306	80
negative regulation of dendrite development(GO:2000171)	16990, 521, 26, 4	5.017	0.0371906113849	0.243682474759	26
regulation of smooth muscle cell migration(GO:0014910)	16990, 391, 59, 5	3.682	0.0648266672672	0.338442809367	59
fatty acid catabolic process(GO:0009062)	16990, 700, 89, 1	0.273	0.997245703811	1.0	89
negative regulation of neural precursor cell proliferation(GO:2000178)	16990, 847, 21, 6	5.731	0.00234896447522	0.03869355865	21
positive regulation of neural precursor cell proliferation(GO:2000179)	16990, 180, 49, 5	9.632	0.00134649133539	0.0266527708774	49
necrotic cell death(GO:0070265)	16990, 393, 23, 2	3.759	0.255708993787	0.633347198823	23
negative regulation of protein localization to nucleus(GO:1900181)	16990, 573, 27, 4	4.393	0.0538016652278	0.29779747957	27
necroptotic process(GO:0070266)	16990, 393, 19, 1	2.275	0.55888557047	0.883776602587	19
potassium ion export across plasma membrane(GO:0097623)	16990, 0, 15, 0	0.0	1.0	1.0	15
myotube differentiation(GO:0014902)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of actin filament-based process(GO:0032970)	16990, 1624, 368, 51	1.45	0.0436938027587	0.266034419328	368
pyroptosis(GO:0070269)	16990, 722, 11, 3	6.418	0.0329382767	0.226878355205	11
cornification(GO:0070268)	16990, 1713, 112, 57	5.048	3.44902084341e-26	1.65897902568e-22	112
myotube cell development(GO:0014904)	16990, 673, 27, 4	3.74	0.0833421231446	0.382859013888	27
positive regulation of endothelial cell apoptotic process(GO:2000353)	16990, 1896, 19, 2	0.943	0.762434264492	0.983784628319	19
mitochondrial respiratory chain complex I assembly(GO:0032981)	16990, 1342, 58, 4	0.873	0.90144871848	1.0	58
regulation of vacuole organization(GO:0044088)	16990, 1462, 40, 5	1.453	0.542340121207	0.875975816994	40
defense response to virus(GO:0051607)	16990, 92, 190, 2	1.944	0.713759151642	0.963731145033	190
protein complex oligomerization(GO:0051259)	16990, 293, 500, 11	1.276	0.750005676765	0.979115746532	500
regulation of respiratory system process(GO:0044065)	16990, 1450, 16, 4	2.929	0.122208055949	0.455084477506	16
sister chromatid segregation(GO:0000819)	16990, 1791, 34, 1	0.279	0.979222909876	1.0	34
regulation of excretion(GO:0044062)	16990, 0, 24, 0	0.0	1.0	1.0	24
positive regulation of lymphocyte activation(GO:0051251)	16990, 819, 264, 19	1.493	0.295912888739	0.676814548186	264
cellular response to organic cyclic compound(GO:0071407)	16990, 1051, 360, 32	1.437	0.183635915878	0.545045463671	360
