Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
regulation of cellular amino acid metabolic process(GO:0006521)	16990, 895, 17, 2	2.233	0.402709600372	0.978747032747	17
positive regulation of autophagy of mitochondrion(GO:1903599)	16990, 1031, 19, 1	0.867	0.793833204586	1.0	19
negative regulation of vascular permeability(GO:0043116)	16990, 964, 11, 3	4.807	0.0633744022399	0.552229845605	11
positive regulation of leukocyte differentiation(GO:1902107)	16990, 12, 144, 1	9.832	0.39223828749	0.970008309936	144
cellular amino acid metabolic process(GO:0006520)	16990, 683, 312, 24	1.914	0.0204179647405	0.333067324307	312
craniofacial suture morphogenesis(GO:0097094)	16990, 762, 18, 3	3.716	0.133678936921	0.720429870316	18
regulation of cardiac conduction(GO:1903779)	16990, 92, 53, 1	3.484	0.564924168046	1.0	53
long-term memory(GO:0007616)	16990, 653, 33, 1	0.788	0.872358538974	1.0	33
mating behavior(GO:0007617)	16990, 971, 21, 3	2.5	0.277411932067	0.881924251977	21
learning(GO:0007612)	16990, 653, 142, 7	1.283	0.72361632841	1.0	142
memory(GO:0007613)	16990, 1532, 113, 10	0.981	0.895501276308	1.0	113
behavior(GO:0007610)	16990, 653, 555, 20	0.938	0.974917235169	1.0	555
RNA modification(GO:0009451)	16990, 28, 159, 1	3.816	0.646722146406	1.0	159
mRNA transcription(GO:0009299)	16990, 1776, 25, 2	0.765	0.852633768804	1.0	25
arginine metabolic process(GO:0006525)	16990, 683, 17, 6	8.78	0.000221080140199	0.0198139921814	17
regulation of glutamate receptor signaling pathway(GO:1900449)	16990, 434, 48, 2	1.631	0.661626274791	1.0	48
C-terminal protein amino acid modification(GO:0018410)	16990, 1849, 16, 1	0.574	0.843584329453	1.0	16
ribosomal small subunit biogenesis(GO:0042274)	16990, 0, 17, 0	0.0	1.0	1.0	17
hormone metabolic process(GO:0042445)	16990, 471, 191, 15	2.833	0.00349138765096	0.126267478204	191
regulation of insulin secretion(GO:0050796)	16990, 447, 172, 15	3.315	0.000668181320664	0.0401744019049	172
regulation of hydrogen peroxide metabolic process(GO:0010310)	16990, 247, 19, 1	3.62	0.436818889956	0.992488833579	19
pigment metabolic process(GO:0042440)	16990, 503, 63, 2	1.072	0.844838788016	1.0	63
receptor localization to synapse(GO:0097120)	16990, 472, 34, 2	2.117	0.506703484271	1.0	34
lymphocyte homeostasis(GO:0002260)	16990, 1962, 49, 8	1.414	0.489319385516	1.0	49
myeloid cell homeostasis(GO:0002262)	16990, 485, 24, 1	1.46	0.700744930364	1.0	24
cell activation involved in immune response(GO:0002263)	16990, 106, 599, 9	2.408	0.115109528602	0.696048976844	599
progesterone metabolic process(GO:0042448)	16990, 793, 13, 1	1.648	0.597984909727	1.0	13
mitochondrial transmembrane transport(GO:1990542)	16990, 761, 80, 7	1.954	0.269752703637	0.875513160927	80
response to ischemia(GO:0002931)	16990, 1309, 41, 4	1.266	0.67987493802	1.0	41
glandular epithelial cell development(GO:0002068)	16990, 3, 16, 1	353.958	0.0130866075241	0.275486264307	16
transforming growth factor beta receptor signaling pathway(GO:0007179)	16990, 1953, 99, 16	1.406	0.37101352042	0.96027512588	99
regulation of action potential(GO:0098900)	16990, 2, 49, 1	173.367	0.0353330708241	0.432442821387	49
regulation of cardiac muscle cell action potential(GO:0098901)	16990, 299, 28, 1	2.029	0.637382469129	1.0	28
chondrocyte differentiation(GO:0002062)	16990, 12, 41, 1	34.533	0.121917571923	0.704388641562	41
chondrocyte development(GO:0002063)	16990, 714, 21, 3	3.399	0.164642582352	0.759218861421	21
regulation of T cell proliferation(GO:0042129)	16990, 1992, 154, 25	1.385	0.279790774194	0.885055113636	154
complement receptor mediated signaling pathway(GO:0002430)	16990, 1937, 12, 2	1.462	0.538948455247	1.0	12
columnar/cuboidal epithelial cell development(GO:0002066)	16990, 3, 30, 1	188.778	0.0283639790143	0.389345945757	30
glandular epithelial cell differentiation(GO:0002067)	16990, 906, 22, 7	5.967	0.000638850409196	0.0390154551969	22
epithelial cell development(GO:0002064)	16990, 3, 118, 1	47.994	0.126654158228	0.709591337211	118
columnar/cuboidal epithelial cell differentiation(GO:0002065)	16990, 194, 47, 6	11.18	0.000143259752453	0.0156608956659	47
amino acid transport(GO:0006865)	16990, 754, 103, 12	2.625	0.0163127056715	0.298342639848	103
cellular response to virus(GO:0098586)	16990, 1637, 31, 1	0.335	0.964037233535	1.0	31
vesicle fusion to plasma membrane(GO:0099500)	16990, 100, 14, 1	12.136	0.19181891824	0.79276129441	14
regulation of cardiocyte differentiation(GO:1905207)	16990, 83, 48, 2	8.529	0.108415059853	0.672005718935	48
positive regulation of cardiocyte differentiation(GO:1905209)	16990, 83, 28, 2	14.621	0.0384490690456	0.445900060891	28
histone mRNA metabolic process(GO:0008334)	16990, 1581, 29, 1	0.371	0.952198561284	1.0	29
glial cell activation(GO:0061900)	16990, 109, 29, 1	5.375	0.391340174029	0.969062646158	29
extracellular structure organization(GO:0043062)	16990, 426, 367, 14	1.521	0.400184023018	0.976603323549	367
regulation of presynaptic cytosolic calcium ion concentration(GO:0099509)	16990, 489, 17, 3	6.131	0.0456566226484	0.484786655494	17
ketone body metabolic process(GO:1902224)	16990, 1372, 12, 2	2.064	0.38855677887	0.968172329722	12
regulation of chondrocyte differentiation(GO:0032330)	16990, 1555, 47, 7	1.627	0.378093759334	0.965879016214	47
nuclear envelope reassembly(GO:0031468)	16990, 1451, 15, 1	0.781	0.7633734298	1.0	15
prostaglandin biosynthetic process(GO:0001516)	16990, 158, 14, 2	15.362	0.0275181511469	0.382623030253	14
regulation of short-term neuronal synaptic plasticity(GO:0048172)	16990, 777, 14, 1	1.562	0.615804528605	1.0	14
response to metal ion(GO:0010038)	16990, 43, 355, 3	3.339	0.333138870648	0.931626725475	355
RNA methylation(GO:0001510)	16990, 1566, 77, 3	0.423	0.996428883676	1.0	77
aromatic amino acid family catabolic process(GO:0009074)	16990, 989, 28, 4	2.454	0.227264898832	0.827359360196	28
cytoplasmic sequestering of transcription factor(GO:0042994)	16990, 1418, 17, 2	1.41	0.585569634472	1.0	17
response to inorganic substance(GO:0010035)	16990, 43, 505, 4	3.13	0.262822274863	0.871624191662	505
serine family amino acid biosynthetic process(GO:0009070)	16990, 1072, 21, 2	1.509	0.590214908473	1.0	21
serine family amino acid catabolic process(GO:0009071)	16990, 1291, 13, 3	3.037	0.169493415407	0.765505472401	13
aromatic amino acid family metabolic process(GO:0009072)	16990, 1570, 39, 8	2.22	0.104335611256	0.663502757399	39
selective autophagy(GO:0061912)	16990, 716, 21, 2	2.26	0.431678735913	0.989734784737	21
positive regulation of signaling(GO:0023056)	16990, 12, 1721, 3	2.468	0.591203537969	1.0	1721
cellular response to extracellular stimulus(GO:0031668)	16990, 165, 248, 5	2.076	0.420837719588	0.984428214528	248
peptidyl-serine modification(GO:0018209)	16990, 1826, 181, 18	0.925	0.953494125112	1.0	181
peptidyl-proline modification(GO:0018208)	16990, 846, 54, 1	0.372	0.982054234882	1.0	54
regulation of establishment of planar polarity(GO:0090175)	16990, 1738, 65, 7	1.053	0.815715746446	1.0	65
negative regulation of signaling(GO:0023057)	16990, 2, 1263, 1	6.726	0.646990041972	1.0	1263
peptidyl-lysine modification(GO:0018205)	16990, 200, 272, 2	0.625	0.991118732185	1.0	272
lipopolysaccharide-mediated signaling pathway(GO:0031663)	16990, 1870, 33, 2	0.551	0.944418965522	1.0	33
peptidyl-methionine modification(GO:0018206)	16990, 1982, 13, 3	1.978	0.342798459566	0.941130474038	13
regulation of DNA recombination(GO:0000018)	16990, 1796, 103, 7	0.643	0.992578709893	1.0	103
regulation of lipopolysaccharide-mediated signaling pathway(GO:0031664)	16990, 1721, 25, 5	1.974	0.266820827433	0.873536201383	25
negative regulation of lipopolysaccharide-mediated signaling pathway(GO:0031665)	16990, 789, 13, 2	3.313	0.243847263526	0.847357318196	13
segment specification(GO:0007379)	16990, 1157, 17, 3	2.591	0.245363860372	0.849138773878	17
pyrimidine nucleoside monophosphate metabolic process(GO:0009129)	16990, 1002, 18, 3	2.826	0.214398984265	0.812482256362	18
hepatocyte differentiation(GO:0070365)	16990, 252, 13, 4	20.745	0.000174239298336	0.0177082839732	13
fatty acid derivative catabolic process(GO:1901569)	16990, 1372, 11, 3	3.377	0.127046283343	0.709591337211	11
non-motile cilium assembly(GO:1905515)	16990, 1824, 44, 3	0.635	0.951685235392	1.0	44
positive regulation of nitric-oxide synthase activity(GO:0051000)	16990, 1772, 22, 4	1.743	0.39145295665	0.969062646158	22
macrophage migration(GO:1905517)	16990, 1833, 15, 3	1.854	0.383328286657	0.965879016214	15
positive regulation of fertilization(GO:1905516)	16990, 416, 14, 1	2.917	0.45019686335	1.0	14
regulation of gliogenesis(GO:0014013)	16990, 1478, 109, 12	1.266	0.620230407019	1.0	109
embryonic morphogenesis(GO:0048598)	16990, 103, 400, 6	2.474	0.234011917926	0.832484846163	400
peptidyl-lysine dimethylation(GO:0018027)	16990, 1523, 12, 1	0.93	0.692656305825	1.0	12
regulation of calcium ion transmembrane transport(GO:1903169)	16990, 2, 140, 1	60.679	0.110145041437	0.676439216265	140
peptidyl-lysine trimethylation(GO:0018023)	16990, 1699, 28, 4	1.429	0.55104685395	1.0	28
peptidyl-lysine methylation(GO:0018022)	16990, 200, 85, 2	1.999	0.630301797612	1.0	85
positive regulation of protein oligomerization(GO:0032461)	16990, 1804, 25, 3	1.13	0.705947920087	1.0	25
ventricular septum development(GO:0003281)	16990, 83, 28, 1	7.311	0.323554823319	0.922761297414	28
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway(GO:0090092)	16990, 497, 223, 9	1.38	0.6388133411	1.0	223
proteolysis involved in cellular protein catabolic process(GO:0051603)	16990, 90, 550, 1	0.343	0.999617982574	1.0	550
postsynaptic cytoskeleton organization(GO:0099188)	16990, 175, 11, 1	8.826	0.219510270348	0.819710919695	11
platelet-derived growth factor receptor signaling pathway(GO:0048008)	16990, 964, 32, 3	1.652	0.533134817537	1.0	32
insulin-like growth factor receptor signaling pathway(GO:0048009)	16990, 0, 14, 0	0.0	1.0	1.0	14
late endosome to vacuole transport(GO:0045324)	16990, 1737, 17, 3	1.726	0.430902690848	0.989734784737	17
regulation of morphogenesis of an epithelium(GO:1905330)	16990, 1524, 133, 19	1.593	0.162374317182	0.759218861421	133
positive regulation of immunoglobulin secretion(GO:0051024)	16990, 1942, 12, 1	0.729	0.767298825958	1.0	12
positive regulation of morphogenesis of an epithelium(GO:1905332)	16990, 807, 33, 5	3.19	0.0811177398074	0.608500521027	33
antigen processing and presentation of peptide antigen(GO:0048002)	16990, 1748, 134, 16	1.161	0.715379739065	1.0	134
cholesterol catabolic process(GO:0006707)	16990, 0, 12, 0	0.0	1.0	1.0	12
mRNA transport(GO:0051028)	16990, 368, 146, 2	0.632	0.982630536605	1.0	146
ameboidal-type cell migration(GO:0001667)	16990, 1776, 161, 21	1.248	0.551444377836	1.0	161
steroid catabolic process(GO:0006706)	16990, 1150, 26, 3	1.705	0.488966631042	1.0	26
ncRNA processing(GO:0034470)	16990, 248, 363, 1	0.189	0.999986000337	1.0	363
cellular macromolecule catabolic process(GO:0044265)	16990, 90, 792, 1	0.238	0.999984253399	1.0	792
cellular carbohydrate metabolic process(GO:0044262)	16990, 1993, 164, 25	1.3	0.415330690353	0.982656478406	164
negative regulation of monooxygenase activity(GO:0032769)	16990, 0, 11, 0	0.0	1.0	1.0	11
myeloid cell development(GO:0061515)	16990, 1765, 42, 5	1.146	0.726466828596	1.0	42
glucocorticoid biosynthetic process(GO:0006704)	16990, 1263, 11, 2	2.446	0.320651128926	0.922761297414	11
negative regulation of leukocyte differentiation(GO:1902106)	16990, 84, 96, 4	8.428	0.010886223185	0.256680066274	96
negative regulation of epidermis development(GO:0045683)	16990, 1084, 17, 4	3.688	0.0693911606609	0.569866934051	17
response to nerve growth factor(GO:1990089)	16990, 1021, 46, 1	0.362	0.978853039103	1.0	46
regulation of leukocyte mediated cytotoxicity(GO:0001910)	16990, 187, 77, 3	3.54	0.228850296227	0.827646560039	77
synapse assembly(GO:0007416)	16990, 1847, 69, 10	1.333	0.541707965168	1.0	69
negative regulation of platelet-derived growth factor receptor signaling pathway(GO:0010642)	16990, 1632, 13, 3	2.402	0.247619478879	0.851753098635	13
innate immune response(GO:0045087)	16990, 119, 441, 7	2.266	0.243496689507	0.847357318196	441
positive regulation of T cell mediated cytotoxicity(GO:0001916)	16990, 1942, 26, 6	2.019	0.206953739549	0.809834124622	26
protein oxidation(GO:0018158)	16990, 1909, 13, 2	1.369	0.573489742391	1.0	13
response to cytokine(GO:0034097)	16990, 230, 546, 14	1.894	0.13990651275	0.729901178039	546
camera-type eye morphogenesis(GO:0048593)	16990, 1963, 17, 1	0.509	0.876192644447	1.0	17
regulation of natural killer cell activation(GO:0032814)	16990, 1942, 32, 3	0.82	0.870764162432	1.0	32
regulation of mast cell activation involved in immune response(GO:0033006)	16990, 1870, 33, 4	1.101	0.739097359032	1.0	33
positive regulation of natural killer cell activation(GO:0032816)	16990, 1942, 20, 3	1.312	0.606865112599	1.0	20
telomere maintenance via recombination(GO:0000722)	16990, 1968, 14, 3	1.85	0.382690653733	0.965879016214	14
polysaccharide biosynthetic process(GO:0000271)	16990, 1209, 41, 3	1.028	0.809300674158	1.0	41
regulation of monooxygenase activity(GO:0032768)	16990, 683, 54, 4	1.843	0.45663852764	1.0	54
regulation of T cell mediated cytotoxicity(GO:0001914)	16990, 1513, 33, 7	2.382	0.0989248631353	0.658582617388	33
hexose metabolic process(GO:0019318)	16990, 1291, 153, 20	1.72	0.0863048677444	0.621847270446	153
protein-lipid complex assembly(GO:0065005)	16990, 258, 30, 2	4.39	0.228754737414	0.827646560039	30
positive regulation of myeloid leukocyte mediated immunity(GO:0002888)	16990, 1942, 30, 1	0.292	0.974025687199	1.0	30
regulation of immunoglobulin mediated immune response(GO:0002889)	16990, 73, 54, 2	8.62	0.110580901264	0.676439216265	54
adrenergic receptor signaling pathway(GO:0071875)	16990, 102, 23, 1	7.242	0.313044912275	0.916924649657	23
cellular response to epinephrine stimulus(GO:0071872)	16990, 107, 13, 1	12.214	0.182443951333	0.786026495499	13
response to epinephrine(GO:0071871)	16990, 107, 16, 1	9.924	0.228631263247	0.827646560039	16
positive regulation of neuron death(GO:1901216)	16990, 1764, 83, 8	0.928	0.906989366038	1.0	83
regulation of neuron death(GO:1901214)	16990, 1764, 294, 30	0.983	0.938144376133	1.0	294
polysaccharide catabolic process(GO:0000272)	16990, 74, 17, 1	13.506	0.18430293919	0.790104400628	17
cell-cell adhesion via plasma-membrane adhesion molecules(GO:0098742)	16990, 1847, 256, 41	1.473	0.0607009692885	0.541636804089	256
female pregnancy(GO:0007565)	16990, 92, 89, 2	4.15	0.322744106369	0.922761297414	89
regulation of myeloid leukocyte mediated immunity(GO:0002886)	16990, 1942, 56, 5	0.781	0.937614349482	1.0	56
ovarian follicle development(GO:0001541)	16990, 128, 37, 1	3.587	0.519780744635	1.0	37
regulation of hydrolase activity(GO:0051336)	16990, 1126, 1258, 97	1.163	0.391672915291	0.969108396372	1258
cellular amino acid biosynthetic process(GO:0008652)	16990, 1137, 84, 11	1.957	0.127173530484	0.709591337211	84
sex differentiation(GO:0007548)	16990, 3, 18, 1	314.63	0.0155607535658	0.296307910158	18
dosage compensation(GO:0007549)	16990, 0, 19, 0	0.0	1.0	1.0	19
endocytosis(GO:0006897)	16990, 875, 371, 29	1.518	0.1295618252	0.711406825583	371
regulation of phosphoprotein phosphatase activity(GO:0043666)	16990, 1814, 113, 16	1.326	0.479244626498	1.0	113
regulation of lipid transport(GO:0032368)	16990, 561, 105, 9	2.596	0.0560184427329	0.520866064445	105
phospholipid biosynthetic process(GO:0008654)	16990, 1581, 261, 38	1.565	0.0355538097747	0.432946392447	261
intracellular sterol transport(GO:0032366)	16990, 0, 12, 0	0.0	1.0	1.0	12
intracellular lipid transport(GO:0032365)	16990, 1044, 26, 3	1.878	0.439646156767	0.993410210662	26
proteasomal protein catabolic process(GO:0010498)	16990, 90, 313, 1	0.603	0.99040446394	1.0	313
proteasomal ubiquitin-independent protein catabolic process(GO:0010499)	16990, 487, 23, 1	1.517	0.687959960513	1.0	23
regulation of transferase activity(GO:0051338)	16990, 1021, 939, 59	1.046	0.895697683432	1.0	939
regulation of lyase activity(GO:0051339)	16990, 958, 50, 6	2.128	0.22732558312	0.827359360196	50
regulation of DNA-templated transcription, initiation(GO:2000142)	16990, 77, 36, 2	12.258	0.0563604085976	0.520866064445	36
regulation of canonical Wnt signaling pathway(GO:0060828)	16990, 1954, 228, 25	0.953	0.949211413519	1.0	228
cell aggregation(GO:0098743)	16990, 807, 20, 2	2.105	0.447809463004	0.999028653566	20
endocrine hormone secretion(GO:0060986)	16990, 694, 11, 1	2.226	0.499859391715	1.0	11
regulation of muscle system process(GO:0090257)	16990, 107, 213, 4	2.982	0.25362009677	0.859238347002	213
regulation of clathrin-dependent endocytosis(GO:2000369)	16990, 1173, 17, 1	0.852	0.769627702764	1.0	17
regulation of response to nutrient levels(GO:0032107)	16990, 1504, 25, 3	1.356	0.613139545873	1.0	25
negative regulation of response to extracellular stimulus(GO:0032105)	16990, 1429, 15, 1	0.793	0.760009215929	1.0	15
peptidyl-tyrosine autophosphorylation(GO:0038083)	16990, 1172, 32, 4	1.812	0.414244804263	0.982656478406	32
positive regulation of response to external stimulus(GO:0032103)	16990, 100, 296, 5	2.87	0.199861326495	0.800866793545	296
chondroitin sulfate biosynthetic process(GO:0030206)	16990, 527, 26, 2	2.48	0.416406547781	0.982986002448	26
keratinocyte differentiation(GO:0030216)	16990, 0, 72, 0	0.0	1.0	1.0	72
dermatan sulfate metabolic process(GO:0030205)	16990, 0, 13, 0	0.0	1.0	1.0	13
nucleotide phosphorylation(GO:0046939)	16990, 127, 58, 1	2.307	0.686616628063	1.0	58
chondroitin sulfate metabolic process(GO:0030204)	16990, 527, 39, 2	1.653	0.630659327858	1.0	39
cell-cell junction assembly(GO:0007043)	16990, 743, 102, 11	2.466	0.034477117889	0.427409631562	102
forebrain cell migration(GO:0021885)	16990, 845, 37, 2	1.087	0.788040538864	1.0	37
forebrain neuron development(GO:0021884)	16990, 0, 20, 0	0.0	1.0	1.0	20
positive regulation of transcription elongation from RNA polymerase II promoter(GO:0032968)	16990, 1751, 18, 1	0.539	0.863808879926	1.0	18
positive regulation of response to oxidative stress(GO:1902884)	16990, 423, 18, 2	4.463	0.190966198121	0.79276129441	18
cell cycle(GO:0007049)	16990, 1318, 466, 32	0.885	0.991568497955	1.0	466
regulation of double-strand break repair via homologous recombination(GO:0010569)	16990, 1796, 46, 5	1.028	0.804923578635	1.0	46
cellular response to ionizing radiation(GO:0071479)	16990, 1676, 69, 3	0.441	0.99478946739	1.0	69
cellular response to radiation(GO:0071478)	16990, 1676, 168, 7	0.422	0.999964305466	1.0	168
regulation of activated T cell proliferation(GO:0046006)	16990, 56, 38, 1	7.984	0.331286093931	0.931015726928	38
regulation of system process(GO:0044057)	16990, 1080, 523, 45	1.354	0.179323891244	0.781226031069	523
negative regulation of glycoprotein biosynthetic process(GO:0010561)	16990, 1350, 12, 3	3.146	0.151732130091	0.751420851808	12
positive regulation of multicellular organismal process(GO:0051240)	16990, 111, 1660, 18	1.66	0.198577084475	0.800866793545	1660
cellular response to osmotic stress(GO:0071470)	16990, 851, 33, 1	0.605	0.912233434503	1.0	33
regulation of cell cycle process(GO:0010564)	16990, 33, 698, 1	0.738	0.991008351966	1.0	698
regulation of cellular ketone metabolic process(GO:0010565)	16990, 322, 121, 6	2.616	0.155280480502	0.75188543655	121
regulation of ketone biosynthetic process(GO:0010566)	16990, 1636, 14, 2	1.484	0.538440764467	1.0	14
cellular hyperosmotic response(GO:0071474)	16990, 851, 11, 1	1.815	0.535271539548	1.0	11
regulation of cell morphogenesis involved in differentiation(GO:0010769)	16990, 68, 295, 2	1.694	0.80170685977	1.0	295
complement activation, lectin pathway(GO:0001867)	16990, 0, 11, 0	0.0	1.0	1.0	11
peptidyl-threonine dephosphorylation(GO:0035970)	16990, 1774, 16, 1	0.599	0.83279145931	1.0	16
regulation of fibroblast migration(GO:0010762)	16990, 1953, 30, 5	1.45	0.513625589177	1.0	30
positive regulation of fibroblast migration(GO:0010763)	16990, 1764, 11, 1	0.876	0.704259117966	1.0	11
negative regulation of sodium ion transport(GO:0010766)	16990, 1760, 18, 1	0.536	0.864942930887	1.0	18
central nervous system neuron differentiation(GO:0021953)	16990, 947, 79, 5	1.135	0.79834711186	1.0	79
positive regulation of sodium ion transport(GO:0010765)	16990, 536, 34, 3	2.797	0.272110880433	0.877391083907	34
regulation of tyrosine phosphorylation of STAT protein(GO:0042509)	16990, 947, 78, 4	0.92	0.900609434842	1.0	78
negative regulation of ryanodine-sensitive calcium-release channel activity(GO:0060315)	16990, 1505, 12, 2	1.882	0.42302875063	0.9852829797	12
negative regulation of transcription elongation from RNA polymerase II promoter(GO:0034244)	16990, 455, 11, 1	3.395	0.384745154899	0.965879016214	11
fluid transport(GO:0042044)	16990, 851, 27, 6	4.437	0.0108047399759	0.256013789576	27
regulation of tumor necrosis factor secretion(GO:1904467)	16990, 1788, 23, 6	2.479	0.10092480191	0.658582617388	23
regulation of stress-activated protein kinase signaling cascade(GO:0070302)	16990, 407, 229, 8	1.458	0.607379487725	1.0	229
negative regulation of stress-activated protein kinase signaling cascade(GO:0070303)	16990, 138, 44, 1	2.798	0.602705545615	1.0	44
positive regulation of tumor necrosis factor secretion(GO:1904469)	16990, 1788, 15, 5	3.167	0.0542557836782	0.514734357973	15
lens fiber cell differentiation(GO:0070306)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of stress-activated protein kinase signaling cascade(GO:0070304)	16990, 476, 164, 8	1.741	0.382044987283	0.965879016214	164
regulation of cellular amide metabolic process(GO:0034248)	16990, 549, 399, 11	0.853	0.985164548283	1.0	399
positive regulation of ion transport(GO:0043270)	16990, 1760, 263, 39	1.431	0.101635293492	0.65926001166	263
negative regulation of ion transport(GO:0043271)	16990, 2, 142, 1	59.824	0.112097162502	0.684247908167	142
anoikis(GO:0043276)	16990, 0, 11, 0	0.0	1.0	1.0	11
secondary palate development(GO:0062009)	16990, 0, 14, 0	0.0	1.0	1.0	14
retinoic acid metabolic process(GO:0042573)	16990, 1936, 25, 6	2.106	0.179966477876	0.781262417495	25
response to alkaloid(GO:0043279)	16990, 36, 90, 2	10.488	0.0916941034827	0.640128646954	90
cellular response to environmental stimulus(GO:0104004)	16990, 92, 299, 1	0.618	0.989180314695	1.0	299
pigmentation(GO:0043473)	16990, 1765, 36, 5	1.337	0.594435676917	1.0	36
regulation of carbohydrate catabolic process(GO:0043470)	16990, 1408, 51, 7	1.656	0.372522412475	0.962833317575	51
L-ascorbic acid metabolic process(GO:0019852)	16990, 423, 11, 1	3.651	0.368503353862	0.95784807531	11
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains(GO:0002460)	16990, 1646, 71, 5	0.727	0.963545792089	1.0	71
regulation of cellular response to heat(GO:1900034)	16990, 1581, 45, 1	0.239	0.991994410938	1.0	45
regulation of cellular response to hypoxia(GO:1900037)	16990, 683, 12, 1	2.073	0.522821923919	1.0	12
regulation of cation transmembrane transport(GO:1904062)	16990, 2, 306, 1	27.761	0.232867216585	0.830312314138	306
RNA splicing(GO:0008380)	16990, 1568, 356, 14	0.426	0.999999979051	1.0	356
regulation of mitophagy(GO:1901524)	16990, 1031, 16, 1	1.03	0.725870092428	1.0	16
negative T cell selection(GO:0043383)	16990, 1586, 12, 3	2.678	0.200459452678	0.800866793545	12
positive regulation of keratinocyte differentiation(GO:0045618)	16990, 0, 15, 0	0.0	1.0	1.0	15
regulation of lymphocyte differentiation(GO:0045619)	16990, 12, 163, 1	8.686	0.430801183589	0.989734784737	163
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus(GO:1901522)	16990, 1392, 21, 1	0.581	0.866675533398	1.0	21
regulation of response to reactive oxygen species(GO:1901031)	16990, 1698, 34, 5	1.471	0.513244072637	1.0	34
response to fluid shear stress(GO:0034405)	16990, 782, 33, 1	0.658	0.90261319689	1.0	33
nucleobase-containing small molecule biosynthetic process(GO:0034404)	16990, 725, 139, 7	1.18	0.791750909048	1.0	139
regulation of keratinocyte differentiation(GO:0045616)	16990, 617, 39, 3	2.118	0.421504557117	0.984496825096	39
chromatin organization involved in regulation of transcription(GO:0034401)	16990, 1246, 65, 3	0.629	0.969476602314	1.0	65
production of miRNAs involved in gene silencing by miRNA(GO:0035196)	16990, 0, 15, 0	0.0	1.0	1.0	15
secretory granule organization(GO:0033363)	16990, 1682, 33, 3	0.918	0.829206518746	1.0	33
stabilization of membrane potential(GO:0030322)	16990, 113, 17, 1	8.844	0.249871969571	0.854206989943	17
regulation of lysosomal lumen pH(GO:0035751)	16990, 1654, 11, 1	0.934	0.683899168759	1.0	11
lung development(GO:0030324)	16990, 148, 76, 1	1.51	0.816361988967	1.0	76
adrenal gland development(GO:0030325)	16990, 1909, 22, 2	0.809	0.828511915379	1.0	22
embryonic limb morphogenesis(GO:0030326)	16990, 617, 81, 3	1.02	0.869300559875	1.0	81
monosaccharide catabolic process(GO:0046365)	16990, 429, 60, 6	3.96	0.0271101661511	0.380174633197	60
sulfur compound transport(GO:0072348)	16990, 864, 42, 9	4.214	0.00166561204858	0.0785450387615	42
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules(GO:0016339)	16990, 51, 46, 1	7.242	0.368602242702	0.95784807531	46
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules(GO:0016338)	16990, 67, 21, 2	24.151	0.0150566976073	0.295602920372	21
negative regulation of innate immune response(GO:0045824)	16990, 1942, 50, 7	1.225	0.661689315591	1.0	50
leukocyte adhesion to vascular endothelial cell(GO:0061756)	16990, 1309, 19, 5	3.416	0.0495444850465	0.497513513724	19
pyrimidine-containing compound biosynthetic process(GO:0072528)	16990, 1373, 55, 8	1.8	0.262542546936	0.871518047456	55
pyrimidine-containing compound catabolic process(GO:0072529)	16990, 645, 38, 4	2.773	0.194595059337	0.79276129441	38
cellular response to unfolded protein(GO:0034620)	16990, 1518, 26, 1	0.43	0.929382295577	1.0	26
cellular protein-containing complex assembly(GO:0034622)	16990, 4, 775, 1	5.481	0.669369242898	1.0	775
seminiferous tubule development(GO:0072520)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of T cell cytokine production(GO:0002724)	16990, 476, 28, 1	1.275	0.749375024321	1.0	28
positive regulation of T cell cytokine production(GO:0002726)	16990, 476, 18, 1	1.983	0.584120260827	1.0	18
cellular protein-containing complex localization(GO:0034629)	16990, 654, 23, 1	1.13	0.753448823327	1.0	23
arachidonate transport(GO:1903963)	16990, 341, 24, 5	10.38	0.000639570820242	0.0390154551969	24
negative regulation of anion transmembrane transport(GO:1903960)	16990, 1760, 13, 1	0.743	0.762962040286	1.0	13
pyrimidine-containing compound metabolic process(GO:0072527)	16990, 1373, 99, 16	2.0	0.0384716268752	0.445900060891	99
negative regulation of transcription from RNA polymerase II promoter in response to stress(GO:0097201)	16990, 0, 12, 0	0.0	1.0	1.0	12
activation of cysteine-type endopeptidase activity(GO:0097202)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of blood vessel diameter(GO:0097756)	16990, 774, 38, 5	2.888	0.117811999276	0.703628728627	38
regulation of stem cell proliferation(GO:0072091)	16990, 1776, 60, 10	1.594	0.31521860043	0.920237342211	60
positive regulation of blood vessel diameter(GO:0097755)	16990, 1021, 49, 7	2.377	0.12083940378	0.704388641562	49
axon ensheathment in central nervous system(GO:0032291)	16990, 154, 13, 1	8.487	0.231979465212	0.82960686072	13
