Sample	Type	Mutation
LP6005935-DNA_B03_vs_LP6005934-DNA_B03	sharedHMDs	3.76143641506093
LP6005935-DNA_B04_vs_LP6005934-DNA_B04	sharedHMDs	2.9220310341568
LP6005935-DNA_C01_vs_LP6005934-DNA_C01	sharedHMDs	54.8354142916504
LP6005935-DNA_C02_vs_LP6005979-DNA_B01	sharedHMDs	4.06860052920882
LP6005935-DNA_C03_vs_LP6005934-DNA_C03	sharedHMDs	0.938704124701936
LP6005935-DNA_C04_vs_LP6005934-DNA_C04	sharedHMDs	4.27911386606017
LP6005935-DNA_D01_vs_LP6005934-DNA_D01	sharedHMDs	3.76673234806348
LP6005935-DNA_D02_vs_LP6005934-DNA_D02	sharedHMDs	3.13386835425879
LP6005935-DNA_E01_vs_LP6005934-DNA_E01	sharedHMDs	3.6330100397491
LP6005935-DNA_E02_vs_LP6005934-DNA_E02	sharedHMDs	2.53410394172004
LP6005935-DNA_E03_vs_LP6005934-DNA_E03	sharedHMDs	2.62545878601402
LP6005935-DNA_F01_vs_LP6005934-DNA_F01	sharedHMDs	1.63379533128659
LP6005935-DNA_F02_vs_LP6005934-DNA_F02	sharedHMDs	6.63183210244288
LP6005935-DNA_F03_vs_LP6005934-DNA_F03	sharedHMDs	19.3698749568256
LP6005935-DNA_G01_vs_LP6005934-DNA_G01	sharedHMDs	3.61712224074145
LP6005935-DNA_G02_vs_LP6005979-DNA_C01	sharedHMDs	3.17755980152983
LP6005935-DNA_G03_vs_LP6005934-DNA_G03	sharedHMDs	1.64173923079041
LP6005935-DNA_H02_vs_LP6005934-DNA_H02	sharedHMDs	2.943214766167
LP6005935-DNA_H03_vs_LP6005934-DNA_H03	sharedHMDs	20.5945594636652
LP6007404-DNA_A01_vs_LP6007403-DNA_A01	sharedHMDs	2.11969718427052
LP6007418-DNA_A02_vs_LP6007417-DNA_A02	sharedHMDs	4.26190208380188
LP6007424-DNA_A01_vs_LP6007423-DNA_A01	sharedHMDs	3.93885017064635
LP6007427-DNA_A01_vs_LP6007426-DNA_A01	sharedHMDs	5.68253611173584
LP6007508-DNA_A01_vs_LP6007507-DNA_A01	sharedHMDs	1.53714455399005
LP6007512-DNA_A01_vs_LP6007511-DNA_A01	sharedHMDs	3.40793288714074
LP6007516-DNA_A01_vs_LP6007515-DNA_A01	sharedHMDs	3.728336833795
LP6007518-DNA_A01_vs_LP6007517-DNA_A01	sharedHMDs	4.41151219112391
LP6007594_vs_LP6007593	sharedHMDs	3.07561309123074
LP6007597_vs_LP6007596	sharedHMDs	6.53120937539443
LP6008031-DNA_A01_vs_LP6008032-DNA_A01	sharedHMDs	4.26190208380188
LP6008031-DNA_A02_vs_LP6008032-DNA_C02	sharedHMDs	5.12646314646812
LP6008031-DNA_A03_vs_LP6008032-DNA_E03	sharedHMDs	1.7900253548618
LP6008031-DNA_A04_vs_LP6008032-DNA_D03	sharedHMDs	2.27725119109638
LP6008031-DNA_B01_vs_LP6008032-DNA_B01	sharedHMDs	1.52655268798495
LP6008031-DNA_B02_vs_LP6008032-DNA_D02	sharedHMDs	2.51027224320856
LP6008031-DNA_B03_vs_LP6008032-DNA_F03	sharedHMDs	1.81518103662391
LP6008031-DNA_C01_vs_LP6008032-DNA_C01	sharedHMDs	3.4807519659258
LP6008031-DNA_C02_vs_LP6008032-DNA_E02	sharedHMDs	2.89290340264278
LP6008031-DNA_C03_vs_LP6008032-DNA_G03	sharedHMDs	0.0317755980152983
LP6008031-DNA_D01_vs_LP6008032-DNA_D01	sharedHMDs	2.06408988774375
LP6008031-DNA_D02_vs_LP6008032-DNA_F02	sharedHMDs	2.63869861852039
LP6008031-DNA_D03_vs_LP6008032-DNA_H03	sharedHMDs	2.81478839085517
LP6008031-DNA_E01_vs_LP6008032-DNA_E01	sharedHMDs	16.1989350715489
LP6008031-DNA_E02_vs_LP6008032-DNA_G02	sharedHMDs	2.94851069916955
LP6008031-DNA_E03_vs_LP6008032-DNA_A04	sharedHMDs	25.4522540102539
LP6008031-DNA_F01_vs_LP6008032-DNA_F01	sharedHMDs	2.15014879903518
LP6008031-DNA_F02_vs_LP6008032-DNA_H02	sharedHMDs	0.891040727678989
LP6008031-DNA_F03_vs_LP6008032-DNA_H01	sharedHMDs	3.59461452548062
LP6008031-DNA_G01_vs_LP6008032-DNA_G01	sharedHMDs	2.1223451507718
LP6008031-DNA_G02_vs_LP6008032-DNA_A03	sharedHMDs	2.32226662161805
LP6008031-DNA_G03_vs_LP6008032-DNA_A02	sharedHMDs	6.45441834685746
LP6008031-DNA_H01_vs_LP6008032-DNA_B02	sharedHMDs	3.00147002919505
LP6008031-DNA_H02_vs_LP6008032-DNA_B03	sharedHMDs	14.1825085808281
LP6008031-DNA_H03_vs_LP6008032-DNA_C03	sharedHMDs	14.7372575628452
LP6008051-DNA_A02_vs_LP6008050-DNA_E01	sharedHMDs	1.92242367992555
LP6008051-DNA_B02_vs_LP6008050-DNA_F01	sharedHMDs	3.09679682324094
LP6008051-DNA_C01_vs_LP6008050-DNA_E02	sharedHMDs	2.70754574755354
LP6008051-DNA_C02_vs_LP6008050-DNA_G01	sharedHMDs	2.41891739891458
LP6008051-DNA_D01_vs_LP6008050-DNA_F02	sharedHMDs	3.16034801927154
LP6008051-DNA_E01_vs_LP6008050-DNA_A01	sharedHMDs	2.49438444420091
LP6008051-DNA_E02_vs_LP6008050-DNA_A02	sharedHMDs	4.21159072027766
LP6008051-DNA_F01_vs_LP6008050-DNA_B01	sharedHMDs	2.27857517434701
LP6008051-DNA_F02_vs_LP6008050-DNA_B02	sharedHMDs	6.26641272526695
LP6008051-DNA_G01_vs_LP6008050-DNA_C01	sharedHMDs	3.0173578282027
LP6008141-DNA_A01_vs_LP6008138-DNA_A01	sharedHMDs	3.13386835425879
LP6008141-DNA_A02_vs_LP6008138-DNA_A02	sharedHMDs	5.27342528728887
LP6008141-DNA_B01_vs_LP6008138-DNA_B01	sharedHMDs	2.04555412223483
LP6008141-DNA_B02_vs_LP6008138-DNA_B02	sharedHMDs	2.64664251802422
LP6008141-DNA_C01_vs_LP6008138-DNA_C01	sharedHMDs	2.17398049754666
LP6008141-DNA_C02_vs_LP6008138-DNA_C02	sharedHMDs	4.18378707201427
LP6008141-DNA_C03_vs_LP6008032-DNA_A03	sharedHMDs	2.32491458811932
LP6008141-DNA_D01_vs_LP6008138-DNA_D01	sharedHMDs	6.54842115765272
LP6008141-DNA_D02_vs_LP6008138-DNA_D02	sharedHMDs	5.41509149510708
LP6008141-DNA_E01_vs_LP6008138-DNA_E01	sharedHMDs	3.1590240360209
LP6008141-DNA_E02_vs_LP6008138-DNA_E02	sharedHMDs	2.87436763713386
LP6008141-DNA_F01_vs_LP6008138-DNA_F01	sharedHMDs	2.51821614271239
LP6008141-DNA_F02_vs_LP6008138-DNA_F02	sharedHMDs	3.53371129595129
LP6008141-DNA_G01_vs_LP6008138-DNA_G01	sharedHMDs	1.93963546218383
LP6008141-DNA_G02_vs_LP6008138-DNA_G02	sharedHMDs	2.97101841443039
LP6008141-DNA_H01_vs_LP6008138-DNA_H01	sharedHMDs	2.53939987472259
LP6008141-DNA_H02_vs_LP6008138-DNA_H02	sharedHMDs	2.42421333191713
LP6008202-DNA_A01_vs_LP6008201-DNA_A01	sharedHMDs	54.4554310987174
LP6008202-DNA_A02_vs_LP6008201-DNA_A02	sharedHMDs	4.47373940390387
LP6008202-DNA_A03_vs_LP6008201-DNA_A03	sharedHMDs	0.905604543436001
LP6008202-DNA_B01_vs_LP6008201-DNA_B01	sharedHMDs	3.88456685737021
LP6008202-DNA_B02_vs_LP6008201-DNA_B02	sharedHMDs	3.21330734929704
LP6008202-DNA_B03_vs_LP6008201-DNA_B03	sharedHMDs	0.213161303352626
LP6008202-DNA_C01_vs_LP6008201-DNA_C01	sharedHMDs	12.9829797557506
LP6008202-DNA_C02_vs_LP6008201-DNA_C02	sharedHMDs	1.58215998451173
LP6008202-DNA_C03_vs_LP6008201-DNA_C03	sharedHMDs	2.34212637037761
LP6008202-DNA_D02_vs_LP6008201-DNA_D02	sharedHMDs	2.74196931207011
LP6008202-DNA_D03_vs_LP6008201-DNA_D03	sharedHMDs	2.28916704035211
LP6008202-DNA_E01_vs_LP6008201-DNA_E01	sharedHMDs	7.18393311795868
LP6008202-DNA_E02_vs_LP6008201-DNA_E02	sharedHMDs	2.15412074878709
LP6008202-DNA_F02_vs_LP6008201-DNA_F02	sharedHMDs	2.37654993489418
LP6008202-DNA_G01_vs_LP6008201-DNA_G01	sharedHMDs	4.31883336357929
LP6008202-DNA_G02_vs_LP6008201-DNA_G02	sharedHMDs	3.11533258874987
LP6008202-DNA_H01_vs_LP6008201-DNA_H01	sharedHMDs	7.99288688409815
LP6008221-DNA_A01_vs_LP6008220-DNA_A01	sharedHMDs	2.04025818923228
LP6008221-DNA_A02_vs_LP6008220-DNA_A02	sharedHMDs	2.59500717124936
LP6008221-DNA_A04_vs_LP6008050-DNA_H01	sharedHMDs	3.8805949076183
LP6008221-DNA_B01_vs_LP6008220-DNA_B01	sharedHMDs	0.398518958441866
LP6008221-DNA_B02_vs_LP6008220-DNA_B02	sharedHMDs	1.82842086913029
LP6008221-DNA_C01_vs_LP6008220-DNA_C01	sharedHMDs	3.64889783875675
LP6008221-DNA_C02_vs_LP6008220-DNA_C02	sharedHMDs	1.15980932755839
LP6008221-DNA_C03_vs_LP6008220-DNA_C03	sharedHMDs	1.73839000808694
LP6008221-DNA_D01_vs_LP6008220-DNA_D01	sharedHMDs	4.6233495112259
LP6008221-DNA_D02_vs_LP6008220-DNA_D02	sharedHMDs	2.68900998204462
LP6008221-DNA_D03_vs_LP6008220-DNA_D03	sharedHMDs	3.33378982510504
LP6008221-DNA_E01_vs_LP6008220-DNA_E01	sharedHMDs	2.78698474259179
LP6008221-DNA_E02_vs_LP6008220-DNA_E02	sharedHMDs	2.18457236355176
LP6008221-DNA_E03_vs_LP6008220-DNA_E03	sharedHMDs	3.46354018366751
LP6008221-DNA_F01_vs_LP6008220-DNA_F01	sharedHMDs	2.30373085610912
LP6008221-DNA_F02_vs_LP6008220-DNA_F02	sharedHMDs	15.5713670107468
LP6008221-DNA_F03_vs_LP6008220-DNA_F03	sharedHMDs	4.25131021779678
LP6008221-DNA_G02_vs_LP6008220-DNA_G02	sharedHMDs	2.86245178787812
LP6008221-DNA_H01_vs_LP6008220-DNA_H01	sharedHMDs	2.70754574755354
LP6008221-DNA_H02_vs_LP6008220-DNA_H02	sharedHMDs	4.17187122275853
LP6008267-DNA_B02_vs_LP6008266-DNA_H01	sharedHMDs	3.954737969654
LP6008267-DNA_D01_vs_LP6008201-DNA_F01	sharedHMDs	2.24944754283299
LP6008267-DNA_D02_vs_LP6008266-DNA_A02	sharedHMDs	6.29554035678097
LP6008267-DNA_E01_vs_LP6008266-DNA_D01	sharedHMDs	2.61354293675828
LP6008267-DNA_F01_vs_LP6008266-DNA_E01	sharedHMDs	2.89687535239469
LP6008267-DNA_G01_vs_LP6008266-DNA_F01	sharedHMDs	3.65286978850866
LP6008267-DNA_H01_vs_LP6008266-DNA_G01	sharedHMDs	2.83994407261728
LP6008269-DNA_A06_vs_LP6008268-DNA_B06	sharedHMDs	1.90785986416853
LP6008269-DNA_A08_vs_LP6008268-DNA_A08	sharedHMDs	2.77639287658669
LP6008269-DNA_A09_vs_LP6008268-DNA_A09	sharedHMDs	2.16206464829092
LP6008269-DNA_A10_vs_LP6008268-DNA_A10	sharedHMDs	2.4692287624388
LP6008269-DNA_B05_vs_LP6008268-DNA_D05	sharedHMDs	2.39905765015502
LP6008269-DNA_B06_vs_LP6008268-DNA_C06	sharedHMDs	4.29632564831845
LP6008269-DNA_B07_vs_LP6008268-DNA_B07	sharedHMDs	2.42553731516777
LP6008269-DNA_B08_vs_LP6008268-DNA_B08	sharedHMDs	1.33589909989316
LP6008269-DNA_B09_vs_LP6008268-DNA_B09	sharedHMDs	2.25209550933426
LP6008269-DNA_B10_vs_LP6008268-DNA_B10	sharedHMDs	3.55886697771341
LP6008269-DNA_C05_vs_LP6008268-DNA_E05	sharedHMDs	2.34080238712697
LP6008269-DNA_C06_vs_LP6008268-DNA_D06	sharedHMDs	3.89383474012467
LP6008269-DNA_C07_vs_LP6008268-DNA_C07	sharedHMDs	3.22787116505405
LP6008269-DNA_C08_vs_LP6008268-DNA_C08	sharedHMDs	3.49928773143472
LP6008269-DNA_C09_vs_LP6008268-DNA_C09	sharedHMDs	2.07732972025012
LP6008269-DNA_C10_vs_LP6008268-DNA_C10	sharedHMDs	1.67219084555507
LP6008269-DNA_D05_vs_LP6008268-DNA_F05	sharedHMDs	17.4752549251634
LP6008269-DNA_D06_vs_LP6008268-DNA_E06	sharedHMDs	1.85622451739367
LP6008269-DNA_D08_vs_LP6008268-DNA_D08	sharedHMDs	5.77521493928046
LP6008269-DNA_D09_vs_LP6008268-DNA_D09	sharedHMDs	331.960996449072
LP6008269-DNA_D10_vs_LP6008268-DNA_D10	sharedHMDs	3.67272953726822
LP6008269-DNA_E01_vs_LP6008268-DNA_E01	sharedHMDs	2.11572523451861
LP6008269-DNA_E06_vs_LP6008268-DNA_F06	sharedHMDs	1.48153725746328
LP6008269-DNA_E07_vs_LP6008268-DNA_E07	sharedHMDs	26.0043550257697
LP6008269-DNA_E08_vs_LP6008268-DNA_E08	sharedHMDs	2.51821614271239
LP6008269-DNA_E09_vs_LP6008268-DNA_E09	sharedHMDs	1.41004216192886
LP6008269-DNA_E10_vs_LP6008268-DNA_E10	sharedHMDs	3.169615902026
LP6008269-DNA_F06_vs_LP6008268-DNA_G06	sharedHMDs	1.83504078538347
LP6008269-DNA_F07_vs_LP6008268-DNA_F07	sharedHMDs	1.19688085857623
LP6008269-DNA_F08_vs_LP6008268-DNA_F08	sharedHMDs	2.77506889333605
LP6008269-DNA_F09_vs_LP6008268-DNA_F09	sharedHMDs	2.15412074878709
LP6008269-DNA_G06_vs_LP6008268-DNA_H06	sharedHMDs	3.47545603292325
LP6008269-DNA_G07_vs_LP6008268-DNA_G07	sharedHMDs	1.26043205460683
LP6008269-DNA_G08_vs_LP6008268-DNA_G08	sharedHMDs	2.09321751925777
LP6008269-DNA_H05_vs_LP6008268-DNA_A06	sharedHMDs	3.69258928602779
LP6008269-DNA_H06_vs_LP6008268-DNA_A07	sharedHMDs	2.97763833068357
LP6008269-DNA_H07_vs_LP6008268-DNA_H07	sharedHMDs	1.81650501987455
LP6008269-DNA_H09_vs_LP6008268-DNA_H09	sharedHMDs	8.95277474081029
LP6008280-DNA_A01_vs_LP6008264-DNA_A01	sharedHMDs	2.64267056827231
LP6008280-DNA_A03_vs_LP6008264-DNA_A03	sharedHMDs	3.45692026741432
LP6008280-DNA_B01_vs_LP6008264-DNA_B01	sharedHMDs	17.1032156317343
LP6008280-DNA_B02_vs_LP6008264-DNA_B02	sharedHMDs	1.80194120411754
LP6008280-DNA_B03_vs_LP6008264-DNA_B03	sharedHMDs	2.62016285301147
LP6008280-DNA_C01_vs_LP6008264-DNA_C01	sharedHMDs	4.21556267002957
LP6008280-DNA_C02_vs_LP6008264-DNA_C02	sharedHMDs	3.53635926245257
LP6008280-DNA_D02_vs_LP6008264-DNA_D02	sharedHMDs	2.65326243427741
LP6008280-DNA_E01_vs_LP6008264-DNA_E01	sharedHMDs	3.12989640450688
LP6008280-DNA_E02_vs_LP6008264-DNA_E02	sharedHMDs	4.01299323268204
LP6008280-DNA_F01_vs_LP6008264-DNA_F01	sharedHMDs	4.79546733380876
LP6008280-DNA_F02_vs_LP6008264-DNA_F02	sharedHMDs	3.84087541009918
LP6008280-DNA_G01_vs_LP6008264-DNA_G01	sharedHMDs	0.501789651991585
LP6008280-DNA_G02_vs_LP6008264-DNA_G02	sharedHMDs	1.86152045039622
LP6008280-DNA_H01_vs_LP6008264-DNA_H01	sharedHMDs	2.28784305710148
LP6008280-DNA_H02_vs_LP6008264-DNA_H02	sharedHMDs	4.88947014460402
LP6008334-DNA_A04_vs_LP6008335-DNA_E03	sharedHMDs	3.27156261232508
LP6008334-DNA_B02_vs_LP6008335-DNA_F01	sharedHMDs	2.34609832012952
LP6008334-DNA_C01_vs_LP6008335-DNA_C01	sharedHMDs	2.78566075934115
LP6008334-DNA_C02_vs_LP6008335-DNA_G01	sharedHMDs	3.85676320910683
LP6008334-DNA_C03_vs_LP6008335-DNA_G02	sharedHMDs	4.14406757449515
LP6008334-DNA_D01_vs_LP6008335-DNA_D01	sharedHMDs	2.1329370167769
LP6008334-DNA_D02_vs_LP6008335-DNA_H01	sharedHMDs	5.38596386359306
LP6008334-DNA_D03_vs_LP6008335-DNA_H02	sharedHMDs	6.06781523767133
LP6008334-DNA_E02_vs_LP6008335-DNA_A02	sharedHMDs	2.4586368964337
LP6008334-DNA_E03_vs_LP6008335-DNA_A03	sharedHMDs	4.05933264645435
LP6008334-DNA_F02_vs_LP6008335-DNA_B02	sharedHMDs	1.75162984059332
LP6008334-DNA_F03_vs_LP6008335-DNA_B03	sharedHMDs	1.93963546218383
LP6008334-DNA_G02_vs_LP6008335-DNA_C02	sharedHMDs	2.38846578414992
LP6008334-DNA_G03_vs_LP6008335-DNA_C03	sharedHMDs	1.89197206516088
LP6008334-DNA_H02_vs_LP6008335-DNA_D02	sharedHMDs	3.81174777858515
LP6008336-DNA_A01_vs_LP6008333-DNA_A01	sharedHMDs	2.07600573699949
LP6008336-DNA_A02_vs_LP6008333-DNA_A02	sharedHMDs	1.65497906329678
LP6008336-DNA_A03_vs_LP6008333-DNA_A03	sharedHMDs	0.883096828175164
LP6008336-DNA_B01_vs_LP6008333-DNA_B01	sharedHMDs	1.58083600126109
LP6008336-DNA_B02_vs_LP6008333-DNA_B02	sharedHMDs	1.51198887222794
LP6008336-DNA_C01_vs_LP6008333-DNA_C01	sharedHMDs	2.89952331889597
LP6008336-DNA_C03_vs_LP6008333-DNA_C03	sharedHMDs	2.22429186107088
LP6008336-DNA_D01_vs_LP6008333-DNA_D01	sharedHMDs	20.8514122142888
LP6008336-DNA_D03_vs_LP6008333-DNA_D03	sharedHMDs	3.87529897461575
LP6008336-DNA_E02_vs_LP6008333-DNA_E02	sharedHMDs	3.17491183502855
LP6008336-DNA_G02_vs_LP6008333-DNA_G02	sharedHMDs	1.97008707694849
LP6008336-DNA_H01_vs_LP6008333-DNA_H01	sharedHMDs	3.59461452548062
LP6008336-DNA_H02_vs_LP6008333-DNA_H02	sharedHMDs	0.0529593300254971
LP6008337-DNA_A07_vs_LP6008338-DNA_E06	sharedHMDs	3.88191889086894
LP6008337-DNA_B07_vs_LP6008338-DNA_F06	sharedHMDs	3.04516147646608
LP6008337-DNA_F06_vs_LP6008338-DNA_C06	sharedHMDs	2.09321751925777
LP6008460-DNA_B03_vs_LP6008340-DNA_H03	sharedHMDs	2.14220489953136
LP6008460-DNA_E03_vs_LP6008340-DNA_B06	sharedHMDs	4.25263420104742
LP6008460-DNA_G03_vs_LP6008340-DNA_C05	sharedHMDs	3.14975615326644
LP6008460-DNA_H02_vs_LP6008340-DNA_G03	sharedHMDs	1.64438719729169
